TM,STN_chifeng,IW_chifeng,IR_chifeng,IX_chifeng,VV_chifeng,WD_chifeng,WS_chifeng,TA_chifeng,TD_chifeng,HM_chifeng,PS_chifeng,PT_chifeng,PR_chifeng,RH_chifeng,ORG_chifeng,PM10_chifeng,STN_dalian,IW_dalian,IR_dalian,IX_dalian,VV_dalian,WD_dalian,WS_dalian,TA_dalian,TD_dalian,HM_dalian,PS_dalian,PT_dalian,PR_dalian,RH_dalian,ORG_dalian,PM10_dalian,STN_qingdao,IW_qingdao,IR_qingdao,IX_qingdao,VV_qingdao,WD_qingdao,WS_qingdao,TA_qingdao,TD_qingdao,HM_qingdao,PS_qingdao,PT_qingdao,PR_qingdao,RH_qingdao,ORG_qingdao,PM10_qingdao,STN_tongliao,IW_tongliao,IR_tongliao,IX_tongliao,VV_tongliao,WD_tongliao,WS_tongliao,TA_tongliao,TD_tongliao,HM_tongliao,PS_tongliao,PT_tongliao,PR_tongliao,RH_tongliao,ORG_tongliao,PM10_tongliao,STN_yanan,IW_yanan,IR_yanan,IX_yanan,VV_yanan,WD_yanan,WS_yanan,TA_yanan,TD_yanan,HM_yanan,PS_yanan,PT_yanan,PR_yanan,RH_yanan,ORG_yanan,PM10_yanan
201910031200,54218.0,1.0,1.0,1.0,80.0,20.0,5.0,4.4,3.5,93.9,1026.4,2.0,1.5,1.0,cma,28.0,54662.0,1.0,3.0,2.0,61.0,20.0,5.0,17.1,12.2,72.9,1013.2,2.0,1.3,0.0,cma,27.0,54857.0,1.0,3.0,2.0,60.0,270.0,2.0,22.8,15.9,65.1,1012.9,2.0,1.4,0.0,cma,93.0,54135.0,1.0,3.0,2.0,80.0,360.0,5.0,6.9,2.4,73.0,1023.7,2.0,0.9,0.0,cma,300.0,53845.0,1.0,1.0,1.0,56.0,180.0,2.0,15.1,14.0,93.1,1015.4,2.0,0.7,1.0,cma,74.0
201910031300,54218.0,1.0,1.0,1.0,80.0,20.0,5.0,4.4,3.5,93.9,1026.4,2.0,1.5,1.0,cma,28.0,54662.0,1.0,3.0,2.0,61.0,20.0,5.0,17.1,12.2,72.9,1013.2,2.0,1.3,0.0,cma,27.0,54857.0,1.0,3.0,2.0,60.0,270.0,2.0,22.8,15.9,65.1,1012.9,2.0,1.4,0.0,cma,93.0,54135.0,1.0,3.0,2.0,80.0,360.0,5.0,6.9,2.4,73.0,1023.7,2.0,0.9,0.0,cma,300.0,53845.0,1.0,1.0,1.0,56.0,180.0,2.0,15.1,14.0,93.1,1015.4,2.0,0.7,1.0,cma,74.0
201910031400,54218.0,1.0,1.0,1.0,80.0,20.0,5.0,4.4,3.5,93.9,1026.4,2.0,1.5,1.0,cma,28.0,54662.0,1.0,3.0,2.0,61.0,20.0,5.0,17.1,12.2,72.9,1013.2,2.0,1.3,0.0,cma,27.0,54857.0,1.0,3.0,2.0,60.0,270.0,2.0,22.8,15.9,65.1,1012.9,2.0,1.4,0.0,cma,93.0,54135.0,1.0,3.0,2.0,80.0,360.0,5.0,6.9,2.4,73.0,1023.7,2.0,0.9,0.0,cma,300.0,53845.0,1.0,1.0,1.0,56.0,180.0,2.0,15.1,14.0,93.1,1015.4,2.0,0.7,1.0,cma,74.0
201910031500,54218.0,1.0,4.0,1.0,71.0,20.0,3.0,4.0,3.4,95.9,1027.0,2.0,0.4,0.0,cma,20.0,54662.0,1.0,3.0,2.0,65.0,360.0,4.0,15.0,9.4,69.2,1014.2,2.0,1.0,0.0,cma,61.0,54857.0,1.0,3.0,2.0,59.0,320.0,4.0,22.8,16.1,65.9,1013.5,2.0,0.6,0.0,cma,48.0,54135.0,1.0,3.0,2.0,80.0,360.0,5.0,7.2,0.4,61.9,1024.3,2.0,0.6,0.0,cma,300.0,53845.0,1.0,3.0,1.0,17.0,200.0,1.0,14.9,14.1,95.0,1016.4,2.0,1.0,0.0,cma,39.0
201910031600,54218.0,1.0,4.0,1.0,71.0,20.0,3.0,4.0,3.4,95.9,1027.0,2.0,0.4,0.0,cma,20.0,54662.0,1.0,3.0,2.0,65.0,360.0,4.0,15.0,9.4,69.2,1014.2,2.0,1.0,0.0,cma,61.0,54857.0,1.0,3.0,2.0,59.0,320.0,4.0,22.8,16.1,65.9,1013.5,2.0,0.6,0.0,cma,48.0,54135.0,1.0,3.0,2.0,80.0,360.0,5.0,7.2,0.4,61.9,1024.3,2.0,0.6,0.0,cma,300.0,53845.0,1.0,3.0,1.0,17.0,200.0,1.0,14.9,14.1,95.0,1016.4,2.0,1.0,0.0,cma,39.0
201910031700,54218.0,1.0,4.0,1.0,71.0,20.0,3.0,4.0,3.4,95.9,1027.0,2.0,0.4,0.0,cma,20.0,54662.0,1.0,3.0,2.0,65.0,360.0,4.0,15.0,9.4,69.2,1014.2,2.0,1.0,0.0,cma,61.0,54857.0,1.0,3.0,2.0,59.0,320.0,4.0,22.8,16.1,65.9,1013.5,2.0,0.6,0.0,cma,48.0,54135.0,1.0,3.0,2.0,80.0,360.0,5.0,7.2,0.4,61.9,1024.3,2.0,0.6,0.0,cma,300.0,53845.0,1.0,3.0,1.0,17.0,200.0,1.0,14.9,14.1,95.0,1016.4,2.0,1.0,0.0,cma,39.0
201910031800,54218.0,1.0,1.0,1.0,80.0,40.0,4.0,3.1,1.8,91.2,1028.3,2.0,0.9,1.0,cma,29.0,54662.0,1.0,3.0,2.0,74.0,360.0,4.0,12.5,7.6,72.0,1014.5,2.0,0.3,0.0,cma,61.0,54857.0,1.0,3.0,1.0,32.0,340.0,2.0,21.2,16.8,76.0,1012.9,7.0,0.5,0.0,cma,65.0,54135.0,1.0,1.0,1.0,69.0,360.0,4.0,4.9,2.6,85.0,1024.9,2.0,0.4,1.0,cma,300.0,53845.0,1.0,3.0,1.0,43.0,0.0,0.0,14.9,14.1,95.0,1015.7,7.0,0.5,0.0,cma,24.0
201910031900,54218.0,1.0,1.0,1.0,80.0,40.0,4.0,3.1,1.8,91.2,1028.3,2.0,0.9,1.0,cma,29.0,54662.0,1.0,3.0,2.0,74.0,360.0,4.0,12.5,7.6,72.0,1014.5,2.0,0.3,0.0,cma,61.0,54857.0,1.0,3.0,1.0,32.0,340.0,2.0,21.2,16.8,76.0,1012.9,7.0,0.5,0.0,cma,65.0,54135.0,1.0,1.0,1.0,69.0,360.0,4.0,4.9,2.6,85.0,1024.9,2.0,0.4,1.0,cma,300.0,53845.0,1.0,3.0,1.0,43.0,0.0,0.0,14.9,14.1,95.0,1015.7,7.0,0.5,0.0,cma,24.0
201910032000,54218.0,1.0,1.0,1.0,80.0,40.0,4.0,3.1,1.8,91.2,1028.3,2.0,0.9,1.0,cma,29.0,54662.0,1.0,3.0,2.0,74.0,360.0,4.0,12.5,7.6,72.0,1014.5,2.0,0.3,0.0,cma,61.0,54857.0,1.0,3.0,1.0,32.0,340.0,2.0,21.2,16.8,76.0,1012.9,7.0,0.5,0.0,cma,65.0,54135.0,1.0,1.0,1.0,69.0,360.0,4.0,4.9,2.6,85.0,1024.9,2.0,0.4,1.0,cma,300.0,53845.0,1.0,3.0,1.0,43.0,0.0,0.0,14.9,14.1,95.0,1015.7,7.0,0.5,0.0,cma,24.0
201910032100,54218.0,1.0,4.0,1.0,12.0,340.0,2.0,0.1,-0.2,97.8,1030.2,2.0,0.8,0.0,cma,11.0,54662.0,1.0,3.0,2.0,73.0,20.0,8.0,11.5,6.4,70.8,1015.0,2.0,0.4,0.0,cma,56.0,54857.0,1.0,3.0,1.0,7.0,340.0,5.0,18.7,17.7,93.9,1013.7,2.0,0.7,0.0,cma,58.0,54135.0,1.0,4.0,1.0,72.0,360.0,4.0,3.3,1.3,86.7,1026.6,2.0,1.5,0.0,cma,300.0,53845.0,1.0,4.0,2.0,74.0,320.0,5.0,12.9,11.3,90.0,1017.3,2.0,0.9,0.0,cma,24.0
201910032200,54218.0,1.0,4.0,1.0,12.0,340.0,2.0,0.1,-0.2,97.8,1030.2,2.0,0.8,0.0,cma,11.0,54662.0,1.0,3.0,2.0,73.0,20.0,8.0,11.5,6.4,70.8,1015.0,2.0,0.4,0.0,cma,56.0,54857.0,1.0,3.0,1.0,7.0,340.0,5.0,18.7,17.7,93.9,1013.7,2.0,0.7,0.0,cma,58.0,54135.0,1.0,4.0,1.0,72.0,360.0,4.0,3.3,1.3,86.7,1026.6,2.0,1.5,0.0,cma,300.0,53845.0,1.0,4.0,2.0,74.0,320.0,5.0,12.9,11.3,90.0,1017.3,2.0,0.9,0.0,cma,24.0
201910032300,54218.0,1.0,4.0,1.0,12.0,340.0,2.0,0.1,-0.2,97.8,1030.2,2.0,0.8,0.0,cma,11.0,54662.0,1.0,3.0,2.0,73.0,20.0,8.0,11.5,6.4,70.8,1015.0,2.0,0.4,0.0,cma,56.0,54857.0,1.0,3.0,1.0,7.0,340.0,5.0,18.7,17.7,93.9,1013.7,2.0,0.7,0.0,cma,58.0,54135.0,1.0,4.0,1.0,72.0,360.0,4.0,3.3,1.3,86.7,1026.6,2.0,1.5,0.0,cma,300.0,53845.0,1.0,4.0,2.0,74.0,320.0,5.0,12.9,11.3,90.0,1017.3,2.0,0.9,0.0,cma,24.0
201910040000,54218.0,1.0,1.0,1.0,80.0,360.0,4.0,1.0,0.6,97.2,1032.1,2.0,1.6,1.0,cma,11.0,54662.0,1.0,3.0,2.0,68.0,20.0,8.0,11.7,6.8,71.9,1017.2,2.0,2.1,0.0,cma,38.0,54857.0,1.0,3.0,1.0,16.0,360.0,3.0,19.0,17.1,88.7,1014.8,2.0,1.1,0.0,cma,73.0,54135.0,1.0,1.0,2.0,80.0,340.0,2.0,5.9,0.0,65.8,1027.0,2.0,0.5,1.0,cma,300.0,53845.0,1.0,1.0,1.0,80.0,340.0,4.0,10.9,7.4,79.0,1020.6,2.0,2.4,1.0,cma,51.0
201910040100,54218.0,1.0,1.0,1.0,80.0,360.0,4.0,1.0,0.6,97.2,1032.1,2.0,1.6,1.0,cma,11.0,54662.0,1.0,3.0,2.0,68.0,20.0,8.0,11.7,6.8,71.9,1017.2,2.0,2.1,0.0,cma,38.0,54857.0,1.0,3.0,1.0,16.0,360.0,3.0,19.0,17.1,88.7,1014.8,2.0,1.1,0.0,cma,73.0,54135.0,1.0,1.0,2.0,80.0,340.0,2.0,5.9,0.0,65.8,1027.0,2.0,0.5,1.0,cma,300.0,53845.0,1.0,1.0,1.0,80.0,340.0,4.0,10.9,7.4,79.0,1020.6,2.0,2.4,1.0,cma,51.0
201910040200,54218.0,1.0,1.0,1.0,80.0,360.0,4.0,1.0,0.6,97.2,1032.1,2.0,1.6,1.0,cma,11.0,54662.0,1.0,3.0,2.0,68.0,20.0,8.0,11.7,6.8,71.9,1017.2,2.0,2.1,0.0,cma,38.0,54857.0,1.0,3.0,1.0,16.0,360.0,3.0,19.0,17.1,88.7,1014.8,2.0,1.1,0.0,cma,73.0,54135.0,1.0,1.0,2.0,80.0,340.0,2.0,5.9,0.0,65.8,1027.0,2.0,0.5,1.0,cma,300.0,53845.0,1.0,1.0,1.0,80.0,340.0,4.0,10.9,7.4,79.0,1020.6,2.0,2.4,1.0,cma,51.0
201910040300,54218.0,1.0,4.0,2.0,80.0,340.0,4.0,3.4,0.8,83.1,1032.2,2.0,0.4,0.0,cma,8.0,54662.0,1.0,3.0,2.0,76.0,20.0,10.0,11.1,5.8,69.8,1017.8,2.0,0.5,0.0,cma,36.0,54857.0,1.0,3.0,1.0,46.0,340.0,7.0,20.6,15.8,74.0,1015.8,2.0,1.0,0.0,cma,112.0,54135.0,1.0,4.0,2.0,80.0,360.0,4.0,9.6,-4.0,38.0,1026.6,7.0,0.2,0.0,cma,300.0,53845.0,1.0,4.0,1.0,71.0,340.0,2.0,9.8,8.6,92.2,1022.7,2.0,1.5,0.0,cma,30.0
201910040400,54218.0,1.0,4.0,2.0,80.0,340.0,4.0,3.4,0.8,83.1,1032.2,2.0,0.4,0.0,cma,8.0,54662.0,1.0,3.0,2.0,76.0,20.0,10.0,11.1,5.8,69.8,1017.8,2.0,0.5,0.0,cma,36.0,54857.0,1.0,3.0,1.0,46.0,340.0,7.0,20.6,15.8,74.0,1015.8,2.0,1.0,0.0,cma,112.0,54135.0,1.0,4.0,2.0,80.0,360.0,4.0,9.6,-4.0,38.0,1026.6,7.0,0.2,0.0,cma,300.0,53845.0,1.0,4.0,1.0,71.0,340.0,2.0,9.8,8.6,92.2,1022.7,2.0,1.5,0.0,cma,30.0
201910040500,54218.0,1.0,4.0,2.0,80.0,340.0,4.0,3.4,0.8,83.1,1032.2,2.0,0.4,0.0,cma,8.0,54662.0,1.0,3.0,2.0,76.0,20.0,10.0,11.1,5.8,69.8,1017.8,2.0,0.5,0.0,cma,36.0,54857.0,1.0,3.0,1.0,46.0,340.0,7.0,20.6,15.8,74.0,1015.8,2.0,1.0,0.0,cma,112.0,54135.0,1.0,4.0,2.0,80.0,360.0,4.0,9.6,-4.0,38.0,1026.6,7.0,0.2,0.0,cma,300.0,53845.0,1.0,4.0,1.0,71.0,340.0,2.0,9.8,8.6,92.2,1022.7,2.0,1.5,0.0,cma,30.0
201910040600,54218.0,1.0,3.0,2.0,80.0,20.0,5.0,7.7,-0.5,56.1,1029.9,7.0,1.7,0.0,cma,6.0,54662.0,1.0,3.0,2.0,79.0,360.0,8.0,10.1,5.9,75.1,1017.5,7.0,0.3,0.0,cma,30.0,54857.0,1.0,3.0,1.0,35.0,290.0,3.0,23.6,16.9,66.1,1014.9,7.0,0.9,0.0,cma,171.0,54135.0,1.0,3.0,2.0,80.0,360.0,2.0,12.1,-7.9,23.9,1025.5,7.0,1.1,0.0,cma,300.0,53845.0,1.0,1.0,1.0,70.0,320.0,2.0,10.5,8.8,89.2,1021.8,7.0,0.6,1.0,cma,-77.0
201910040700,54218.0,1.0,3.0,2.0,80.0,20.0,5.0,7.7,-0.5,56.1,1029.9,7.0,1.7,0.0,cma,6.0,54662.0,1.0,3.0,2.0,79.0,360.0,8.0,10.1,5.9,75.1,1017.5,7.0,0.3,0.0,cma,30.0,54857.0,1.0,3.0,1.0,35.0,290.0,3.0,23.6,16.9,66.1,1014.9,7.0,0.9,0.0,cma,171.0,54135.0,1.0,3.0,2.0,80.0,360.0,2.0,12.1,-7.9,23.9,1025.5,7.0,1.1,0.0,cma,300.0,53845.0,1.0,1.0,1.0,70.0,320.0,2.0,10.5,8.8,89.2,1021.8,7.0,0.6,1.0,cma,-77.0
201910040800,54218.0,1.0,3.0,2.0,80.0,20.0,5.0,7.7,-0.5,56.1,1029.9,7.0,1.7,0.0,cma,6.0,54662.0,1.0,3.0,2.0,79.0,360.0,8.0,10.1,5.9,75.1,1017.5,7.0,0.3,0.0,cma,30.0,54857.0,1.0,3.0,1.0,35.0,290.0,3.0,23.6,16.9,66.1,1014.9,7.0,0.9,0.0,cma,171.0,54135.0,1.0,3.0,2.0,80.0,360.0,2.0,12.1,-7.9,23.9,1025.5,7.0,1.1,0.0,cma,300.0,53845.0,1.0,1.0,1.0,70.0,320.0,2.0,10.5,8.8,89.2,1021.8,7.0,0.6,1.0,cma,-77.0
201910040900,54218.0,1.0,3.0,2.0,80.0,20.0,4.0,7.9,-2.7,47.0,1030.2,7.0,0.1,0.0,cma,12.0,54662.0,1.0,3.0,1.0,80.0,20.0,8.0,9.2,4.6,72.9,1019.6,2.0,2.0,0.0,cma,24.0,54857.0,1.0,3.0,2.0,64.0,360.0,6.0,17.8,12.0,68.8,1017.3,2.0,2.2,0.0,cma,111.0,54135.0,1.0,3.0,2.0,80.0,20.0,3.0,10.9,-8.4,24.9,1025.9,2.0,0.3,0.0,cma,1.0,53845.0,1.0,4.0,1.0,80.0,320.0,2.0,11.6,8.1,79.1,1022.1,2.0,0.1,0.0,cma,-6.0
201910041000,54218.0,1.0,3.0,2.0,80.0,20.0,4.0,7.9,-2.7,47.0,1030.2,7.0,0.1,0.0,cma,12.0,54662.0,1.0,3.0,1.0,80.0,20.0,8.0,9.2,4.6,72.9,1019.6,2.0,2.0,0.0,cma,24.0,54857.0,1.0,3.0,2.0,64.0,360.0,6.0,17.8,12.0,68.8,1017.3,2.0,2.2,0.0,cma,111.0,54135.0,1.0,3.0,2.0,80.0,20.0,3.0,10.9,-8.4,24.9,1025.9,2.0,0.3,0.0,cma,1.0,53845.0,1.0,4.0,1.0,80.0,320.0,2.0,11.6,8.1,79.1,1022.1,2.0,0.1,0.0,cma,-6.0
201910041100,54218.0,1.0,3.0,2.0,80.0,20.0,4.0,7.9,-2.7,47.0,1030.2,7.0,0.1,0.0,cma,12.0,54662.0,1.0,3.0,1.0,80.0,20.0,8.0,9.2,4.6,72.9,1019.6,2.0,2.0,0.0,cma,24.0,54857.0,1.0,3.0,2.0,64.0,360.0,6.0,17.8,12.0,68.8,1017.3,2.0,2.2,0.0,cma,111.0,54135.0,1.0,3.0,2.0,80.0,20.0,3.0,10.9,-8.4,24.9,1025.9,2.0,0.3,0.0,cma,1.0,53845.0,1.0,4.0,1.0,80.0,320.0,2.0,11.6,8.1,79.1,1022.1,2.0,0.1,0.0,cma,-6.0
201910041200,54218.0,1.0,3.0,2.0,64.0,290.0,1.0,6.7,-0.5,60.0,1031.2,2.0,0.9,0.0,cma,8.0,54662.0,1.0,1.0,1.0,80.0,20.0,7.0,10.2,2.8,60.0,1021.5,2.0,1.9,1.0,cma,26.0,54857.0,1.0,1.0,1.0,74.0,360.0,8.0,14.6,11.6,82.2,1019.9,2.0,2.6,1.0,cma,89.0,54135.0,1.0,3.0,2.0,80.0,40.0,3.0,8.8,-8.3,28.9,1026.8,2.0,0.9,0.0,cma,14.0,53845.0,1.0,3.0,1.0,67.0,220.0,2.0,10.2,8.8,91.0,1023.7,2.0,0.6,0.0,cma,12.0
201910041300,54218.0,1.0,3.0,2.0,64.0,290.0,1.0,6.7,-0.5,60.0,1031.2,2.0,0.9,0.0,cma,8.0,54662.0,1.0,1.0,1.0,80.0,20.0,7.0,10.2,2.8,60.0,1021.5,2.0,1.9,1.0,cma,26.0,54857.0,1.0,1.0,1.0,74.0,360.0,8.0,14.6,11.6,82.2,1019.9,2.0,2.6,1.0,cma,89.0,54135.0,1.0,3.0,2.0,80.0,40.0,3.0,8.8,-8.3,28.9,1026.8,2.0,0.9,0.0,cma,14.0,53845.0,1.0,3.0,1.0,67.0,220.0,2.0,10.2,8.8,91.0,1023.7,2.0,0.6,0.0,cma,12.0
201910041400,54218.0,1.0,3.0,2.0,64.0,290.0,1.0,6.7,-0.5,60.0,1031.2,2.0,0.9,0.0,cma,8.0,54662.0,1.0,1.0,1.0,80.0,20.0,7.0,10.2,2.8,60.0,1021.5,2.0,1.9,1.0,cma,26.0,54857.0,1.0,1.0,1.0,74.0,360.0,8.0,14.6,11.6,82.2,1019.9,2.0,2.6,1.0,cma,89.0,54135.0,1.0,3.0,2.0,80.0,40.0,3.0,8.8,-8.3,28.9,1026.8,2.0,0.9,0.0,cma,14.0,53845.0,1.0,3.0,1.0,67.0,220.0,2.0,10.2,8.8,91.0,1023.7,2.0,0.6,0.0,cma,12.0
201910041500,54218.0,1.0,3.0,2.0,80.0,340.0,3.0,5.5,-2.8,55.1,1031.9,2.0,0.8,0.0,cma,5.0,54662.0,1.0,3.0,2.0,80.0,20.0,8.0,10.5,-4.3,35.0,1022.4,2.0,0.9,0.0,cma,35.0,54857.0,1.0,4.0,1.0,80.0,360.0,8.0,13.9,10.3,78.9,1020.9,2.0,1.0,0.0,cma,132.0,54135.0,1.0,3.0,2.0,67.0,270.0,1.0,3.1,-2.2,68.1,1027.0,2.0,0.1,0.0,cma,29.0,53845.0,1.0,3.0,2.0,66.0,200.0,1.0,9.5,8.4,92.8,1025.3,2.0,1.0,0.0,cma,7.0
201910041600,54218.0,1.0,3.0,2.0,80.0,340.0,3.0,5.5,-2.8,55.1,1031.9,2.0,0.8,0.0,cma,5.0,54662.0,1.0,3.0,2.0,80.0,20.0,8.0,10.5,-4.3,35.0,1022.4,2.0,0.9,0.0,cma,35.0,54857.0,1.0,4.0,1.0,80.0,360.0,8.0,13.9,10.3,78.9,1020.9,2.0,1.0,0.0,cma,132.0,54135.0,1.0,3.0,2.0,67.0,270.0,1.0,3.1,-2.2,68.1,1027.0,2.0,0.1,0.0,cma,29.0,53845.0,1.0,3.0,2.0,66.0,200.0,1.0,9.5,8.4,92.8,1025.3,2.0,1.0,0.0,cma,7.0
201910041700,54218.0,1.0,3.0,2.0,80.0,340.0,3.0,5.5,-2.8,55.1,1031.9,2.0,0.8,0.0,cma,5.0,54662.0,1.0,3.0,2.0,80.0,20.0,8.0,10.5,-4.3,35.0,1022.4,2.0,0.9,0.0,cma,35.0,54857.0,1.0,4.0,1.0,80.0,360.0,8.0,13.9,10.3,78.9,1020.9,2.0,1.0,0.0,cma,132.0,54135.0,1.0,3.0,2.0,67.0,270.0,1.0,3.1,-2.2,68.1,1027.0,2.0,0.1,0.0,cma,29.0,53845.0,1.0,3.0,2.0,66.0,200.0,1.0,9.5,8.4,92.8,1025.3,2.0,1.0,0.0,cma,7.0
201910041800,54218.0,1.0,3.0,2.0,80.0,320.0,3.0,3.2,-2.5,66.2,1031.7,2.0,0.1,0.0,cma,14.0,54662.0,1.0,3.0,2.0,80.0,20.0,7.0,10.2,-5.0,33.9,1023.0,2.0,0.6,0.0,cma,20.0,54857.0,1.0,1.0,2.0,80.0,360.0,8.0,13.9,7.4,64.8,1021.3,2.0,0.4,1.0,cma,72.0,54135.0,1.0,3.0,2.0,74.0,0.0,0.0,0.6,-3.5,74.0,1027.4,2.0,0.4,0.0,cma,36.0,53845.0,1.0,3.0,1.0,1.0,0.0,0.0,8.6,8.2,97.3,1025.5,2.0,0.1,0.0,cma,8.0
201910041900,54218.0,1.0,3.0,2.0,80.0,320.0,3.0,3.2,-2.5,66.2,1031.7,2.0,0.1,0.0,cma,14.0,54662.0,1.0,3.0,2.0,80.0,20.0,7.0,10.2,-5.0,33.9,1023.0,2.0,0.6,0.0,cma,20.0,54857.0,1.0,1.0,2.0,80.0,360.0,8.0,13.9,7.4,64.8,1021.3,2.0,0.4,1.0,cma,72.0,54135.0,1.0,3.0,2.0,74.0,0.0,0.0,0.6,-3.5,74.0,1027.4,2.0,0.4,0.0,cma,36.0,53845.0,1.0,3.0,1.0,1.0,0.0,0.0,8.6,8.2,97.3,1025.5,2.0,0.1,0.0,cma,8.0
201910042000,54218.0,1.0,3.0,2.0,80.0,320.0,3.0,3.2,-2.5,66.2,1031.7,2.0,0.1,0.0,cma,14.0,54662.0,1.0,3.0,2.0,80.0,20.0,7.0,10.2,-5.0,33.9,1023.0,2.0,0.6,0.0,cma,20.0,54857.0,1.0,1.0,2.0,80.0,360.0,8.0,13.9,7.4,64.8,1021.3,2.0,0.4,1.0,cma,72.0,54135.0,1.0,3.0,2.0,74.0,0.0,0.0,0.6,-3.5,74.0,1027.4,2.0,0.4,0.0,cma,36.0,53845.0,1.0,3.0,1.0,1.0,0.0,0.0,8.6,8.2,97.3,1025.5,2.0,0.1,0.0,cma,8.0
201910042100,54218.0,1.0,3.0,2.0,80.0,340.0,2.0,1.8,-2.9,71.0,1031.8,7.0,0.1,0.0,cma,38.0,54662.0,1.0,3.0,2.0,80.0,360.0,8.0,9.8,-6.1,32.0,1023.4,2.0,0.3,0.0,cma,17.0,54857.0,1.0,3.0,2.0,80.0,360.0,6.0,13.5,5.9,60.0,1022.6,2.0,1.2,0.0,cma,34.0,54135.0,1.0,3.0,2.0,72.0,180.0,1.0,-1.0,-3.5,83.1,1027.3,7.0,0.2,0.0,cma,39.0,53845.0,1.0,4.0,1.0,4.0,290.0,1.0,7.3,6.9,97.3,1025.4,7.0,0.1,0.0,cma,29.0
201910042200,54218.0,1.0,3.0,2.0,80.0,340.0,2.0,1.8,-2.9,71.0,1031.8,7.0,0.1,0.0,cma,38.0,54662.0,1.0,3.0,2.0,80.0,360.0,8.0,9.8,-6.1,32.0,1023.4,2.0,0.3,0.0,cma,17.0,54857.0,1.0,3.0,2.0,80.0,360.0,6.0,13.5,5.9,60.0,1022.6,2.0,1.2,0.0,cma,34.0,54135.0,1.0,3.0,2.0,72.0,180.0,1.0,-1.0,-3.5,83.1,1027.3,7.0,0.2,0.0,cma,39.0,53845.0,1.0,4.0,1.0,4.0,290.0,1.0,7.3,6.9,97.3,1025.4,7.0,0.1,0.0,cma,29.0
201910042300,54218.0,1.0,3.0,2.0,80.0,340.0,2.0,1.8,-2.9,71.0,1031.8,7.0,0.1,0.0,cma,38.0,54662.0,1.0,3.0,2.0,80.0,360.0,8.0,9.8,-6.1,32.0,1023.4,2.0,0.3,0.0,cma,17.0,54857.0,1.0,3.0,2.0,80.0,360.0,6.0,13.5,5.9,60.0,1022.6,2.0,1.2,0.0,cma,34.0,54135.0,1.0,3.0,2.0,72.0,180.0,1.0,-1.0,-3.5,83.1,1027.3,7.0,0.2,0.0,cma,39.0,53845.0,1.0,4.0,1.0,4.0,290.0,1.0,7.3,6.9,97.3,1025.4,7.0,0.1,0.0,cma,29.0
201910050000,54218.0,1.0,3.0,2.0,80.0,160.0,1.0,6.0,-1.6,58.1,1032.2,2.0,0.8,0.0,cma,21.0,54662.0,1.0,3.0,2.0,80.0,20.0,9.0,10.4,-3.7,36.9,1025.3,2.0,1.9,0.0,cma,55.0,54857.0,1.0,1.0,2.0,80.0,360.0,8.0,13.5,4.1,52.9,1024.4,2.0,1.7,2.0,cma,21.0,54135.0,1.0,3.0,2.0,67.0,250.0,2.0,5.4,-2.2,58.0,1028.3,2.0,1.1,0.0,cma,70.0,53845.0,1.0,1.0,1.0,42.0,340.0,1.0,7.1,6.7,97.3,1026.9,2.0,1.0,1.0,cma,0.0
201910050100,54218.0,1.0,3.0,2.0,80.0,160.0,1.0,6.0,-1.6,58.1,1032.2,2.0,0.8,0.0,cma,21.0,54662.0,1.0,3.0,2.0,80.0,20.0,9.0,10.4,-3.7,36.9,1025.3,2.0,1.9,0.0,cma,55.0,54857.0,1.0,1.0,2.0,80.0,360.0,8.0,13.5,4.1,52.9,1024.4,2.0,1.7,2.0,cma,21.0,54135.0,1.0,3.0,2.0,67.0,250.0,2.0,5.4,-2.2,58.0,1028.3,2.0,1.1,0.0,cma,70.0,53845.0,1.0,1.0,1.0,42.0,340.0,1.0,7.1,6.7,97.3,1026.9,2.0,1.0,1.0,cma,0.0
201910050200,54218.0,1.0,3.0,2.0,80.0,160.0,1.0,6.0,-1.6,58.1,1032.2,2.0,0.8,0.0,cma,21.0,54662.0,1.0,3.0,2.0,80.0,20.0,9.0,10.4,-3.7,36.9,1025.3,2.0,1.9,0.0,cma,55.0,54857.0,1.0,1.0,2.0,80.0,360.0,8.0,13.5,4.1,52.9,1024.4,2.0,1.7,2.0,cma,21.0,54135.0,1.0,3.0,2.0,67.0,250.0,2.0,5.4,-2.2,58.0,1028.3,2.0,1.1,0.0,cma,70.0,53845.0,1.0,1.0,1.0,42.0,340.0,1.0,7.1,6.7,97.3,1026.9,2.0,1.0,1.0,cma,0.0
201910050300,54218.0,1.0,3.0,2.0,80.0,360.0,3.0,12.0,-3.8,32.9,1030.8,7.0,0.6,0.0,cma,11.0,54662.0,1.0,3.0,2.0,80.0,20.0,6.0,13.1,-5.5,26.9,1025.2,4.0,0.0,0.0,cma,11.0,54857.0,1.0,3.0,2.0,80.0,360.0,7.0,16.2,3.6,42.9,1024.8,2.0,0.5,0.0,cma,20.0,54135.0,1.0,3.0,2.0,80.0,320.0,2.0,13.1,-5.5,26.9,1027.7,7.0,0.5,0.0,cma,74.0,53845.0,1.0,3.0,1.0,60.0,340.0,1.0,8.6,7.2,90.9,1027.3,2.0,0.5,0.0,cma,20.0
