TM,STN,IW,IR,IX,VV,WD,WS,TA,TD,HM,PS,PT,PR,RH,ORG,PM10
201801070400,53845.0,1.0,4.0,1.0,9.0,320.0,2.0,-8.7,-11.1,82.7,1030.7,2.0,1.4,0.0,cma,15.0
201801070500,53845.0,1.0,4.0,1.0,9.0,320.0,2.0,-8.7,-11.1,82.7,1030.7,2.0,1.4,0.0,cma,15.0
201801070600,53845.0,1.0,1.0,1.0,59.0,340.0,2.0,-6.9,-12.0,67.0,1028.8,7.0,1.4,1.0,cma,22.0
201801070700,53845.0,1.0,1.0,1.0,59.0,340.0,2.0,-6.9,-12.0,67.0,1028.8,7.0,1.4,1.0,cma,22.0
201801070800,53845.0,1.0,1.0,1.0,59.0,340.0,2.0,-6.9,-12.0,67.0,1028.8,7.0,1.4,1.0,cma,22.0
201801070900,53845.0,1.0,4.0,2.0,69.0,360.0,3.0,-7.2,-15.6,51.1,1030.1,2.0,0.6,0.0,cma,41.0
201801071000,53845.0,1.0,4.0,2.0,69.0,360.0,3.0,-7.2,-15.6,51.1,1030.1,2.0,0.6,0.0,cma,41.0
201801071100,53845.0,1.0,4.0,2.0,69.0,360.0,3.0,-7.2,-15.6,51.1,1030.1,2.0,0.6,0.0,cma,41.0
201801071200,53845.0,1.0,3.0,2.0,63.0,340.0,3.0,-9.3,-15.8,59.1,1034.0,2.0,2.7,0.0,cma,52.0
201801071300,53845.0,1.0,3.0,2.0,63.0,340.0,3.0,-9.3,-15.8,59.1,1034.0,2.0,2.7,0.0,cma,52.0
201801071400,53845.0,1.0,3.0,2.0,63.0,340.0,3.0,-9.3,-15.8,59.1,1034.0,2.0,2.7,0.0,cma,52.0
201801071500,53845.0,1.0,3.0,2.0,60.0,250.0,2.0,-11.3,-16.0,68.2,1037.3,2.0,2.1,0.0,cma,22.0
201801071600,53845.0,1.0,3.0,2.0,60.0,250.0,2.0,-11.3,-16.0,68.2,1037.3,2.0,2.1,0.0,cma,22.0
201801071700,53845.0,1.0,3.0,2.0,60.0,250.0,2.0,-11.3,-16.0,68.2,1037.3,2.0,2.1,0.0,cma,22.0
201801071800,53845.0,1.0,3.0,2.0,64.0,270.0,3.0,-12.4,-19.2,56.8,1037.2,2.0,0.1,0.0,cma,39.0
201801071900,53845.0,1.0,3.0,2.0,64.0,270.0,3.0,-12.4,-19.2,56.8,1037.2,2.0,0.1,0.0,cma,39.0
201801072000,53845.0,1.0,3.0,2.0,64.0,270.0,3.0,-12.4,-19.2,56.8,1037.2,2.0,0.1,0.0,cma,39.0
