TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,PM10
202111151400,146.0,27.0,2.3,1014.1,1021.3,15.8,3.8,45.0,8.0,-,5.0,0.0,Ci,1890.0,16.1,3.0,39.0
202111151500,146.0,29.0,1.6,1013.3,1020.5,15.8,3.2,43.0,7.7,-,6.0,0.0,Ci,1749.0,15.7,3.0,45.0
202111151600,146.0,32.0,1.6,1013.3,1020.5,14.8,4.1,49.0,8.2,-,6.0,0.0,Ci,1783.0,14.2,3.0,34.0
202111151700,146.0,29.0,1.7,1013.9,1021.1,14.3,5.3,55.0,8.9,-,0.0,0.0,-,1708.0,12.9,3.0,48.0
202111151800,146.0,25.0,2.3,1014.4,1021.7,13.1,6.4,64.0,9.6,-,0.0,0.0,-,1056.0,11.7,3.0,54.0
202111151900,146.0,27.0,1.0,1014.9,1022.2,12.4,6.6,68.0,9.7,40,0.0,0.0,-,869.0,10.9,3.0,76.0
202111152000,146.0,11.0,1.3,1015.0,1022.3,11.2,6.5,73.0,9.7,40,0.0,0.0,-,807.0,10.3,3.0,85.0
202111152100,146.0,14.0,1.2,1015.1,1022.5,9.7,6.0,78.0,9.3,4019,0.0,0.0,-,808.0,9.7,3.0,74.0
202111152200,146.0,14.0,1.2,1015.3,1022.7,8.8,5.8,82.0,9.2,19,0.0,0.0,-,708.0,9.4,3.0,73.0
202111152300,146.0,14.0,1.0,1015.8,1023.2,8.3,5.9,85.0,9.3,19,0.0,0.0,-,628.0,9.0,3.0,68.0
202111160000,146.0,14.0,1.1,1015.9,1023.3,7.9,5.6,86.0,9.1,19,0.0,0.0,-,490.0,8.8,3.0,70.0
202111160100,146.0,11.0,1.2,1016.1,1023.6,7.2,5.3,88.0,8.9,19,0.0,0.0,-,373.0,8.6,3.0,76.0
202111160200,146.0,11.0,1.4,1016.2,1023.7,6.8,5.2,90.0,8.8,19,6.0,6.0,-,373.0,8.5,3.0,73.0
