TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,PM10
202103111900,156.0,25.0,0.7,1014.0,1022.4,15.7,0.2,35.0,6.2,-,8.0,8.0,-,2000.0,14.4,3.0,43.0
202103112000,156.0,0.0,0.4,1013.9,1022.3,14.5,1.7,42.0,6.9,-,10.0,10.0,-,1139.0,13.2,3.0,41.0
202103112100,156.0,0.0,0.4,1014.0,1022.4,13.9,2.4,46.0,7.3,-,10.0,10.0,As,1005.0,12.5,3.0,64.0
202103112200,156.0,25.0,1.0,1014.0,1022.4,13.5,3.5,51.0,7.8,01,10.0,10.0,As,978.0,12.1,4.0,53.0
202103112300,156.0,0.0,0.4,1014.4,1022.9,11.8,6.2,69.0,9.5,01,10.0,8.0,StNs,666.0,11.6,4.0,32.0
202103120000,156.0,2.0,1.8,1013.9,1022.5,10.1,9.1,94.0,11.6,1901,10.0,8.0,StNs,296.0,11.0,4.0,38.0
202103120100,156.0,5.0,2.2,1013.0,1021.6,9.3,8.8,97.0,11.3,1901,10.0,8.0,StNs,254.0,10.3,4.0,36.0
202103120200,156.0,5.0,3.0,1012.0,1020.6,9.0,8.6,98.0,11.2,1901,10.0,8.0,StNs,505.0,10.1,4.0,4.0
202103120300,156.0,5.0,3.5,1011.3,1019.9,9.0,8.6,98.0,11.2,1901,10.0,4.0,StNs,363.0,9.8,4.0,3.0
202103120400,156.0,5.0,3.3,1010.8,1019.4,8.7,8.3,98.0,10.9,1901,10.0,5.0,StNs,296.0,9.5,4.0,0.0
202103120500,156.0,5.0,4.6,1010.2,1018.8,8.5,8.3,99.0,10.9,1901,10.0,4.0,StNs,260.0,9.3,4.0,16.0
202103120600,156.0,5.0,3.8,1010.6,1019.2,8.5,8.1,98.0,10.8,1901,10.0,8.0,StNs,372.0,9.2,4.0,1.0
202103120700,156.0,5.0,2.9,1010.5,1019.1,8.4,8.0,98.0,10.7,1901,10.0,8.0,StNs,323.0,9.1,4.0,4.0
