TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,PM10
202007191700,146.0,14.0,2.8,996.4,1003.2,28.9,23.3,72.0,28.6,-,9.0,3.0,ScAc,2000.0,30.6,3.0,11.0
202007191800,146.0,16.0,3.3,996.5,1003.3,28.6,22.5,70.0,27.2,-,10.0,6.0,ScAs,2000.0,27.5,3.0,16.0
202007191900,146.0,16.0,2.8,997.0,1003.9,28.5,22.4,70.0,27.1,-,10.0,9.0,-,2000.0,26.5,3.0,22.0
202007192000,146.0,16.0,3.1,996.9,1003.7,28.5,22.4,70.0,27.1,-,10.0,1.0,-,2000.0,25.7,3.0,16.0
202007192100,146.0,14.0,3.1,996.9,1003.8,28.4,22.8,72.0,27.7,-,10.0,5.0,ScAs,2000.0,25.4,3.0,16.0
202007192200,146.0,16.0,2.3,997.3,1004.2,28.2,23.1,74.0,28.3,01,10.0,5.0,ScAs,2000.0,25.4,4.0,15.0
202007192300,146.0,16.0,3.0,997.2,1004.1,28.2,23.1,74.0,28.3,-,10.0,4.0,-,2000.0,25.2,3.0,19.0
202007200000,146.0,16.0,3.0,996.9,1003.8,28.4,22.8,72.0,27.7,-,10.0,7.0,ScAs,2000.0,25.2,3.0,13.0
202007200100,146.0,16.0,3.1,996.0,1002.8,28.6,22.8,71.0,27.7,-,10.0,9.0,-,2000.0,25.1,3.0,8.0
202007200200,146.0,18.0,3.4,996.7,1003.5,28.8,23.0,71.0,28.1,-,10.0,8.0,-,2000.0,25.2,3.0,21.0
202007200300,146.0,16.0,3.4,996.6,1003.5,28.2,22.8,73.0,27.7,-,10.0,3.0,ScAs,2000.0,25.0,3.0,23.0
202007200400,146.0,18.0,2.2,997.0,1003.9,28.2,22.8,73.0,27.7,-,10.0,6.0,ScAs,2000.0,25.1,3.0,19.0
202007200500,146.0,18.0,2.0,996.6,1003.5,27.4,23.2,78.0,28.4,01,10.0,7.0,ScAs,2000.0,25.0,4.0,24.0
202007200600,146.0,18.0,1.7,997.1,1004.1,24.9,23.6,93.0,29.1,1901,10.0,7.0,StNs,208.0,24.7,4.0,27.0
202007200700,146.0,18.0,1.3,997.9,1004.8,24.6,24.0,97.0,29.8,1901,10.0,7.0,StNs,156.0,24.7,4.0,37.0
202007200800,146.0,23.0,6.2,999.2,1006.2,23.4,22.5,95.0,27.2,1901,10.0,8.0,StNs,103.0,23.7,4.0,9.0
202007200900,146.0,23.0,2.2,999.3,1006.2,24.5,22.7,90.0,27.6,1901,10.0,7.0,StNs,2000.0,26.4,1.0,12.0
202007201000,146.0,23.0,3.7,999.6,1006.6,25.0,22.4,86.0,27.1,01,10.0,7.0,ScAs,2000.0,28.1,4.0,0.0
202007201100,146.0,23.0,3.4,1000.1,1007.1,25.8,22.2,81.0,26.8,-,10.0,3.0,ScAs,2000.0,31.2,3.0,11.0
202007201200,146.0,25.0,3.8,1000.3,1007.3,25.3,22.3,84.0,26.9,-,10.0,7.0,ScAs,2000.0,28.0,3.0,7.0
202007201300,146.0,25.0,4.0,1000.5,1007.5,25.7,21.9,80.0,26.3,-,9.0,9.0,Sc,2000.0,31.7,3.0,0.0
202007201400,146.0,25.0,3.1,1000.6,1007.5,24.4,21.7,85.0,26.0,-,10.0,7.0,ScAs,2000.0,28.0,3.0,30.0
202007201500,146.0,27.0,3.0,1001.1,1008.1,22.7,21.3,92.0,25.3,1902,10.0,10.0,St,608.0,25.9,4.0,32.0
202007201600,146.0,27.0,2.2,1001.4,1008.4,22.1,21.2,95.0,25.2,1902,10.0,10.0,St,244.0,25.6,4.0,34.0
202007201700,146.0,23.0,1.7,1001.7,1008.7,22.3,21.4,95.0,25.5,1902,10.0,7.0,ScAs,955.0,25.5,4.0,14.0
