TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,PM10
202007301000,143.0,34.0,1.6,1009.2,1015.4,23.7,23.0,96.0,28.1,1901,10.0,8.0,StNs,258.0,24.5,4.0,29.0
202007301100,143.0,23.0,1.6,1010.5,1016.8,21.3,20.4,95.0,24.0,1904,10.0,9.0,CuSt,1271.0,23.0,4.0,8.0
202007301200,143.0,7.0,0.6,1010.2,1016.5,21.2,20.6,97.0,24.3,1904,10.0,7.0,StNs,1882.0,23.0,4.0,6.0
202007301300,143.0,0.0,0.4,1008.9,1015.2,21.3,20.7,97.0,24.4,01,10.0,8.0,StNs,1185.0,22.8,4.0,7.0
202007301400,143.0,9.0,1.1,1008.4,1014.7,21.7,21.0,96.0,24.9,01,10.0,7.0,StNs,2000.0,23.8,4.0,4.0
202007301500,143.0,34.0,0.6,1008.1,1014.3,23.2,21.8,92.0,26.1,-,9.0,5.0,ScAc,2000.0,27.4,3.0,0.0
202007301600,143.0,0.0,0.4,1008.3,1014.5,24.5,20.8,80.0,24.6,-,9.0,3.0,ScAc,2000.0,29.3,3.0,3.0
202007301700,143.0,32.0,0.9,1008.0,1014.2,24.6,20.5,78.0,24.1,-,8.0,3.0,ScAc,2000.0,27.7,3.0,22.0
202007301800,143.0,34.0,2.0,1007.8,1014.0,24.4,20.9,81.0,24.7,-,9.0,4.0,ScAc,2000.0,26.0,3.0,19.0
202007301900,143.0,34.0,1.9,1007.8,1014.0,24.2,21.1,83.0,25.0,-,8.0,1.0,-,2000.0,24.8,3.0,15.0
202007302000,143.0,29.0,0.9,1007.8,1014.0,23.8,21.1,85.0,25.0,-,10.0,6.0,-,2000.0,23.8,3.0,16.0
202007302100,143.0,29.0,0.5,1008.1,1014.3,23.5,21.0,86.0,24.9,-,8.0,2.0,ScAc,1954.0,23.2,3.0,7.0
202007302200,143.0,32.0,1.1,1008.2,1014.4,23.0,21.0,89.0,24.9,-,8.0,8.0,-,2000.0,22.8,3.0,22.0
202007302300,143.0,27.0,1.3,1008.3,1014.5,22.8,21.0,90.0,24.9,-,3.0,3.0,-,2000.0,22.3,3.0,9.0
202007310000,143.0,29.0,1.2,1007.9,1014.1,22.8,21.0,90.0,24.9,-,7.0,7.0,Ac,2000.0,22.4,3.0,19.0
202007310100,143.0,25.0,0.7,1007.7,1014.0,22.2,21.0,93.0,24.9,-,5.0,3.0,-,1932.0,22.1,3.0,21.0
202007310200,143.0,0.0,0.1,1007.7,1014.0,22.0,20.9,94.0,24.7,-,7.0,7.0,-,1771.0,22.4,3.0,21.0
202007310300,143.0,36.0,0.7,1008.2,1014.5,22.1,21.0,94.0,24.9,-,10.0,7.0,ScAs,1808.0,22.5,3.0,20.0
202007310400,143.0,0.0,0.4,1008.4,1014.7,22.2,21.1,94.0,25.0,-,10.0,8.0,ScAs,1615.0,22.7,3.0,17.0
202007310500,143.0,34.0,0.9,1008.6,1014.9,22.3,21.2,94.0,25.2,-,10.0,9.0,ScAs,1579.0,22.7,3.0,21.0
202007310600,143.0,0.0,0.1,1008.4,1014.7,22.2,21.3,95.0,25.3,1901,10.0,8.0,StAs,882.0,23.0,4.0,22.0
202007310700,143.0,32.0,1.0,1009.1,1015.3,22.7,21.8,95.0,26.1,19,10.0,10.0,St,639.0,24.1,3.0,31.0
202007310800,143.0,29.0,1.7,1009.6,1015.8,23.7,22.3,92.0,26.9,19,10.0,10.0,St,635.0,25.3,3.0,34.0
202007310900,143.0,34.0,1.0,1009.4,1015.6,24.0,22.4,91.0,27.1,1901,10.0,8.0,ScAs,665.0,25.7,1.0,36.0
202007311000,143.0,29.0,1.2,1009.2,1015.4,24.7,23.1,91.0,28.3,1901,10.0,8.0,ScAs,890.0,27.1,4.0,35.0
202007311100,143.0,29.0,2.4,1009.0,1015.2,25.4,23.0,87.0,28.1,1901,9.0,4.0,ScAc,1253.0,28.6,4.0,27.0
202007311200,143.0,27.0,1.9,1008.5,1014.6,27.8,23.6,78.0,29.1,-,8.0,2.0,ScAc,1526.0,34.3,3.0,15.0
202007311300,143.0,29.0,3.1,1008.0,1014.1,29.6,22.0,64.0,26.4,-,8.0,1.0,ScAc,2035.0,37.5,3.0,14.0
202007311400,143.0,27.0,2.2,1007.1,1013.2,30.4,21.7,60.0,26.0,-,8.0,1.0,ScAc,1950.0,33.3,3.0,14.0
202007311500,143.0,27.0,1.8,1006.7,1012.8,31.0,21.7,58.0,26.0,-,8.0,1.0,ScAc,2000.0,33.3,3.0,19.0
202007311600,143.0,36.0,1.5,1006.6,1012.7,30.9,21.0,56.0,24.9,-,7.0,4.0,ScAc,2025.0,33.9,3.0,7.0
202007311700,143.0,29.0,2.2,1006.2,1012.3,29.6,22.8,67.0,27.7,04,7.0,6.0,CbSc,1961.0,29.1,4.0,27.0
202007311800,143.0,25.0,2.0,1006.2,1012.3,28.9,23.3,72.0,28.6,04,8.0,6.0,CuSc,2000.0,29.0,4.0,17.0
202007311900,143.0,34.0,1.6,1006.2,1012.3,27.8,22.5,73.0,27.2,-,10.0,9.0,-,2000.0,27.4,3.0,8.0
202007312000,143.0,27.0,1.5,1006.5,1012.6,27.6,22.7,75.0,27.6,-,10.0,9.0,-,2000.0,26.4,3.0,14.0
202007312100,143.0,34.0,1.3,1006.5,1012.7,27.0,21.2,71.0,25.2,-,8.0,8.0,Sc,2000.0,25.7,3.0,20.0
202007312200,143.0,36.0,0.5,1006.5,1012.7,26.4,21.6,75.0,25.8,-,10.0,10.0,-,2000.0,25.3,3.0,10.0
202007312300,143.0,0.0,0.0,1006.5,1012.7,25.9,23.3,86.0,28.6,-,9.0,7.0,-,2000.0,25.2,3.0,23.0
202008010000,143.0,36.0,0.7,1006.7,1012.9,25.4,23.4,89.0,28.8,-,9.0,5.0,ScAc,2000.0,25.1,3.0,19.0
202008010000,143.0,36.0,0.7,1006.7,1012.9,25.4,23.4,89.0,28.8,-,9.0,5.0,ScAc,2000.0,25.1,3.0,19.0
202008020000,143.0,34.0,0.6,1004.7,1010.9,25.6,23.0,86.0,28.1,-,4.0,2.0,ScAc,1440.0,25.2,3.0,31.0
202008020100,143.0,36.0,0.8,1004.5,1010.7,25.6,22.8,85.0,27.7,-,5.0,2.0,-,1382.0,24.9,3.0,31.0
202008020200,143.0,0.0,0.2,1004.1,1010.3,25.2,23.0,88.0,28.1,-,7.0,1.0,-,1088.0,24.9,3.0,26.0
202008020300,143.0,16.0,0.6,1004.0,1010.2,25.4,23.0,87.0,28.1,-,9.0,4.0,ScAc,1186.0,25.1,3.0,25.0
202008020400,143.0,0.0,0.0,1003.4,1009.6,25.1,22.9,88.0,27.9,-,4.0,4.0,Ac,1083.0,24.7,3.0,33.0
202008020500,143.0,0.0,0.1,1003.5,1009.6,24.8,22.8,89.0,27.7,19,4.0,2.0,ScCi,949.0,24.4,3.0,27.0
202008020600,143.0,0.0,0.0,1004.1,1010.3,25.0,23.0,89.0,28.1,19,7.0,4.0,ScAc,867.0,24.5,3.0,29.0
202008020700,143.0,0.0,0.0,1004.3,1010.5,25.3,23.1,88.0,28.3,19,7.0,4.0,ScAc,814.0,25.2,3.0,30.0
202008020800,143.0,0.0,0.2,1004.6,1010.8,26.5,22.9,81.0,27.9,19,8.0,5.0,ScAcCi,905.0,26.9,3.0,30.0
202008020900,143.0,7.0,1.3,1004.5,1010.6,29.1,22.3,67.0,26.9,19,8.0,2.0,ScAcCi,1468.0,33.3,3.0,28.0
202008021000,143.0,7.0,0.7,1004.2,1010.3,30.1,21.7,61.0,26.0,-,9.0,2.0,ScAcCi,1623.0,33.6,3.0,27.0
202008021100,143.0,29.0,1.7,1004.0,1010.1,31.3,21.1,55.0,25.0,-,9.0,4.0,ScAcCi,1979.0,35.6,3.0,18.0
202008021200,143.0,25.0,2.0,1003.6,1009.6,31.9,22.0,56.0,26.4,-,9.0,4.0,ScCs,1992.0,33.6,3.0,28.0
202008021300,143.0,27.0,2.9,1003.1,1009.1,32.5,22.2,55.0,26.8,-,9.0,4.0,ScAcCi,1974.0,35.9,3.0,20.0
202008021400,143.0,18.0,2.0,1002.3,1008.3,32.1,22.5,57.0,27.2,-,9.0,4.0,ScAcCi,2000.0,36.2,3.0,15.0
202008021500,143.0,27.0,3.8,1002.2,1008.2,32.3,21.4,53.0,25.5,-,9.0,4.0,ScAcCi,1990.0,33.9,3.0,27.0
202008021600,143.0,25.0,1.7,1002.1,1008.1,31.7,21.8,56.0,26.1,-,10.0,6.0,ScAs,1950.0,32.4,3.0,20.0
202008021700,143.0,27.0,3.4,1002.4,1008.4,31.3,22.0,58.0,26.4,-,10.0,3.0,ScAs,1933.0,31.3,3.0,28.0
202008021800,143.0,16.0,1.1,1002.1,1008.2,30.1,22.5,64.0,27.2,-,9.0,3.0,ScAcCs,1964.0,30.4,3.0,11.0
202008021900,143.0,20.0,1.7,1002.3,1008.4,29.5,22.2,65.0,26.8,-,10.0,0.0,-,1585.0,28.6,3.0,32.0
202008022000,143.0,20.0,1.3,1002.8,1008.9,28.6,22.3,69.0,26.9,-,8.0,2.0,-,1576.0,27.3,3.0,24.0
202008022100,143.0,16.0,1.2,1003.3,1009.4,28.0,22.2,71.0,26.8,-,8.0,3.0,ScAcCi,1334.0,26.7,3.0,20.0
202008022200,143.0,18.0,1.4,1003.2,1009.3,28.1,22.1,70.0,26.6,-,10.0,7.0,-,1438.0,26.2,3.0,30.0
202008022300,143.0,14.0,1.3,1003.1,1009.2,27.5,21.7,71.0,26.0,-,10.0,4.0,-,1554.0,25.9,3.0,32.0
202008030000,143.0,18.0,1.0,1003.1,1009.2,27.2,21.2,70.0,25.2,-,8.0,1.0,ScAcCi,1674.0,25.6,3.0,15.0
202008030100,143.0,34.0,1.1,1003.1,1009.2,26.9,21.8,74.0,26.1,-,9.0,1.0,-,1625.0,25.2,3.0,34.0
202008030200,143.0,0.0,0.2,1003.0,1009.1,26.6,21.5,74.0,25.6,-,5.0,3.0,-,1720.0,25.0,3.0,19.0
202008030300,143.0,2.0,0.7,1003.1,1009.2,26.6,21.3,73.0,25.3,-,8.0,3.0,ScAcCi,1537.0,24.9,3.0,22.0
202008030400,143.0,0.0,0.4,1003.2,1009.4,26.2,22.2,79.0,26.8,-,8.0,2.0,ScAcCi,1049.0,24.8,3.0,32.0
