TM,PM10_yanan,PM10_qingdao,PM10_chifeng,PM10_dalian
202106290900,98.0,44.0,43.0,26.0
202106291200,108.0,37.0,45.0,7.0
202106291500,77.0,31.0,46.0,23.0
202106291800,41.0,69.0,42.0,61.0
202106292100,90.0,12.0,65.0,36.0
202106300000,100.0,49.0,52.0,41.0
202106300300,71.0,68.0,39.0,22.0
202106300600,64.0,46.0,55.0,12.0
202106300900,32.0,41.0,56.0,11.0
202106301200,62.0,5.0,49.0,2.0
202106301500,70.5,17.0,51.0,20.0
202106301800,79.0,26.0,64.0,22.0
202106302100,82.0,15.0,60.0,25.0
202107010000,162.0,27.0,37.0,30.0
202107010300,121.0,7.0,19.0,24.0
202107010600,145.0,22.0,23.0,42.0
202107010900,65.0,20.0,19.0,10.0
202107011200,153.0,30.0,71.0,4.0
202107011500,74.0,8.0,78.0,25.0
202107011800,39.5,17.0,33.0,45.0
202107012100,5.0,20.0,33.0,45.0
202107020000,62.0,18.0,22.0,35.0
202107020300,162.0,6.0,19.0,28.0
202107020600,133.0,15.0,27.0,2.0
202107020900,104.0,21.0,12.0,100.0
202107021200,29.0,21.0,10.0,198.0
202107021500,1324.0,24.0,5.0,18.0
202107021800,1344.0,24.0,1.0,22.0
202107022100,762.0,15.0,6.0,21.0
202107030000,650.0,15.0,2.0,25.0
202107030300,562.0,2.0,13.0,26.0
202107030600,490.0,10.0,7.0,48.0
202107030900,368.0,5.0,13.0,26.0
202107031200,367.0,13.0,40.0,31.0
202107031500,338.0,13.0,14.0,18.0
202107031800,208.0,9.0,2.0,13.0
202107032100,244.0,10.0,14.0,23.0
202107040000,258.0,16.0,10.0,16.0
202107040300,341.0,3.0,9.0,25.0
202107040600,284.0,18.0,16.0,20.0
202107040900,250.0,1.0,34.0,2.0
202107041200,290.0,20.0,15.0,2.0
202107041500,269.0,13.0,17.0,9.0
202107041800,275.0,15.0,6.0,13.0
202107042100,197.0,20.0,10.0,27.0
202107050000,160.0,39.0,23.0,2.0
202107050300,100.0,51.0,13.0,28.0
202107050600,110.0,49.0,18.0,19.0
202107050900,114.0,13.0,39.0,22.0
202107051200,131.0,38.0,29.0,18.0
202107051500,77.0,35.0,28.0,40.0
202107051800,39.0,36.0,11.0,45.0
202107052100,90.0,41.0,20.0,44.0
202107060000,87.0,76.0,13.0,2.0
202107060300,54.0,42.0,21.0,30.0
202107060600,53.0,363.0,21.0,38.0
202107060900,36.0,52.0,35.0,2.0
202107061200,17.0,44.0,33.0,23.0
202107061500,21.666666666666668,51.0,43.0,1.0
202107061800,26.333333333333336,78.0,52.0,1.0
202107062100,31.0,58.0,33.0,26.0
202107070000,26.0,88.0,37.0,22.0
202107070300,5.0,64.0,21.0,11.0
202107070600,10.0,79.0,43.0,37.0
202107070900,18.0,37.0,53.0,32.5
202107071200,7.0,73.0,48.0,28.0
202107071500,33.0,69.5,63.0,1.0
202107071800,23.5,66.0,58.0,23.0
202107072100,14.0,25.0,47.0,22.0
202107080000,9.0,40.0,23.0,23.0
202107080300,11.666666666666666,19.0,47.0,9.0
202107080600,14.333333333333332,33.0,50.0,1.0
202107080900,17.0,22.0,14.0,18.0
202107081200,20.333333333333332,59.0,14.0,1.0
202107081500,23.666666666666668,20.0,5.0,1.0
202107081800,27.0,49.0,23.0,2.0
202107082100,94.0,21.0,19.0,31.0
202107090000,9.0,43.0,33.0,8.0
202107090300,15.0,34.0,12.0,16.0
202107090600,17.0,39.0,16.0,22.0
202107090900,59.0,53.0,24.0,12.0
202107091200,15.0,68.0,29.0,32.0
202107091500,27.2,46.0,24.0,22.0
202107091800,39.4,45.0,21.0,40.0
202107092100,51.6,10.0,15.0,23.0
202107100000,63.8,48.0,15.0,58.0
202107100300,76.0,12.0,20.0,19.0
202107100600,63.0,34.0,26.0,29.0
202107100900,50.0,19.0,36.0,28.0
202107101200,22.0,26.0,18.0,27.0
202107101500,39.0,28.0,16.0,29.0
202107101800,39.0,43.0,12.0,28.0
202107102100,36.0,33.0,22.0,31.0
202107110000,33.0,36.0,18.0,62.0
202107110300,70.0,23.0,43.0,46.0
202107110600,49.0,35.0,29.0,26.0
202107110900,62.0,28.0,26.0,51.0
202107111200,81.0,33.0,26.0,27.0
202107111500,53.0,36.0,19.0,20.0
202107111800,17.0,324.0,13.0,20.0
202107112100,45.0,519.0,30.0,33.0
202107120000,22.0,280.0,41.0,23.0
202107120300,48.0,48.0,74.0,15.0
202107120900,17.0,36.0,14.0,24.0
202107121200,64.0,509.0,19.0,40.0
202107121500,9.0,132.0,24.0,36.0
202107121800,21.333333333333336,120.0,19.0,35.0
202107122100,33.66666666666667,120.0,7.0,12.0
202107130000,46.0,338.0,9.0,13.0
202107130600,113.0,331.0,42.0,17.0
202107130900,75.0,38.0,25.0,109.49999999999999
202107131200,59.0,34.0,38.0,202.0
202107131500,74.0,15.0,60.0,49.0
202107131800,48.0,16.0,64.0,9.0
202107132100,22.0,15.0,46.0,28.0
202107140000,41.0,26.0,49.0,17.0
202107140300,60.0,17.0,29.0,25.0
202107140600,57.0,203.0,76.0,35.0
202107140900,28.0,24.0,69.0,32.0
202107141200,82.0,29.0,60.0,11.0
202107141500,72.0,26.0,32.0,164.0
202107141800,97.0,57.0,28.0,5.0
202107142100,31.0,35.0,40.0,27.0
202107150000,44.0,55.0,25.0,35.0
202107150300,34.0,23.0,28.0,25.0
202107150600,39.0,33.0,30.0,26.0
202107150900,28.0,32.0,27.0,35.0
202107151200,47.0,39.0,70.0,4.0
202107151500,77.0,33.0,82.0,26.0
202107151800,14.0,21.0,32.0,72.0
202107152100,24.0,26.0,57.0,34.0
202107160000,23.0,55.0,66.0,25.0
202107160300,26.0,11.0,61.0,6.0
202107160600,46.0,25.0,68.0,10.0
202107160900,36.0,15.0,42.0,137.0
202107161200,24.0,24.0,71.0,18.0
202107161500,56.0,17.0,66.0,21.0
202107161800,39.0,25.0,68.0,34.0
202107162100,22.0,25.0,41.0,36.0
202107170000,14.0,31.0,61.0,7.0
202107170300,98.0,29.0,59.0,5.0
202107170600,42.0,29.0,80.0,2.0
202107170900,38.0,30.0,18.0,6.0
202107171200,36.0,49.0,32.0,2.0
202107171500,49.0,25.0,20.0,48.0
202107171800,23.0,44.0,41.0,2.0
202107172100,81.0,43.0,47.0,25.0
202107180000,84.5,33.0,66.0,23.0
202107180300,88.0,29.0,24.0,29.0
202107180600,70.0,21.0,20.0,49.0
202107180900,126.0,52.0,24.0,40.0
202107181200,73.0,41.0,26.0,83.0
202107181500,114.5,73.0,23.0,140.0
202107181800,156.0,67.0,8.0,83.0
202107182100,102.0,97.0,6.0,55.0
202107190000,15.0,44.0,1.0,27.0
202107190300,23.0,73.0,10.0,27.0
202107190600,3.0,12.0,10.0,49.0
202107190900,64.66666666666666,33.0,7.0,30.0
202107191200,126.33333333333333,30.0,22.0,11.0
202107191500,188.0,28.0,13.0,27.0
202107191800,99.99999999999999,24.0,5.0,34.0
202107192100,12.0,36.0,8.0,29.0
202107200000,125.0,12.0,24.0,25.0
202107200300,15.0,20.0,45.0,6.0
202107200600,47.0,8.0,52.0,22.0
202107200900,46.0,15.0,14.0,3.0
202107201200,64.0,3.0,19.0,19.0
202107201500,89.0,12.0,14.0,31.0
202107201800,376.0,17.0,12.0,50.0
202107202100,446.0,20.0,7.0,40.0
202107210000,1115.0,22.0,21.0,25.0
202107210300,546.0,49.0,50.0,25.0
202107210600,530.0,63.0,61.0,25.0
202107210900,397.0,71.0,13.0,53.5
202107211200,267.0,60.0,31.0,82.0
202107211500,233.0,59.0,27.0,82.0
202107211800,80.0,52.0,11.0,48.0
202107220000,232.0,83.0,18.0,4.0
202107220300,158.0,55.0,21.0,18.0
202107220600,110.0,82.0,25.0,17.0
202107220900,112.0,37.0,48.0,33.0
202107221500,150.0,60.0,11.0,62.0
202107221800,95.0,61.0,14.0,43.0
202107222100,59.0,43.0,17.0,87.0
202107230000,7.0,63.0,17.0,35.0
202107230300,20.0,59.0,16.0,90.0
202107230600,33.0,38.0,22.0,32.0
202107230900,106.0,46.0,47.0,3.0
202107231200,65.0,102.0,37.0,61.0
202107231500,8.0,30.0,29.0,29.0
202107240300,55.0,32.0,48.0,48.0
202107240600,61.0,25.0,51.0,35.0
202107240900,155.0,16.0,51.0,1.0
202107241200,91.0,27.0,26.0,628.0
202107241500,27.0,15.0,20.0,79.0
202107241800,112.0,16.0,25.0,167.0
202107242100,98.0,16.0,12.0,153.0
202107250000,79.0,31.0,10.0,72.0
202107250300,59.0,9.0,21.0,40.0
202107250600,92.0,14.0,11.0,46.0
202107250900,88.0,34.0,14.0,50.0
202107251200,7.0,30.0,9.0,697.0
202107251500,10.0,11.0,24.0,668.0
202107251800,51.0,14.0,23.0,95.0
202107252100,50.0,18.0,19.0,39.0
202107260000,52.0,20.0,21.0,1592.0
202107260300,85.0,16.0,23.0,43.0
202107260900,71.0,15.0,13.0,76.0
202107261200,97.0,25.0,11.0,562.0
202107261500,123.0,26.0,8.0,77.0
202107261800,149.0,20.0,14.0,89.0
202107262100,49.0,25.0,25.0,43.0
202107270000,43.0,14.0,42.0,29.0
202107270300,49.0,30.0,19.0,30.0
202107270600,46.0,14.0,17.0,14.0
202107270900,36.0,21.0,9.0,9.0
202107271200,29.75,16.0,7.0,48.0
202107271500,23.5,25.0,16.0,172.0
202107271800,17.25,13.0,25.0,27.0
202107272100,11.0,23.0,43.0,116.0
202107280000,9.0,14.0,49.0,22.0
202107280300,26.0,18.0,50.0,36.0
202107280600,26.0,15.0,42.0,34.0
202107280900,19.0,18.0,34.0,22.0
202107281200,16.0,20.0,25.0,140.0
202107281500,28.0,22.0,48.0,84.0
202107281800,20.0,19.0,40.0,179.0
202107282100,38.0,15.0,39.0,96.0
202107290000,69.0,12.0,44.0,31.0
202107290300,32.0,17.0,46.0,39.0
202107290600,45.0,14.0,41.0,19.0
202107290900,77.0,17.0,61.0,22.0
202107291200,13.0,14.0,12.0,11.0
202107291500,16.0,27.0,18.0,50.0
202107291800,21.0,19.0,20.0,25.0
202107292100,61.0,30.0,39.0,37.0
202107300000,47.5,33.0,35.0,28.0
202107300300,34.0,35.0,26.0,16.0
202107300600,28.0,41.0,25.0,10.0
202107300900,43.0,48.0,27.0,2.0
202107301200,15.0,65.0,15.0,16.0
202107301500,14.0,80.0,32.0,33.0
202107301800,4.0,150.0,20.0,19.0
202107302100,6.0,35.0,25.0,24.0
202107310000,11.0,30.0,25.0,22.0
202107310300,16.0,47.0,32.0,26.0
202107310600,21.0,28.0,44.0,19.0
202107310900,63.0,50.0,16.0,20.0
202107311200,17.0,48.0,1.0,15.0
202107311500,12.0,73.0,10.0,9.0
202107311800,19.0,54.0,18.0,19.0
202107312100,22.0,75.0,28.0,48.0
202108010000,7.0,38.0,19.0,47.0
202108010300,8.0,64.0,33.0,29.0
202108010600,9.0,30.0,18.0,184.0
202108010900,10.0,31.0,14.0,1.0
202108011200,58.0,10.0,21.0,25.0
202108011500,55.0,20.0,23.0,3.0
202108011800,176.0,32.0,41.0,65.0
202108012100,213.0,31.0,42.0,27.0
202108020000,202.0,9.0,24.0,13.0
202108020300,90.0,19.0,18.0,23.0
202108020600,115.0,15.0,25.0,16.0
202108020900,149.0,16.0,9.0,20.0
202108021200,15.0,7.0,4.0,96.0
202108021500,154.0,18.0,1.0,41.0
202108021800,27.0,15.5,27.0,5.0
202108022100,38.5,13.0,42.0,32.0
202108030000,50.0,47.0,27.0,43.0
202108030600,75.0,8.0,6.0,28.0
202108030900,28.0,7.0,12.0,43.0
202108031200,148.0,13.0,16.0,24.0
202108031500,119.5,4.0,9.0,41.0
202108031800,91.0,13.0,5.0,82.0
202108040000,142.0,26.0,35.0,36.0
202108040300,129.0,22.0,31.0,37.0
202108040600,83.0,13.0,15.0,18.0
202108040900,240.0,27.0,12.0,39.0
202108041200,375.0,13.0,34.0,4.0
202108041500,244.0,9.0,18.0,40.0
202108041800,107.0,13.0,12.0,36.0
202108042100,128.0,13.0,16.0,36.0
202108050000,89.0,21.0,45.0,7.0
202108050300,131.0,25.0,20.0,28.0
202108050600,166.0,396.0,10.0,1.0
202108050900,62.0,87.0,17.0,50.0
202108051200,56.0,20.0,14.0,34.0
202108051500,136.0,37.0,12.0,60.0
202108051800,291.0,37.0,8.0,36.0
202108052100,181.0,45.0,1.0,48.0
202108060000,269.0,30.0,33.0,38.0
202108060300,184.0,51.0,20.0,39.0
202108060600,212.0,94.0,24.0,22.0
202108060900,153.0,37.0,3.0,15.0
202108061200,116.0,46.0,33.0,8.0
202108061500,107.0,42.0,21.0,13.0
202108061800,56.0,24.0,12.0,24.0
202108062100,67.0,42.0,29.0,58.0
202108070000,233.0,21.0,36.0,23.0
202108070300,112.0,27.0,16.0,36.0
202108070600,113.0,26.0,43.0,8.0
202108070900,185.0,42.0,24.0,11.0
202108071200,71.0,24.0,24.0,16.0
202108071500,149.0,28.0,17.0,20.0
202108071800,97.0,25.0,18.0,26.0
202108072100,193.0,53.0,41.0,26.0
202108080000,65.0,20.0,34.0,34.0
202108080300,2.0,52.0,15.0,66.0
202108080600,16.0,28.0,15.0,45.0
202108080900,13.5,47.0,51.0,47.0
202108081200,11.0,23.0,23.0,257.0
202108081500,85.0,26.0,26.0,70.0
202108081800,67.0,20.0,24.0,43.0
202108082100,46.0,26.0,40.0,71.0
202108090000,630.0,12.0,36.0,105.0
202108090300,57.0,27.0,29.0,77.0
202108090600,95.0,24.0,38.0,49.0
202108090900,124.0,50.0,22.0,24.0
202108091200,108.0,29.0,18.0,49.0
202108091500,210.0,42.0,13.0,72.0
202108091800,13.0,19.0,27.0,329.0
202108092100,43.0,32.0,28.0,129.0
202108100000,81.0,8.0,18.0,73.0
202108100300,53.0,28.0,11.0,101.0
202108100600,108.0,18.0,11.0,59.0
202108100900,69.0,30.0,12.0,62.0
202108101200,52.75,17.0,6.0,83.0
202108101500,36.5,24.0,19.0,42.0
202108101800,20.25,24.0,40.0,1.0
202108102100,4.0,54.0,19.0,86.0
202108110000,74.0,25.0,13.0,42.0
202108110300,53.0,33.0,7.0,51.0
202108110600,80.0,413.0,12.0,81.0
202108111500,101.0,72.0,39.0,60.0
202108111800,78.0,226.0,14.0,44.0
202108112100,144.0,30.0,16.0,70.0
202108120000,56.0,30.0,27.0,46.0
202108120300,172.0,49.0,21.0,44.0
202108120600,903.0,19.0,19.0,40.0
202108120900,549.0,48.0,11.0,15.0
202108121200,229.0,46.0,24.0,31.0
202108121500,405.0,41.0,19.0,39.0
202108121800,433.0,64.0,15.0,33.0
202108122100,161.0,50.0,15.0,29.0
202108130000,298.0,74.0,33.0,40.0
202108130300,230.0,79.0,37.0,28.0
202108130600,166.0,62.0,14.0,36.0
202108130900,188.0,298.0,11.0,24.0
202108131200,171.0,34.0,38.0,30.0
202108131500,181.0,38.0,38.0,108.0
202108131800,152.0,22.0,3.0,43.0
202108132100,228.0,21.0,25.0,45.0
202108140000,113.0,25.0,13.0,39.0
202108140300,100.5,30.0,8.0,37.0
202108140600,88.0,29.0,8.0,32.0
202108140900,97.0,44.0,15.0,33.0
202108141200,130.0,33.0,8.0,24.0
202108141500,275.0,34.0,1.0,44.0
202108141800,209.5,24.0,3.0,19.0
202108142100,144.0,19.0,13.0,71.0
202108150000,66.0,30.0,25.0,46.0
202108150300,111.5,21.0,18.0,48.0
202108150600,157.0,20.0,16.0,45.0
202108150900,86.0,32.0,9.0,36.0
202108151200,92.0,25.0,5.0,27.0
202108151500,44.0,26.0,5.0,33.0
202108151800,22.0,27.0,4.0,49.0
202108152100,134.0,36.0,12.0,41.0
202108160000,83.0,48.0,39.0,41.0
202108160300,32.0,23.0,82.0,34.0
202108160600,41.0,20.0,41.0,20.0
202108160900,50.0,26.0,18.0,23.0
202108161200,57.0,28.0,30.0,32.0
202108161500,57.0,36.0,28.0,21.0
202108161800,4.0,75.0,11.0,39.0
202108162100,81.0,85.0,84.0,41.0
202108170000,286.0,44.0,26.0,31.0
202108170300,172.5,36.0,6.0,44.0
202108170600,59.0,40.0,10.0,30.0
202108170900,48.0,31.0,13.0,30.0
202108171200,37.0,30.0,10.0,29.0
202108171500,77.0,39.0,21.0,28.0
202108171800,97.5,28.0,21.0,2.0
202108172100,118.0,43.0,15.0,34.0
202108180000,131.0,30.0,41.0,39.0
202108180300,89.5,35.0,58.0,52.0
202108180600,48.0,24.0,35.0,41.0
202108180900,72.0,31.0,35.0,18.0
202108181200,56.0,37.0,17.0,26.0
202108181500,62.0,48.0,18.0,19.0
202108181800,43.0,60.0,24.0,8.0
202108182100,56.0,81.0,30.0,24.0
202108190000,124.0,86.0,26.0,16.0
202108190300,111.0,159.0,17.0,23.0
202108190600,47.0,69.0,13.0,14.0
202108190900,19.0,42.0,15.0,38.0
202108191200,28.0,30.0,20.0,7.0
202108191500,37.0,41.0,24.0,23.0
202108191800,59.0,15.0,3.0,30.0
202108192100,62.0,35.0,33.0,20.0
202108200000,35.0,56.0,47.0,17.0
202108200300,73.0,79.0,13.0,14.0
202108200600,33.0,33.0,19.0,19.0
202108200900,26.0,34.0,15.0,17.0
202108201200,212.0,33.0,7.0,14.0
202108201500,151.66666666666666,25.0,37.0,27.0
202108201800,91.33333333333333,34.0,21.0,10.0
202108202100,31.0,27.0,41.0,18.0
202108210000,14.0,34.0,43.0,14.0
202108210600,10.4,38.0,37.0,16.0
202108210900,8.6,19.0,29.0,1.0
202108211200,6.8,23.0,54.0,11.0
202108211500,5.0,18.0,26.0,22.0
202108211800,7.0,19.0,10.0,34.0
202108212100,9.0,16.0,17.0,45.0
202108220000,50.0,18.0,20.0,40.0
202108220300,35.0,41.0,28.0,30.0
202108220600,20.0,74.0,41.0,12.0
202108220900,47.0,65.0,43.0,71.0
202108221200,70.0,81.0,47.0,14.0
202108221500,93.0,79.0,48.0,47.0
202108221800,116.0,92.0,25.0,48.0
202108222100,139.0,80.0,32.0,67.0
202108230000,100.66666666666666,122.0,29.0,41.0
202108230300,62.33333333333333,140.0,39.0,25.0
202108230600,24.0,137.0,26.0,28.0
202108230900,30.0,116.0,36.0,39.0
202108231200,36.0,134.0,48.0,2.0
202108231500,58.0,93.0,50.0,14.0
202108231800,5.0,72.0,22.0,23.0
202108232100,94.0,81.0,24.0,17.0
202108240000,75.75,93.0,47.0,15.0
202108240300,57.5,93.0,19.0,12.0
202108240600,39.25,112.0,12.0,5.0
202108240900,21.0,166.0,17.0,17.0
202108241200,46.0,62.0,16.0,11.0
202108241500,55.0,39.0,19.0,2.0
202108241800,17.0,52.0,16.0,13.0
202108242100,101.0,35.0,12.0,27.0
202108250000,26.0,36.0,28.0,34.0
202108250300,133.0,21.0,27.0,47.0
202108250600,74.0,41.0,48.0,24.0
202108250900,15.0,42.0,49.0,21.0
202108251200,75.5,50.0,51.0,30.0
202108251500,136.0,47.0,6.0,45.0
202108251800,196.5,29.0,25.0,21.0
202108252100,257.0,24.0,5.0,34.0
202108260000,48.0,21.0,48.0,29.0
202108260300,7.0,53.0,37.0,31.0
202108260600,18.5,21.0,44.0,18.0
202108260900,30.0,26.0,21.0,21.0
202108261200,17.0,23.0,25.0,31.0
202108261500,9.0,36.0,19.0,19.0
202108261800,19.0,38.0,19.0,15.0
202108262100,45.0,85.0,27.0,49.0
202108270000,51.0,81.0,40.0,9.0
202108270300,39.0,90.0,42.0,15.0
202108270600,23.0,27.0,51.0,13.0
202108270900,82.0,24.0,31.0,10.0
202108271200,39.0,29.0,23.0,19.0
202108271500,43.0,32.0,22.0,68.0
202108271800,14.0,45.0,17.0,24.0
202108272100,103.0,32.0,24.0,47.0
202108280000,104.0,25.0,52.0,16.0
202108280300,105.0,23.0,33.0,32.0
202108280600,106.0,48.0,34.0,31.0
202108280900,48.0,60.0,37.0,25.0
202108281200,32.0,71.0,6.0,45.0
202108281500,15.0,69.0,20.0,37.0
202108281800,12.0,77.0,25.0,60.0
202108282100,10.0,88.0,38.0,41.0
202108290000,91.5,91.0,33.0,62.0
202108290300,173.0,77.0,32.0,29.0
202108290600,94.0,88.0,26.0,34.0
202108290900,41.0,73.0,20.0,29.0
202108291200,32.0,113.0,41.0,19.0
202108291500,112.0,124.0,28.0,27.0
202108291800,85.5,180.0,46.0,29.0
202108292100,59.0,178.0,66.0,53.0
202108300000,29.999999999999996,168.0,61.0,42.0
202108300300,1.0,162.0,48.0,41.0
202108300600,26.0,147.0,43.0,40.0
202108300900,159.0,169.0,47.0,2.0
202108301200,153.0,307.0,29.0,46.0
202108301500,141.0,209.0,18.0,38.0
202108301800,76.0,102.0,26.0,43.0
202108302100,121.0,60.0,52.0,70.0
202108310000,132.0,58.0,55.0,58.0
202108310300,143.0,56.0,62.0,50.0
202108310600,21.0,51.0,53.0,78.0
202108310900,165.0,37.0,38.0,56.0
202108311500,77.0,46.0,24.0,7.0
202108311800,38.0,47.0,28.0,25.0
202108312100,33.0,40.0,43.0,29.0
202109010000,61.0,41.0,35.0,40.0
202109010300,169.5,63.0,29.0,37.0
202109010600,278.0,51.0,33.0,33.0
202109010900,67.0,27.0,35.0,18.0
202109011200,31.0,24.0,14.0,23.0
202109011500,141.0,15.0,7.0,31.0
202109011800,8.0,15.0,7.0,26.0
202109012100,28.0,6.0,17.0,113.0
202109020000,174.0,11.0,31.0,57.0
202109020300,27.0,28.0,28.0,60.0
202109020600,5.0,30.0,24.0,48.0
202109020900,109.5,36.0,25.0,9.0
202109021200,214.0,47.0,24.0,24.0
202109021500,31.0,68.0,19.0,43.0
202109021800,76.0,73.0,7.0,84.0
202109022100,233.0,103.0,23.0,57.0
202109030000,164.0,130.0,60.0,60.0
202109030300,174.0,92.0,19.0,87.0
202109030600,9.0,65.0,50.0,6.0
202109030900,61.0,56.0,29.0,17.0
202109031200,82.5,81.0,34.0,28.0
202109031500,104.0,152.0,19.5,35.0
202109031800,81.0,125.0,5.0,33.0
202109032100,58.0,118.0,17.0,21.0
202109040000,63.0,95.0,21.0,35.0
202109040300,119.0,108.0,15.0,14.0
202109040600,101.5,101.0,8.0,17.0
202109040900,84.0,84.0,8.0,21.0
202109041200,127.0,82.0,10.0,14.0
202109041500,170.0,86.0,11.0,16.0
202109041800,79.0,78.0,28.0,13.0
202109042100,45.0,66.0,23.0,27.0
202109050000,81.0,75.0,85.0,7.0
202109050300,225.0,62.0,30.0,9.0
202109050600,112.0,36.0,19.0,7.0
202109050900,61.0,37.0,14.0,17.0
202109051200,50.0,44.0,17.0,11.0
202109051500,32.0,56.0,17.0,17.0
202109051800,43.0,70.0,6.0,17.0
202109052100,116.0,57.0,15.0,23.0
202109060000,156.5,90.0,63.0,15.0
202109060300,197.0,99.0,47.0,16.0
202109060600,128.0,53.0,23.0,7.0
202109060900,30.0,37.0,14.0,37.0
202109061200,28.0,33.0,12.0,16.0
202109061500,30.5,51.0,6.0,9.0
202109061800,33.0,44.0,6.0,29.0
202109062100,16.0,42.0,20.0,14.0
202109070000,49.0,37.0,39.0,8.0
202109070300,68.0,50.0,15.0,25.0
202109070600,56.0,46.0,15.0,8.0
202109070900,44.0,49.0,17.0,24.0
202109071200,70.0,41.0,23.0,10.0
202109071500,57.0,32.0,13.0,21.0
202109071800,68.0,20.0,49.0,33.0
202109072100,127.0,69.0,36.0,40.0
202109080000,135.85714285714286,117.0,28.0,13.0
202109080300,144.71428571428572,90.0,38.0,17.0
202109080600,153.57142857142858,83.0,37.0,19.0
202109080900,162.42857142857144,120.0,23.0,45.0
202109081200,171.28571428571428,116.0,40.0,17.0
202109081500,180.14285714285714,86.0,1.0,46.0
202109081800,189.0,56.0,55.0,62.0
202109082100,113.0,27.0,29.0,70.0
202109090000,37.0,32.0,21.0,30.0
202109090300,26.0,33.0,27.0,35.0
202109090600,19.0,83.0,27.0,28.0
202109090900,10.0,55.0,8.0,44.0
202109091200,83.0,50.0,13.0,22.0
202109091800,55.0,46.0,34.0,48.0
202109092100,52.0,37.0,47.0,24.0
202109100000,49.0,49.0,45.0,32.0
202109100300,34.5,39.0,40.0,49.0
202109100600,20.0,39.0,37.0,32.0
202109100900,41.0,32.0,59.0,39.0
202109101200,29.5,52.0,43.0,32.0
202109101500,18.0,39.0,26.0,46.0
202109101800,111.0,39.0,16.0,55.0
202109102100,26.0,28.0,8.0,65.0
202109110000,7.0,31.0,5.5,26.0
202109110300,37.0,23.0,3.0,46.0
202109110600,67.0,38.0,1.0,21.0
202109110900,28.0,27.0,5.0,8.0
202109111200,16.0,23.0,5.0,15.0
202109111500,45.0,44.0,10.0,41.0
202109111800,84.0,51.0,58.0,64.0
202109112100,37.0,29.0,10.0,105.0
202109120000,83.0,45.0,10.0,79.0
202109120300,110.0,17.0,6.0,26.0
202109120600,137.0,35.0,19.0,22.0
202109120900,320.0,21.0,6.0,28.0
202109121200,127.0,15.0,9.0,22.0
202109121500,126.0,36.0,6.0,22.0
202109121800,70.0,28.0,20.0,26.0
202109122100,111.0,34.0,45.0,24.0
202109130000,225.0,43.0,41.0,23.0
202109130300,78.0,33.0,23.0,40.0
202109130600,31.0,31.0,33.0,22.0
202109130900,24.0,41.0,25.0,39.0
202109131200,87.0,45.0,15.0,56.0
202109131500,13.0,34.0,15.0,24.0
202109131800,31.0,45.0,15.0,21.0
202109132100,49.0,58.0,52.0,23.0
202109140000,67.0,26.0,40.0,12.0
202109140300,121.0,36.0,33.0,40.0
202109140600,68.0,32.0,41.0,43.0
202109140900,43.0,29.0,61.0,35.0
202109141200,56.0,25.0,23.0,27.0
202109141500,31.0,40.0,28.0,56.0
202109141800,48.0,26.0,27.0,62.0
202109142100,24.0,41.0,20.0,51.0
202109150000,72.0,25.0,20.0,49.0
202109150300,33.0,16.0,9.0,47.0
202109150600,2.0,29.0,19.0,32.0
202109150900,5.0,21.0,8.0,23.0
202109151200,84.0,21.0,7.0,90.0
202109151500,98.0,20.0,8.0,42.0
202109151800,98.0,25.0,9.0,18.0
202109152100,98.0,18.0,27.0,24.0
202109160000,48.0,17.0,11.0,13.0
202109160300,32.0,13.0,16.0,21.0
202109160600,48.5,21.0,28.0,5.0
202109160900,65.0,18.0,6.0,3.0
202202161500,1.0,32.0,3.0,13.0
202202161800,71.0,58.0,5.0,36.0
202202162100,50.5,73.0,17.0,43.0
202202170000,30.0,31.0,30.0,39.0
202202170300,85.0,22.0,29.0,58.0
202202170600,48.0,30.0,19.0,23.0
202202170900,63.5,28.0,37.0,42.0
202202171200,79.0,27.0,31.0,21.0
202202171500,81.0,23.0,22.0,40.0
202202171800,104.0,37.0,24.0,36.0
202202172100,26.0,66.0,27.0,98.0
202202180000,44.0,73.0,35.0,30.0
202202180300,62.0,81.0,24.0,47.0
202202180600,88.0,87.0,27.0,39.0
202202181200,37.0,74.0,25.0,28.0
202202181500,21.0,57.0,27.0,76.0
202202181800,8.0,76.0,39.0,93.0
202202182100,28.5,83.0,19.0,95.0
202202190000,49.0,100.0,22.0,140.0
202202190300,5.0,89.0,22.0,146.0
202202190600,29.0,71.0,10.0,47.0
202202190900,30.0,62.0,10.0,36.0
202202191200,13.0,22.0,14.0,32.0
202202191500,37.0,20.0,4.0,11.0
202202191800,107.0,37.0,17.0,15.0
202202192100,55.0,36.0,5.0,40.0
202202200000,65.0,26.0,6.0,29.0
202202200300,75.0,30.0,32.0,2.0
202202200600,85.0,15.0,23.0,22.0
202202200900,95.0,1.0,26.0,15.0
202202201200,105.0,18.0,15.0,18.0
202202201500,115.0,7.0,19.0,31.0
202202201800,47.0,26.0,26.0,23.0
202202202100,63.0,70.0,10.0,58.0
202202210300,95.0,50.0,13.0,32.0
202202210600,23.0,55.0,54.0,19.0
202202210900,22.0,55.0,28.0,7.0
202202211200,49.0,77.0,19.0,10.0
202202211500,51.5,78.0,16.0,33.0
202202211800,54.0,75.0,13.0,28.0
202202212100,48.14285714285714,65.0,2.0,59.0
