TM,PM10_yanan,PM10_tongliao,PM10_qingdao,PM10_chifeng,PM10_dalian
201803101800,109.0,37.0,33.0,73.0,85.0
201803102100,74.0,67.0,36.0,76.0,100.0
201803110000,39.0,79.0,32.0,81.0,36.0
201803110300,0.0,136.0,32.0,86.0,111.0
201803110600,263.0,86.0,25.0,88.0,0.0
201803110900,99.0,14.0,18.0,115.0,17.0
201803111200,88.0,0.0,14.0,47.0,9.0
201803111500,82.0,21.0,18.0,194.0,29.0
201803111800,99.0,34.0,28.0,93.0,29.0
201803112100,96.0,36.0,27.0,60.0,54.0
201803120000,0.0,30.0,15.0,52.0,58.0
201803120300,29.0,58.0,15.0,62.0,65.0
201803120600,46.0,83.0,45.0,65.0,54.0
201803120900,93.0,135.0,41.0,118.0,60.0
201803121200,63.0,188.0,60.0,221.0,69.0
201803121500,54.0,132.0,75.0,170.0,66.0
201803121800,109.0,183.0,72.0,400.0,48.0
201803122100,127.0,167.0,52.0,39.0,30.0
201803130000,0.0,150.0,34.0,557.0,22.0
201803130300,0.0,41.0,34.0,78.0,17.0
201803130600,82.0,66.0,24.0,14.0,29.0
201803130900,80.0,104.0,28.0,16.0,34.0
201803131200,72.0,89.0,24.0,10.0,70.0
201803131500,6.0,140.0,26.0,10.0,21.0
201803131800,271.0,122.0,28.0,16.0,41.0
201803132100,357.0,122.0,24.0,43.0,16.0
201803140000,307.0,83.0,32.0,17.0,13.0
201803140300,197.0,77.0,34.0,15.0,18.0
201803140600,204.0,125.0,34.0,17.0,20.0
201803140900,313.0,187.0,62.0,32.0,114.0
201803141200,162.0,54.0,60.0,19.0,46.0
201803141500,87.0,0.0,49.0,24.0,62.0
201803141800,59.0,31.0,42.0,42.0,0.0
201803142100,44.0,20.0,27.0,73.0,19.0
201803150000,69.0,0.0,23.0,43.0,3.0
201803150300,34.0,0.0,17.0,46.0,28.0
201803150600,121.0,0.0,16.0,51.0,120.0
201803150900,42.0,0.0,23.0,63.0,104.0
201803151200,33.0,6.0,24.0,73.0,140.0
201803151500,15.0,2.0,20.0,60.0,66.0
201803151800,20.0,25.0,17.0,110.0,250.0
201803152100,23.0,29.0,13.0,112.0,65.0
201803160000,13.0,7.0,26.0,95.0,57.0
201803160300,28.0,22.0,26.0,82.0,84.0
201803160600,52.0,33.0,16.0,69.0,49.0
201803160900,33.0,44.0,28.0,97.0,42.0
201803161200,16.0,6.0,20.0,15.0,48.0
201803161500,72.0,36.0,11.0,34.0,67.0
201803161800,12.0,27.0,11.0,33.0,65.0
201803162100,58.0,27.0,12.0,17.0,62.0
201803170000,43.0,26.0,10.0,16.0,47.0
201803170300,35.0,63.0,8.0,10.0,11.0
201803170600,51.0,104.0,8.0,20.0,75.0
201803170900,75.0,34.0,10.0,26.0,31.0
201803171200,49.0,62.0,7.0,23.0,9.0
201803171500,88.0,63.0,7.0,23.0,22.0
201803171800,82.0,106.0,10.0,29.0,40.0
201803172100,40.0,52.0,12.0,25.0,48.0
201803180000,25.0,63.0,20.0,20.0,19.0
201803180300,65.0,51.0,28.0,24.0,24.0
201803180600,17.0,69.0,24.0,24.0,3.0
201803180900,75.0,0.0,31.0,34.0,14.0
201803181200,54.0,2.0,28.0,33.0,19.0
201803181500,61.0,23.0,30.0,28.0,21.0
201803181800,39.0,44.0,39.0,52.0,24.0
201803182100,131.0,134.0,55.0,54.0,10.0
201803190000,46.0,19.0,39.0,51.0,59.0
201803190300,78.0,7.0,33.0,43.0,36.0
201803190600,37.0,0.0,26.0,46.0,31.0
201803190900,25.0,0.0,26.0,71.0,62.0
201803191200,49.0,0.0,31.0,39.0,162.0
201803191500,61.0,0.0,23.0,38.0,91.0
201803191800,15.0,0.0,21.0,87.0,123.0
201803192100,1.0,229.0,14.0,109.0,106.0
201803200000,35.0,0.0,20.0,79.0,65.0
201803200300,57.0,285.0,25.0,69.0,49.0
201803200600,70.0,401.0,26.0,65.0,83.0
201803200900,68.0,432.0,30.0,114.0,70.0
201803201200,34.0,0.0,34.0,26.0,60.0
201803201500,88.0,0.0,27.0,19.0,23.0
201803201800,39.0,42.0,27.0,35.0,29.0
201803202100,18.0,165.0,23.0,60.0,39.0
201803210000,44.0,203.0,30.0,41.0,64.0
201803210300,49.0,540.0,34.0,45.0,63.0
201803210600,66.0,34.0,32.0,27.0,66.0
201803210900,51.0,0.0,34.0,49.0,34.0
201803211200,89.0,0.0,31.0,20.0,77.0
201803211500,64.0,0.0,19.0,51.0,28.0
201803211800,0.0,0.0,17.0,19.0,64.0
201803212100,26.0,23.0,14.0,42.0,38.0
201803220000,51.0,135.0,13.0,25.0,25.0
201803220300,40.0,172.0,13.0,13.0,14.0
201803220600,0.0,57.0,14.0,15.0,28.0
201803220900,42.0,0.0,22.0,36.0,81.0
201803221200,64.0,0.0,45.0,34.0,77.0
201803221500,0.0,0.0,132.0,42.0,59.0
201803221800,23.0,0.0,87.0,39.0,72.0
201803222100,30.0,0.0,69.0,43.0,64.0
201803230000,65.0,0.0,68.0,30.0,55.0
201803230300,64.0,0.0,68.0,31.0,52.0
201803230600,86.0,0.0,51.0,19.0,74.0
201803230900,146.0,0.0,55.0,59.0,67.0
201803231200,145.0,0.0,54.0,43.0,69.0
201803231500,61.0,0.0,58.0,30.0,88.0
201803231800,81.0,0.0,62.0,16.0,82.0
201803232100,119.0,0.0,67.0,58.0,86.0
201803240000,82.0,70.0,67.0,20.0,90.0
201803240300,77.0,8.0,59.0,21.0,82.0
201803240600,74.0,5.0,60.0,50.0,88.0
201803240900,91.0,55.0,65.0,129.0,136.0
201803241200,37.0,20.0,72.0,211.0,99.0
201803241500,0.0,83.0,62.0,57.0,60.0
201803241800,107.0,0.0,38.0,57.0,71.0
201803242100,115.0,21.0,29.0,51.0,74.0
201803250000,128.0,126.0,19.0,58.0,83.0
201803250300,103.0,213.0,15.0,79.0,32.0
201803250600,67.0,173.0,12.0,85.0,76.0
201803250900,96.0,0.0,13.0,147.0,101.0
201803251200,51.0,64.0,21.0,189.0,111.0
201803251500,126.0,41.0,30.0,157.0,87.0
201803251800,100.0,253.0,31.0,177.0,33.0
201803252100,146.0,412.0,73.0,478.0,100.0
201803260000,198.0,256.0,71.0,443.0,88.0
201803260300,100.0,141.0,68.0,121.0,72.0
201803260600,106.0,118.0,65.0,87.0,32.0
201803260900,196.0,65.0,73.0,39.0,29.0
201803261200,128.0,92.0,67.0,29.0,63.0
201803261500,134.0,76.0,98.0,43.0,30.0
201803261800,29.0,386.0,45.0,70.0,35.0
201803262100,103.0,642.0,40.0,61.0,16.0
201803270000,75.0,237.0,36.0,26.0,31.0
201803270300,64.0,981.0,35.0,22.0,28.0
201803270600,147.0,184.0,41.0,21.0,17.0
201803270900,175.0,111.0,51.0,38.0,74.0
201803271200,332.0,24.0,104.0,22.0,57.0
201803271500,141.0,16.0,74.0,23.0,54.0
201803271800,209.0,14.0,69.0,65.0,37.0
201803272100,190.0,2.0,55.0,88.0,71.0
201803280000,162.0,39.0,49.0,53.0,89.0
201803280300,142.0,0.0,48.0,55.0,77.0
201803280600,123.0,9.0,49.0,50.0,61.0
201803280900,145.0,31.0,83.0,139.0,77.0
201803281200,70.0,28.0,90.0,103.0,115.0
201803281500,53.0,0.0,45.0,77.0,161.0
201803281800,47.0,0.0,65.0,82.0,127.0
201803282100,90.0,27.0,40.0,58.0,106.0
201803290000,100.0,259.0,19.0,55.0,120.0
201803290300,87.0,52.0,21.0,57.0,78.0
201803290600,79.0,185.0,27.0,67.0,35.0
201803290900,126.0,97.0,44.0,82.0,150.0
201803291200,0.0,138.0,34.0,83.0,101.0
201803291500,52.0,22.0,21.0,83.0,103.0
201803291800,157.0,35.0,30.0,50.0,86.0
201803292100,183.0,102.0,23.0,162.0,93.0
201803300000,208.0,202.0,21.0,66.0,84.0
201803300300,154.0,65.0,20.0,37.0,83.0
201803300600,140.0,0.0,20.0,42.0,90.0
201803300900,325.0,38.0,20.0,81.0,19.0
201803301200,82.0,66.0,17.0,145.0,25.0
201803301500,161.0,63.0,22.0,100.0,58.0
201803301800,132.0,40.0,26.0,186.0,50.0
201803302100,183.0,72.0,8.0,69.0,55.0
201803310000,170.0,224.0,5.0,109.0,61.0
201803310300,161.0,87.0,5.0,100.0,60.0
201803310600,155.0,94.0,5.0,199.0,66.0
201803310900,214.0,59.0,22.0,171.0,63.0
201803311200,94.0,182.0,22.0,153.0,79.0
201803311500,77.0,116.0,17.0,139.0,107.0
201803311800,59.0,232.0,20.0,49.0,69.0
201803312100,214.0,196.0,24.0,33.0,61.0
201804010000,107.0,172.0,17.0,12.0,31.0
201804010300,121.0,94.0,13.0,13.0,9.0
201804010600,416.0,84.0,12.0,26.0,6.0
201804010900,512.0,99.0,15.0,20.0,0.0
201804011200,475.0,329.0,30.0,28.0,18.0
201804011500,283.0,239.0,27.0,74.0,5.0
201804011800,209.0,264.0,37.0,21.0,0.0
201804012100,138.0,198.0,34.0,10.0,2.0
201804020000,169.0,55.0,34.0,11.0,20.0
201804020300,198.0,27.0,33.0,18.0,21.0
201804020600,314.0,96.0,30.0,19.0,22.0
201804020900,83.0,12.0,29.0,13.0,23.0
201804021200,61.0,50.0,43.0,25.0,32.0
201804021500,118.0,15.0,38.0,41.0,24.0
201804021800,106.0,45.0,67.0,30.0,14.0
201804022100,50.0,37.0,31.0,11.0,54.0
201804030000,90.0,34.0,25.0,17.0,26.0
201804030300,63.0,32.0,20.0,39.0,113.0
201804030600,151.0,25.0,12.0,19.0,337.0
201804030900,494.0,10.0,24.0,35.0,322.0
201804031200,146.0,30.0,17.0,38.0,230.0
201804031500,171.0,0.0,42.0,30.0,156.0
201804031800,287.0,0.0,25.0,37.0,156.0
201804032100,365.0,20.0,25.0,39.0,251.0
201804040000,454.0,49.0,20.0,45.0,31.0
201804040300,198.0,37.0,25.0,36.0,25.0
201804040600,168.0,16.0,26.0,89.0,20.0
201804040900,189.0,72.0,27.0,85.0,44.0
201804041200,181.0,96.0,34.0,96.0,45.0
201804041500,285.0,99.0,35.0,96.0,39.0
201804041800,152.0,75.0,30.0,118.0,89.0
201804042100,97.0,103.0,29.0,118.0,67.0
201804050000,103.0,100.0,27.0,211.0,73.0
201804050300,84.0,61.0,48.0,265.0,47.0
201804050600,148.0,200.0,55.0,184.0,27.0
201804050900,64.0,39.0,87.0,66.0,21.0
201804051200,22.0,47.0,114.0,33.0,22.0
201804051500,0.0,48.0,168.0,10.0,11.0
201804051800,48.0,61.0,68.0,10.0,32.0
201804052100,92.0,39.0,78.0,39.0,45.0
201804060000,73.0,111.0,66.0,0.0,52.0
201804060300,15.0,56.0,38.0,55.0,80.0
201804060600,57.0,68.0,20.0,54.0,351.0
201804060900,0.0,6.0,25.0,48.0,406.0
201804061200,48.0,37.0,29.0,37.0,46.0
201804061500,0.0,11.0,27.0,131.0,88.0
201804061800,211.0,0.0,9.0,23.0,56.0
201804062100,107.0,20.0,24.0,18.0,40.0
201804070000,61.0,83.0,23.0,28.0,43.0
201804070300,53.0,48.0,14.0,40.0,0.0
201804070600,161.0,17.0,17.0,36.0,13.0
201804070900,94.0,35.0,26.0,29.0,19.0
201804071200,0.0,27.0,41.0,32.0,9.0
201804071500,0.0,30.0,75.0,63.0,4.0
201804071800,255.0,6.0,44.0,82.0,52.0
201804072100,2.0,44.0,36.0,40.0,17.0
201804080000,419.0,69.0,25.0,9.0,24.0
201804080300,546.0,16.0,19.0,147.0,15.0
201804080600,553.0,11.0,17.0,151.0,36.0
201804080900,192.0,16.0,40.0,20.0,4.0
201804081200,69.0,72.0,28.0,359.0,62.0
201804081500,92.0,0.0,33.0,516.0,84.0
201804081800,106.0,81.0,24.0,262.0,43.0
201804082100,151.0,63.0,35.0,60.0,34.0
201804090000,176.0,108.0,35.0,9.0,24.0
201804090300,112.0,96.0,30.0,4.0,31.0
201804090600,120.0,107.0,29.0,6.0,13.0
201804090900,159.0,94.0,40.0,13.0,0.0
201804091200,131.0,151.0,45.0,12.0,46.0
201804091500,243.0,163.0,42.0,13.0,47.0
201804091800,245.0,76.0,60.0,20.0,42.0
201804092100,276.0,674.0,82.0,55.0,52.0
201804100000,113.0,35.0,158.0,35.0,23.0
201804100300,111.0,0.0,43.0,13.0,61.0
201804100600,97.0,27.0,25.0,20.0,68.0
201804100900,100.0,7.0,22.0,47.0,72.0
201804101200,36.0,7.0,25.0,30.0,90.0
201804101500,16.0,22.0,18.0,28.0,141.0
201804101800,10.0,451.0,19.0,24.0,154.0
201804102100,1.0,208.0,14.0,35.0,218.0
201804110000,0.0,92.0,14.0,61.0,40.0
201804110300,0.0,38.0,15.0,64.0,30.0
201804110600,0.0,24.0,15.0,71.0,25.0
201804110900,32.0,32.0,18.0,67.0,37.0
201804111200,12.0,57.0,25.0,54.0,111.0
201804111500,35.0,405.0,53.0,37.0,94.0
201804111800,63.0,55.0,18.0,57.0,72.0
201804112100,59.0,0.0,21.0,23.0,50.0
201804120000,133.0,163.0,16.0,42.0,54.0
201804120300,348.0,44.0,10.0,38.0,70.0
201804120600,355.0,45.0,56.0,52.0,80.0
201804120900,75.0,62.0,13.0,118.0,122.0
201804121200,114.0,75.0,23.0,58.0,53.0
201804121500,66.0,141.0,22.0,98.0,45.0
201804121800,86.0,101.0,17.0,437.0,47.0
201804122100,112.0,0.0,9.0,46.0,86.0
201804130000,62.0,61.0,9.0,23.0,65.0
201804130300,32.0,219.0,8.0,29.0,30.0
201804130600,93.0,32.0,31.0,60.0,65.0
201804130900,0.0,115.0,26.0,57.0,131.0
201804131200,61.0,57.0,30.0,20.0,139.0
201804131500,89.0,40.0,99.0,44.0,116.0
201804131800,89.0,614.0,34.0,85.0,112.0
201804132100,122.0,12.0,18.0,61.0,35.0
201804140000,59.0,0.0,35.0,46.0,10.0
201804140300,87.0,38.0,25.0,47.0,11.0
201804140600,139.0,0.0,30.0,77.0,16.0
201804140900,0.0,21.0,38.0,92.0,4.0
201804141200,32.0,0.0,59.0,124.0,43.0
201804141500,0.0,0.0,65.0,211.0,225.0
201804141800,148.0,0.0,53.0,50.0,76.0
201804142100,130.0,12.0,31.0,20.0,40.0
201804150000,72.0,139.0,24.0,45.0,362.0
201804150300,94.0,91.0,18.0,34.0,142.0
201804150600,155.0,131.0,12.0,6.0,45.0
201804150900,124.0,51.0,87.0,2.0,27.0
201804151200,0.0,89.0,27.0,4.0,28.0
201804151500,29.0,40.0,32.0,4.0,35.0
201804151800,333.0,10.0,23.0,11.0,38.0
201804152100,50.0,76.0,21.0,15.0,40.0
201804160000,60.0,255.0,20.0,16.0,16.0
201804160300,90.0,151.0,12.0,16.0,6.0
201804160600,175.0,137.0,9.0,14.0,43.0
201804160900,76.0,107.0,15.0,11.0,60.0
201804161200,0.0,165.0,30.0,12.0,39.0
201804161500,0.0,211.0,58.0,12.0,96.0
201804161800,179.0,105.0,35.0,16.0,69.0
201804162100,90.0,58.0,28.0,24.0,38.0
201804170000,78.0,782.0,25.0,21.0,55.0
201804170300,148.0,291.0,34.0,28.0,51.0
201804170600,204.0,174.0,31.0,25.0,36.0
201804170900,0.0,124.0,35.0,12.0,30.0
201804171200,0.0,119.0,36.0,13.0,54.0
201804171500,111.0,45.0,46.0,15.0,89.0
201804171800,274.0,232.0,39.0,13.0,79.0
201804172100,89.0,354.0,30.0,19.0,99.0
201804180000,73.0,379.0,24.0,18.0,90.0
201804180300,102.0,165.0,20.0,7.0,94.0
201804180600,214.0,158.0,19.0,11.0,100.0
201804180900,119.0,31.0,27.0,0.0,114.0
201804181200,41.0,40.0,33.0,40.0,111.0
201804181500,217.0,31.0,74.0,25.0,118.0
201804181800,48.0,13.0,58.0,15.0,107.0
201804182100,3.0,9.0,49.0,37.0,119.0
201804190000,34.0,77.0,35.0,0.0,93.0
201804190300,48.0,48.0,23.0,0.0,105.0
201804190600,84.0,47.0,11.0,25.0,96.0
201804190900,60.0,201.0,14.0,37.0,114.0
201804191200,8.0,140.0,11.0,70.0,85.0
201804191500,4.0,203.0,15.0,79.0,71.0
201804191800,80.0,457.0,20.0,69.0,109.0
201804192100,138.0,904.0,18.0,65.0,90.0
201804200000,84.0,259.0,15.0,62.0,87.0
201804200300,86.0,136.0,15.0,81.0,35.0
201804200600,126.0,273.0,0.0,131.0,52.0
201804200900,172.0,100.0,0.0,63.0,54.0
201804201200,0.0,45.0,26.0,52.0,30.0
201804201500,242.0,34.0,43.0,61.0,43.0
201804201800,4.0,0.0,44.0,51.0,41.0
201804202100,67.0,52.0,42.0,56.0,56.0
201804210000,0.0,6.0,41.0,69.0,40.0
201804210300,0.0,28.0,46.0,98.0,33.0
201804210600,24.0,31.0,27.0,72.0,33.0
201804210900,73.0,30.0,15.0,123.0,16.0
201804211200,39.0,45.0,23.0,103.0,61.0
201804211500,49.0,25.0,13.0,184.0,44.0
201804211800,36.0,34.0,6.0,232.0,44.0
201804212100,35.0,113.0,7.0,299.0,30.0
201804220000,0.0,78.0,6.0,117.0,52.0
201804220300,0.0,98.0,8.0,74.0,46.0
201804220600,71.0,43.0,19.0,76.0,22.0
201804220900,0.0,46.0,31.0,54.0,14.0
201804221200,0.0,36.0,31.0,86.0,0.0
201804221500,0.0,29.0,36.0,73.0,29.0
201804221800,59.0,88.0,24.0,27.0,22.0
201804222100,0.0,16.0,20.0,35.0,24.0
201804230000,47.0,0.0,24.0,54.0,22.0
201804230300,53.0,0.0,39.0,277.0,21.0
201804230600,0.0,0.0,37.0,121.0,22.0
201804230900,0.0,0.0,59.0,86.0,16.0
201804231200,0.0,110.0,56.0,86.0,9.0
201804231500,142.0,2.0,41.0,138.0,15.0
201804231800,247.0,0.0,57.0,844.0,39.0
201804232100,14.0,0.0,67.0,44.0,27.0
201804240000,18.0,3.0,82.0,47.0,34.0
201804240300,0.0,0.0,77.0,129.0,32.0
201804240600,76.0,0.0,120.0,44.0,36.0
201804240900,79.0,11.0,149.0,45.0,28.0
201804241200,63.0,19.0,112.0,1090.0,44.0
201804241500,215.0,1.0,57.0,1186.0,40.0
201804241800,145.0,16.0,98.0,1172.0,59.0
201804242100,47.0,30.0,98.0,1159.0,82.0
201804250000,132.0,68.0,79.0,1145.0,57.0
201804250300,0.0,653.0,98.0,1132.0,43.0
201804250600,0.0,578.0,112.0,1118.0,39.0
201804250900,1.0,0.0,93.0,1102.0,47.0
201804251200,205.0,13.0,112.0,1089.0,50.0
201804251500,137.0,118.0,103.0,1076.0,43.0
201804251800,120.0,98.0,101.0,1062.0,23.0
201804252100,105.0,17.0,91.0,1049.0,57.0
201804260000,222.0,38.0,123.0,1035.0,24.0
201804260600,0.0,0.0,155.0,1022.0,36.0
201804260900,0.0,0.0,128.0,1008.0,38.0
201804261200,82.0,55.0,83.0,60.0,66.0
201804261500,135.0,240.0,57.0,33.0,70.0
201804261800,12.0,92.0,43.0,29.0,75.0
201804262100,36.0,0.0,72.0,10.0,10.0
201804270000,31.0,56.0,77.0,16.0,343.0
201804270300,84.0,47.0,56.0,25.0,144.0
201804270600,0.0,40.0,64.0,46.0,65.0
201804270900,0.0,49.0,87.0,17.0,77.0
201804271200,924.0,38.0,89.0,54.0,93.0
201804271500,221.0,214.0,75.0,29.0,48.0
201804271800,407.0,86.0,76.0,26.0,88.0
201804272100,139.0,120.0,39.0,12.0,56.0
201804280000,164.0,95.0,50.0,6.0,7.0
201804280300,274.0,96.0,64.0,25.0,15.0
201804280600,200.0,0.0,61.0,15.0,42.0
201804280900,300.0,668.0,76.0,14.0,61.0
201804281200,153.0,154.0,83.0,11.0,54.0
201804281500,168.0,53.0,61.0,74.0,159.0
201804281800,181.0,13.0,49.0,24.0,113.0
201804282100,225.0,14.0,44.0,31.0,72.0
201804290000,0.0,79.0,0.0,30.0,81.0
201804290300,72.0,96.0,0.0,45.0,81.0
201804290600,120.0,0.0,0.0,103.0,70.0
201804290900,126.0,0.0,0.0,27.0,80.0
201804291200,0.0,0.0,31.0,34.0,91.0
201804291500,0.0,14.0,17.0,99.0,88.0
201804291800,0.0,69.0,22.0,179.0,90.0
201804292100,74.0,47.0,25.0,89.0,92.0
201804300000,23.0,63.0,33.0,38.0,71.0
201804300300,109.0,73.0,27.0,42.0,69.0
201804300600,0.0,0.0,21.0,24.0,83.0
201804300900,16.0,0.0,27.0,19.0,48.0
201804301200,118.0,0.0,20.0,15.0,81.0
201804301500,0.0,127.0,19.0,42.0,48.0
201804301800,60.0,78.0,31.0,29.0,25.0
201804302100,137.0,29.0,22.0,37.0,15.0
201805010000,0.0,0.0,15.0,37.0,5.0
201805010300,73.0,8.0,17.0,44.0,12.0
201805010600,88.0,18.0,21.0,217.0,18.0
201805010900,97.0,41.0,0.0,20.0,22.0
201805011200,281.0,161.0,14.0,29.0,0.0
201805011500,134.0,79.0,23.0,66.0,0.0
201805011800,130.0,38.0,17.0,55.0,25.0
201805012100,139.0,41.0,13.0,27.0,35.0
201805020000,107.0,0.0,12.0,21.0,0.0
201805020300,81.0,29.0,13.0,19.0,0.0
201805020600,95.0,0.0,23.0,20.0,28.0
201805020900,97.0,0.0,12.0,8.0,13.0
201805021200,115.0,4.0,14.0,11.0,28.0
201805021500,27.0,288.0,14.0,59.0,43.0
201805021800,8.0,116.0,8.0,63.0,110.0
201805022100,61.0,265.0,8.0,51.0,12.0
201805030000,86.0,12.0,19.0,45.0,29.0
201805030300,76.0,0.0,14.0,60.0,32.0
201805030600,20.0,0.0,10.0,155.0,68.0
201805030900,26.0,0.0,15.0,77.0,69.0
201805031200,38.0,20.0,21.0,316.0,53.0
201805031500,48.0,86.0,25.0,84.0,58.0
201805031800,28.0,22.0,23.0,82.0,21.0
201805032100,52.0,213.0,20.0,17.0,38.0
201805040000,51.0,0.0,21.0,13.0,31.0
201805040300,35.0,145.0,25.0,21.0,13.0
201805040600,30.0,11.0,29.0,19.0,22.0
201805040900,23.0,19.0,37.0,20.0,52.0
201805041200,73.0,55.0,45.0,21.0,48.0
201805041500,40.0,142.0,27.0,20.0,71.0
201805041800,30.0,0.0,27.0,35.0,88.0
201805042100,26.0,313.0,23.0,23.0,94.0
201805050000,45.0,41.0,12.0,11.0,60.0
201805050300,45.0,53.0,12.0,12.0,83.0
201805050600,66.0,0.0,11.0,10.0,68.0
201805050900,71.0,57.0,21.0,10.0,81.0
201805051200,85.0,30.0,14.0,17.0,65.0
201805051500,132.0,169.0,13.0,31.0,88.0
201805051800,43.0,80.0,17.0,24.0,65.0
201805052100,49.0,43.0,9.0,14.0,104.0
201805060000,57.0,96.0,8.0,12.0,61.0
201805060300,61.0,33.0,15.0,109.0,50.0
201805060600,56.0,19.0,33.0,23.0,43.0
201805060900,74.0,21.0,45.0,5.0,60.0
201805061200,85.0,23.0,34.0,15.0,60.0
201805061500,84.0,37.0,21.0,57.0,10.0
201805061800,88.0,66.0,23.0,98.0,64.0
201805062100,76.0,64.0,24.0,8.0,95.0
201805070000,49.0,55.0,35.0,24.0,63.0
201805070300,75.0,43.0,50.0,74.0,79.0
201805070600,74.0,0.0,32.0,64.0,43.0
201805070900,64.0,65.0,16.0,22.0,101.0
201805071200,65.0,53.0,9.0,75.0,114.0
201805071500,95.0,125.0,9.0,233.0,72.0
201805071800,49.0,73.0,39.0,124.0,69.0
201805072100,40.0,63.0,16.0,49.0,40.0
201805080000,50.0,87.0,13.0,81.0,54.0
201805080300,42.0,205.0,10.0,76.0,57.0
201805080600,34.0,63.0,10.0,28.0,62.0
201805080900,12.0,13.0,9.0,10.0,31.0
201805081200,23.0,58.0,9.0,41.0,58.0
201805081500,43.0,66.0,10.0,121.0,8.0
201805081800,23.0,24.0,17.0,52.0,38.0
201805082100,36.0,29.0,17.0,26.0,93.0
201805090000,51.0,166.0,14.0,28.0,66.0
201805090300,50.0,107.0,14.0,20.0,35.0
201805090600,39.0,156.0,12.0,73.0,33.0
201805090900,39.0,0.0,14.0,6.0,32.0
201805091200,48.0,81.0,14.0,16.0,70.0
201805091500,95.0,106.0,14.0,100.0,41.0
201805091800,345.0,116.0,16.0,124.0,59.0
201805092100,280.0,74.0,14.0,28.0,67.0
201805100000,253.0,81.0,15.0,63.0,36.0
201805100300,214.0,0.0,14.0,148.0,99.0
201805100600,161.0,0.0,15.0,85.0,45.0
201805100900,143.0,0.0,17.0,59.0,34.0
201805101200,102.0,0.0,15.0,131.0,25.0
201805101500,98.0,0.0,16.0,135.0,66.0
201805101800,85.0,0.0,37.0,139.0,11.0
201805102100,99.0,0.0,20.0,38.0,41.0
201805110000,131.0,517.0,18.0,38.0,48.0
201805110300,113.0,0.0,18.0,91.0,30.0
201805110600,108.0,1821.0,16.0,27.0,19.0
201805110900,104.0,0.0,12.0,20.0,10.0
201805111200,124.0,0.0,9.0,16.0,58.0
201805111500,64.0,0.0,10.0,138.0,21.0
201805111800,65.0,17.0,14.0,276.0,48.0
201805112100,72.0,0.0,15.0,61.0,29.0
201805120000,85.0,5.0,22.0,54.0,22.0
201805120300,91.0,774.0,24.0,173.0,20.0
201805120600,140.0,0.0,23.0,158.0,38.0
201805120900,128.0,0.0,23.0,52.0,36.0
201805121200,139.0,0.0,22.0,49.0,5.0
201805121500,74.0,0.0,22.0,50.0,15.0
201805121800,29.0,142.0,20.0,125.0,0.0
201805122100,59.0,0.0,27.0,45.0,16.0
201805130000,74.0,224.0,29.0,23.0,5.0
201805130300,101.0,0.0,25.0,47.0,13.0
201805130600,110.0,0.0,26.0,13.0,27.0
201805130900,96.0,0.0,19.0,18.0,44.0
201805131200,117.0,0.0,17.0,33.0,43.0
201805131500,64.0,0.0,14.0,69.0,68.0
201805131800,0.0,136.0,12.0,94.0,95.0
201805132100,36.0,0.0,16.0,32.0,58.0
201805140000,57.0,131.0,16.0,36.0,0.0
201805140300,53.0,11.0,18.0,66.0,21.0
201805140600,224.0,0.0,24.0,29.0,31.0
201805140900,64.0,0.0,23.0,25.0,62.0
201805141200,56.0,0.0,21.0,28.0,54.0
201805141500,71.0,0.0,12.0,106.0,62.0
201805141800,78.0,0.0,14.0,114.0,31.0
201805142100,94.0,30.0,19.0,25.0,43.0
201805150000,97.0,0.0,42.0,22.0,18.0
201805150300,94.0,0.0,18.0,93.0,26.0
201805150600,118.0,0.0,10.0,115.0,34.0
201805150900,60.0,271.0,8.0,53.0,34.0
201805151200,73.0,0.0,7.0,86.0,16.0
201805151500,44.0,93.0,7.0,189.0,19.0
201805151800,62.0,0.0,10.0,58.0,0.0
201805152100,87.0,0.0,12.0,53.0,21.0
201805160000,112.0,36.0,13.0,96.0,36.0
201805160300,135.0,0.0,22.0,79.0,0.0
201805160600,84.0,0.0,29.0,50.0,12.0
201805160900,84.0,44.0,21.0,17.0,1.0
201805161200,78.0,0.0,26.0,26.0,0.0
201805161500,6.0,56.0,22.0,103.0,25.0
201805161800,10.0,150.0,20.0,68.0,50.0
201805162100,25.0,0.0,15.0,55.0,6.0
201805170000,24.0,125.0,9.0,56.0,3.0
201805170300,15.0,0.0,7.0,98.0,0.0
201805170600,28.0,0.0,6.0,124.0,11.0
201805170900,0.0,0.0,7.0,97.0,14.0
201805171200,33.0,0.0,11.0,72.0,0.0
201805171500,21.0,3.0,14.0,117.0,30.0
201805171800,17.0,0.0,9.0,343.0,69.0
201805172100,14.0,28.0,12.0,75.0,33.0
201805180000,30.0,0.0,7.0,48.0,0.0
201805180300,13.0,40.0,5.0,163.0,22.0
201805180600,26.0,0.0,5.0,184.0,43.0
201805180900,10.0,0.0,7.0,35.0,43.0
201805181200,10.0,24.0,9.0,47.0,47.0
201805181500,12.0,0.0,7.0,344.0,12.0
201805181800,13.0,72.0,13.0,242.0,68.0
201805182100,4.0,0.0,8.0,89.0,84.0
201805190000,926.0,0.0,7.0,46.0,49.0
201805190300,618.0,0.0,7.0,184.0,26.0
201805190600,260.0,0.0,5.0,249.0,96.0
201805190900,224.0,0.0,5.0,95.0,44.0
