TM,STN,IW,IR,IX,VV,WD,WS,TA,TD,HM,PS,PT,PR,RH,ORG,PM10
202101062200,54135.0,1.0,9.0,4.0,80.0,270.0,4.0,-25.0,-34.5,40.9,1030.9,7.0,1.1,2.0,cma,49.0
202101062300,54135.0,1.0,9.0,4.0,80.0,270.0,4.0,-25.0,-34.5,40.9,1030.9,7.0,1.1,2.0,cma,49.0
202101070000,54135.0,1.0,9.0,4.0,68.0,260.0,4.0,-26.0,-33.8,47.9,1031.3,2.0,0.2,2.0,cma,23.0
202101070100,54135.0,1.0,9.0,4.0,68.0,260.0,4.0,-26.0,-33.8,47.9,1031.3,2.0,0.2,2.0,cma,23.0
202101070200,54135.0,1.0,9.0,4.0,68.0,260.0,4.0,-26.0,-33.8,47.9,1031.3,2.0,0.2,2.0,cma,23.0
202101070300,54135.0,1.0,9.0,4.0,72.0,270.0,6.0,-22.5,-32.4,40.1,1030.6,7.0,0.5,2.0,cma,17.0
202101070400,54135.0,1.0,9.0,4.0,72.0,270.0,6.0,-22.5,-32.4,40.1,1030.6,7.0,0.5,2.0,cma,17.0
202101070500,54135.0,1.0,9.0,4.0,72.0,270.0,6.0,-22.5,-32.4,40.1,1030.6,7.0,0.5,2.0,cma,17.0
202101070600,54135.0,1.0,9.0,4.0,80.0,260.0,4.0,-19.4,-30.1,38.2,1028.6,7.0,1.9,2.0,cma,14.0
202101070700,54135.0,1.0,9.0,4.0,80.0,260.0,4.0,-19.4,-30.1,38.2,1028.6,7.0,1.9,2.0,cma,14.0
202101070800,54135.0,1.0,9.0,4.0,80.0,260.0,4.0,-19.4,-30.1,38.2,1028.6,7.0,1.9,2.0,cma,14.0
202101070900,54135.0,1.0,9.0,4.0,68.0,260.0,3.0,-20.1,-29.0,45.0,1029.1,2.0,0.4,2.0,cma,27.0
202101071000,54135.0,1.0,9.0,4.0,68.0,260.0,3.0,-20.1,-29.0,45.0,1029.1,2.0,0.4,2.0,cma,27.0
202101071100,54135.0,1.0,9.0,4.0,68.0,260.0,3.0,-20.1,-29.0,45.0,1029.1,2.0,0.4,2.0,cma,27.0
202101071200,54135.0,1.0,9.0,4.0,80.0,260.0,4.0,-21.7,-30.0,47.0,1028.8,7.0,0.4,2.0,cma,26.0
202101071300,54135.0,1.0,9.0,4.0,80.0,260.0,4.0,-21.7,-30.0,47.0,1028.8,7.0,0.4,2.0,cma,26.0
202101071400,54135.0,1.0,9.0,4.0,80.0,260.0,4.0,-21.7,-30.0,47.0,1028.8,7.0,0.4,2.0,cma,26.0
202101071500,54135.0,1.0,9.0,4.0,79.0,260.0,3.0,-22.5,-30.1,50.0,1028.1,7.0,0.6,2.0,cma,21.0
202101071600,54135.0,1.0,9.0,4.0,79.0,260.0,3.0,-22.5,-30.1,50.0,1028.1,7.0,0.6,2.0,cma,21.0
202101071700,54135.0,1.0,9.0,4.0,79.0,260.0,3.0,-22.5,-30.1,50.0,1028.1,7.0,0.6,2.0,cma,21.0
202101071800,54135.0,1.0,9.0,4.0,80.0,260.0,2.0,-23.4,-30.3,53.1,1027.5,7.0,0.5,2.0,cma,33.0
202101071900,54135.0,1.0,9.0,4.0,80.0,260.0,2.0,-23.4,-30.3,53.1,1027.5,7.0,0.5,2.0,cma,33.0
202101072000,54135.0,1.0,9.0,4.0,80.0,260.0,2.0,-23.4,-30.3,53.1,1027.5,7.0,0.5,2.0,cma,33.0
202101072100,54135.0,1.0,9.0,4.0,75.0,260.0,2.0,-24.0,-30.7,53.9,1026.1,7.0,1.4,2.0,cma,22.0
202101072200,54135.0,1.0,9.0,4.0,75.0,260.0,2.0,-24.0,-30.7,53.9,1026.1,7.0,1.4,2.0,cma,22.0
202101072300,54135.0,1.0,9.0,4.0,75.0,260.0,2.0,-24.0,-30.7,53.9,1026.1,7.0,1.4,2.0,cma,22.0
202101080000,54135.0,1.0,9.0,4.0,62.0,260.0,2.0,-24.4,-30.5,57.0,1026.1,7.0,0.1,2.0,cma,17.0
202101080100,54135.0,1.0,9.0,4.0,62.0,260.0,2.0,-24.4,-30.5,57.0,1026.1,7.0,0.1,2.0,cma,17.0
202101080200,54135.0,1.0,9.0,4.0,62.0,260.0,2.0,-24.4,-30.5,57.0,1026.1,7.0,0.1,2.0,cma,17.0
202101080300,54135.0,1.0,9.0,4.0,69.0,260.0,4.0,-17.8,-27.1,44.1,1025.0,7.0,0.8,2.0,cma,15.0
202101080400,54135.0,1.0,9.0,4.0,69.0,260.0,4.0,-17.8,-27.1,44.1,1025.0,7.0,0.8,2.0,cma,15.0
202101080500,54135.0,1.0,9.0,4.0,69.0,260.0,4.0,-17.8,-27.1,44.1,1025.0,7.0,0.8,2.0,cma,15.0
202101080600,54135.0,1.0,9.0,4.0,80.0,260.0,4.0,-14.5,-24.3,43.1,1023.4,7.0,1.4,2.0,cma,9.0
