TM,STN,IW,IR,IX,VV,WD,WS,TA,TD,HM,PS,PT,PR,RH,ORG,PM10,LON,LAT
202109080300,54135.0,1.0,9.0,4.0,67.0,180.0,4.0,21.4,16.6,74.1,1006.2,7.0,0.6,2.0,cma,13.0,122.37,43.6
202109080600,54135.0,1.0,9.0,4.0,68.0,150.0,3.0,24.6,18.1,67.1,1004.5,7.0,1.6,2.0,cma,9.0,122.37,43.6
202109080900,54135.0,1.0,9.0,4.0,80.0,310.0,4.0,24.4,16.1,59.9,1005.2,2.0,0.7,2.0,cma,20.0,122.37,43.6
202109081200,54135.0,1.0,9.0,4.0,77.0,280.0,1.0,19.8,14.0,69.2,1008.9,2.0,3.6,2.0,cma,40.0,122.37,43.6
202109081500,54135.0,1.0,9.0,4.0,80.0,300.0,3.0,17.2,9.9,62.2,1010.2,2.0,1.3,2.0,cma,37.0,122.37,43.6
202109081800,54135.0,1.0,9.0,4.0,80.0,210.0,1.0,13.6,9.3,75.2,1011.2,2.0,1.0,2.0,cma,34.0,122.37,43.6
202109082100,54135.0,1.0,9.0,4.0,76.0,40.0,2.0,12.2,10.3,88.2,1009.6,7.0,1.6,2.0,cma,34.0,122.37,43.6
202109090000,54135.0,1.0,9.0,4.0,80.0,80.0,3.0,12.6,9.1,79.2,1009.5,7.0,0.3,2.0,cma,19.0,122.37,43.6
202109090300,54135.0,1.0,9.0,4.0,72.0,60.0,2.0,13.9,10.7,81.0,1009.6,2.0,0.1,2.0,cma,16.0,122.37,43.6
202109090600,54135.0,1.0,9.0,4.0,80.0,60.0,2.0,17.4,12.1,71.0,1008.3,7.0,1.3,2.0,cma,24.0,122.37,43.6
202109090900,54135.0,1.0,9.0,4.0,75.0,340.0,2.0,17.0,12.7,75.8,1008.6,2.0,0.2,2.0,cma,21.0,122.37,43.6
202109091200,54135.0,1.0,9.0,4.0,67.0,280.0,1.0,15.3,13.0,86.1,1010.1,2.0,1.4,2.0,cma,11.0,122.37,43.6
202109091500,54135.0,1.0,9.0,4.0,64.0,260.0,1.0,13.5,12.4,93.1,1011.3,2.0,1.2,2.0,cma,1.0,122.37,43.6
202109091800,54135.0,1.0,9.0,4.0,1.0,150.0,1.0,10.5,10.0,96.7,1011.0,7.0,0.3,2.0,cma,30.0,122.37,43.6
202109092100,54135.0,1.0,9.0,4.0,63.0,250.0,2.0,11.7,11.4,98.0,1010.7,7.0,0.2,2.0,cma,45.0,122.37,43.6
202109100000,54135.0,1.0,9.0,4.0,60.0,250.0,2.0,13.1,12.6,96.8,1011.6,2.0,0.8,2.0,cma,35.0,122.37,43.6
202109100300,54135.0,1.0,9.0,4.0,80.0,40.0,2.0,20.1,11.6,58.0,1012.1,2.0,0.7,2.0,cma,23.0,122.37,43.6
202109100600,54135.0,1.0,9.0,4.0,80.0,320.0,1.0,23.2,9.2,40.9,1010.9,7.0,1.2,2.0,cma,21.0,122.37,43.6
202109100900,54135.0,1.0,9.0,4.0,80.0,240.0,1.0,22.5,9.0,42.1,1010.3,7.0,0.5,2.0,cma,19.0,122.37,43.6
202109101200,54135.0,1.0,9.0,4.0,75.0,160.0,1.0,17.1,10.9,66.9,1010.8,2.0,0.3,2.0,cma,15.0,122.37,43.6
202109101500,54135.0,1.0,9.0,4.0,80.0,200.0,2.0,16.2,10.3,68.0,1009.5,7.0,1.0,2.0,cma,5.0,122.37,43.6
202109101800,54135.0,1.0,9.0,4.0,76.0,180.0,2.0,15.6,11.0,74.1,1007.8,7.0,1.6,2.0,cma,11.0,122.37,43.6
202109102100,54135.0,1.0,9.0,4.0,80.0,270.0,2.0,13.8,10.6,81.0,1008.7,2.0,0.8,2.0,cma,70.0,122.37,43.6
202109110000,54135.0,1.0,9.0,4.0,80.0,290.0,2.0,17.2,7.8,53.9,1010.3,2.0,1.5,2.0,cma,19.0,122.37,43.6
202109110300,54135.0,1.0,9.0,4.0,80.0,300.0,5.0,21.8,5.7,35.1,1010.2,4.0,0.0,2.0,cma,23.0,122.37,43.6
202109110600,54135.0,1.0,9.0,4.0,80.0,320.0,4.0,22.4,6.6,36.0,1010.8,2.0,0.6,2.0,cma,24.0,122.37,43.6
202109110900,54135.0,1.0,9.0,4.0,80.0,290.0,2.0,22.3,6.9,36.9,1011.4,2.0,0.5,2.0,cma,5.0,122.37,43.6
202109111200,54135.0,1.0,9.0,4.0,80.0,80.0,2.0,16.5,9.0,61.2,1013.6,2.0,2.1,2.0,cma,8.0,122.37,43.6
202109111500,54135.0,1.0,9.0,4.0,80.0,120.0,1.0,14.6,8.8,68.2,1014.9,2.0,1.3,2.0,cma,15.0,122.37,43.6
202109111800,54135.0,1.0,9.0,4.0,80.0,110.0,1.0,12.2,9.0,80.8,1015.8,2.0,0.9,2.0,cma,14.0,122.37,43.6
202109112100,54135.0,1.0,9.0,4.0,80.0,70.0,1.0,10.5,8.8,89.2,1016.5,2.0,0.6,2.0,cma,38.0,122.37,43.6
202109120000,54135.0,1.0,9.0,4.0,,,,,,,,-1.0,,2.0,cma,16.0,122.37,43.6
202109120300,54135.0,1.0,9.0,4.0,80.0,90.0,2.0,21.2,8.5,44.1,1017.7,7.0,0.1,2.0,cma,22.0,122.37,43.6
202109120600,54135.0,1.0,9.0,4.0,80.0,120.0,3.0,21.7,8.2,41.9,1016.3,7.0,1.5,2.0,cma,14.0,122.37,43.6
202109120900,54135.0,1.0,9.0,4.0,80.0,90.0,3.0,20.2,9.2,49.1,1015.2,7.0,1.2,2.0,cma,13.0,122.37,43.6
202109121200,54135.0,1.0,9.0,4.0,80.0,100.0,2.0,17.5,10.9,65.2,1015.6,2.0,0.5,2.0,cma,13.0,122.37,43.6
202109121500,54135.0,1.0,9.0,4.0,59.0,100.0,2.0,16.0,12.2,78.2,1015.3,7.0,0.1,2.0,cma,11.0,122.37,43.6
202109121800,54135.0,1.0,9.0,4.0,72.0,110.0,2.0,14.6,13.0,90.1,1014.3,7.0,1.0,2.0,cma,19.0,122.37,43.6
202109122100,54135.0,1.0,9.0,4.0,80.0,160.0,1.0,14.1,13.0,93.1,1015.3,2.0,0.9,2.0,cma,20.0,122.37,43.6
202109130000,54135.0,1.0,9.0,4.0,80.0,250.0,2.0,16.3,13.6,84.0,1017.2,2.0,1.8,2.0,cma,13.0,122.37,43.6
202109130300,54135.0,1.0,9.0,4.0,80.0,340.0,3.0,20.1,14.2,68.8,1018.3,2.0,1.2,2.0,cma,13.0,122.37,43.6
202109130600,54135.0,1.0,9.0,4.0,80.0,320.0,2.0,23.0,11.7,48.9,1018.2,7.0,0.1,2.0,cma,15.0,122.37,43.6
202109130900,54135.0,1.0,9.0,4.0,80.0,270.0,1.0,21.6,10.4,48.9,1018.9,2.0,0.6,2.0,cma,7.0,122.37,43.6
202109131200,54135.0,1.0,9.0,4.0,73.0,0.0,0.0,14.7,11.3,80.1,1020.6,2.0,1.5,2.0,cma,15.0,122.37,43.6
202109131500,54135.0,1.0,9.0,4.0,67.0,260.0,1.0,12.3,10.7,89.9,1021.5,2.0,1.0,2.0,cma,9.0,122.37,43.6
202109131800,54135.0,1.0,9.0,4.0,80.0,280.0,1.0,11.0,10.1,94.2,1022.1,2.0,0.6,2.0,cma,9.0,122.37,43.6
202109132100,54135.0,1.0,9.0,4.0,80.0,270.0,1.0,13.2,8.3,72.2,1022.7,2.0,0.6,2.0,cma,71.0,122.37,43.6
202109140000,54135.0,1.0,9.0,4.0,80.0,340.0,1.0,15.8,9.0,63.9,1024.2,2.0,1.3,2.0,cma,83.0,122.37,43.6
202109140300,54135.0,1.0,9.0,4.0,80.0,20.0,2.0,21.7,9.6,46.0,1023.8,7.0,0.2,2.0,cma,22.0,122.37,43.6
202109140600,54135.0,1.0,9.0,4.0,80.0,20.0,2.0,23.3,8.6,39.0,1022.4,7.0,1.4,2.0,cma,16.0,122.37,43.6
202109140900,54135.0,1.0,9.0,4.0,80.0,50.0,3.0,22.1,8.9,42.9,1022.2,7.0,0.1,2.0,cma,9.0,122.37,43.6
202109141200,54135.0,1.0,9.0,4.0,80.0,50.0,2.0,18.2,9.8,58.0,1023.0,2.0,0.7,2.0,cma,7.0,122.37,43.6
202109141500,54135.0,1.0,9.0,4.0,80.0,50.0,3.0,15.6,10.8,73.1,1023.0,2.0,0.1,2.0,cma,11.0,122.37,43.6
202109141800,54135.0,1.0,9.0,4.0,80.0,50.0,2.0,13.9,11.4,84.9,1022.6,7.0,0.4,2.0,cma,11.0,122.37,43.6
202109142100,54135.0,1.0,9.0,4.0,80.0,60.0,2.0,13.9,11.2,83.8,1021.2,7.0,1.4,2.0,cma,51.0,122.37,43.6
202109150000,54135.0,1.0,9.0,4.0,75.0,80.0,1.0,16.1,12.7,80.3,1021.1,7.0,0.2,2.0,cma,14.0,122.37,43.6
202109150300,54135.0,1.0,9.0,4.0,80.0,70.0,2.0,20.6,13.3,62.9,1019.6,7.0,1.4,2.0,cma,15.0,122.37,43.6
202109150600,54135.0,1.0,9.0,4.0,80.0,210.0,1.0,22.8,10.6,46.0,1017.0,7.0,2.5,2.0,cma,9.0,122.37,43.6
202109150900,54135.0,1.0,9.0,4.0,80.0,170.0,1.0,21.5,12.1,55.0,1015.9,7.0,1.1,2.0,cma,23.0,122.37,43.6
202109151200,54135.0,1.0,9.0,4.0,79.0,160.0,1.0,18.9,13.3,69.9,1015.0,7.0,0.9,2.0,cma,15.0,122.37,43.6
202109151500,54135.0,1.0,9.0,4.0,78.0,170.0,1.0,18.1,14.2,78.0,1014.2,7.0,0.7,2.0,cma,9.0,122.37,43.6
202109151800,54135.0,1.0,9.0,4.0,61.0,0.0,0.0,16.4,15.1,92.0,1012.9,7.0,1.2,2.0,cma,19.0,122.37,43.6
202109152100,54135.0,1.0,9.0,4.0,67.0,240.0,2.0,16.3,15.5,95.0,1012.9,7.0,0.1,2.0,cma,34.0,122.37,43.6
202109160000,54135.0,1.0,9.0,4.0,72.0,270.0,2.0,16.8,15.0,89.1,1014.4,2.0,1.4,2.0,cma,16.0,122.37,43.6
202109160300,54135.0,1.0,9.0,4.0,80.0,310.0,3.0,20.3,14.2,68.0,1014.8,2.0,0.5,2.0,cma,23.0,122.37,43.6
202109160600,54135.0,1.0,9.0,4.0,80.0,340.0,2.0,21.7,13.6,60.0,1014.9,2.0,0.1,2.0,cma,19.0,122.37,43.6
202109160900,54135.0,1.0,9.0,4.0,80.0,360.0,3.0,22.0,9.9,46.1,1015.3,2.0,0.4,2.0,cma,16.0,122.37,43.6
202202161500,54135.0,1.0,9.0,4.0,80.0,280.0,2.0,-13.4,-21.4,51.0,1032.9,2.0,1.4,2.0,cma,23.0,122.37,43.6
202202161800,54135.0,1.0,9.0,4.0,80.0,270.0,2.0,-14.7,-22.6,51.0,1034.6,2.0,1.7,2.0,cma,22.0,122.37,43.6
202202162100,54135.0,1.0,9.0,4.0,80.0,260.0,2.0,-17.7,-23.2,62.1,1035.2,2.0,0.5,2.0,cma,92.0,122.37,43.6
202202170000,54135.0,1.0,9.0,4.0,64.0,260.0,2.0,-17.8,-23.3,62.1,1036.2,2.0,0.8,2.0,cma,37.0,122.37,43.6
202202170300,54135.0,1.0,9.0,4.0,76.0,250.0,2.0,-10.8,-20.7,43.9,1035.7,7.0,0.2,2.0,cma,24.0,122.37,43.6
202202170600,54135.0,1.0,9.0,4.0,72.0,180.0,2.0,-8.0,-18.4,42.9,1033.3,7.0,2.3,2.0,cma,21.0,122.37,43.6
202202170900,54135.0,1.0,9.0,4.0,75.0,140.0,2.0,-8.2,-17.5,47.1,1032.1,7.0,1.3,2.0,cma,60.0,122.37,43.6
202202171200,54135.0,1.0,9.0,4.0,78.0,150.0,2.0,-8.9,-17.4,50.1,1031.0,7.0,1.1,2.0,cma,38.0,122.37,43.6
202202171500,54135.0,1.0,9.0,4.0,73.0,130.0,1.0,-10.1,-17.6,54.2,1029.6,7.0,1.1,2.0,cma,32.0,122.37,43.6
202202171800,54135.0,1.0,9.0,4.0,80.0,110.0,1.0,-10.2,-16.3,60.9,1027.7,7.0,1.7,2.0,cma,31.0,122.37,43.6
202202172100,54135.0,1.0,9.0,4.0,79.0,150.0,2.0,-10.7,-16.8,60.8,1026.1,7.0,1.6,2.0,cma,42.0,122.37,43.6
202202180000,54135.0,1.0,9.0,4.0,62.0,200.0,2.0,-10.3,-15.4,66.2,1026.2,4.0,0.0,2.0,cma,28.0,122.37,43.6
202202180300,54135.0,1.0,9.0,4.0,73.0,280.0,4.0,-6.6,-15.1,50.8,1026.5,2.0,0.5,2.0,cma,30.0,122.37,43.6
202202180600,54135.0,1.0,9.0,4.0,79.0,270.0,3.0,-3.8,-13.5,46.9,1025.8,7.0,0.6,2.0,cma,28.0,122.37,43.6
202202180900,54135.0,1.0,9.0,4.0,76.0,280.0,4.0,-4.9,-18.0,35.0,1027.3,2.0,1.4,2.0,cma,60.0,122.37,43.6
202202181200,54135.0,1.0,9.0,4.0,76.0,270.0,4.0,,-19.3,43.0,1029.9,2.0,2.4,2.0,cma,46.0,122.37,43.6
202202181500,54135.0,1.0,9.0,4.0,80.0,260.0,4.0,-11.7,-20.3,48.9,1030.3,2.0,0.4,2.0,cma,43.0,122.37,43.6
202202181800,54135.0,1.0,9.0,4.0,80.0,270.0,4.0,-13.1,-20.7,52.9,1029.7,7.0,0.5,2.0,cma,47.0,122.37,43.6
202202182100,54135.0,1.0,9.0,4.0,80.0,240.0,2.0,-15.0,-20.8,61.2,1029.6,7.0,0.3,2.0,cma,33.0,122.37,43.6
202202190000,54135.0,1.0,9.0,4.0,66.0,260.0,2.0,-14.5,-20.2,61.9,1030.2,2.0,0.5,2.0,cma,21.0,122.37,43.6
202202190300,54135.0,1.0,9.0,4.0,77.0,290.0,2.0,-10.0,-18.9,48.1,1030.4,2.0,0.2,2.0,cma,15.0,122.37,43.6
202202190600,54135.0,1.0,9.0,4.0,80.0,290.0,3.0,-7.6,-17.0,46.9,1028.3,7.0,2.0,2.0,cma,13.0,122.37,43.6
202202190900,54135.0,1.0,9.0,4.0,75.0,260.0,2.0,-7.0,-18.3,40.1,1027.7,7.0,0.6,2.0,cma,47.0,122.37,43.6
202202191200,54135.0,1.0,9.0,4.0,80.0,280.0,4.0,-9.4,-20.5,40.0,1028.7,2.0,0.9,2.0,cma,24.0,122.37,43.6
202202191500,54135.0,1.0,9.0,4.0,80.0,270.0,3.0,-12.1,-20.9,47.9,1029.0,2.0,0.4,2.0,cma,19.0,122.37,43.6
202202191800,54135.0,1.0,9.0,4.0,80.0,270.0,2.0,-14.0,-21.1,54.9,1028.7,7.0,0.3,2.0,cma,27.0,122.37,43.6
202202192100,54135.0,1.0,9.0,4.0,80.0,270.0,2.0,-15.0,-21.6,57.1,1027.9,7.0,0.8,2.0,cma,35.0,122.37,43.6
202202200000,54135.0,1.0,9.0,4.0,62.0,260.0,2.0,-15.3,-21.7,58.0,1028.7,2.0,0.6,2.0,cma,28.0,122.37,43.6
202202200300,54135.0,1.0,9.0,4.0,74.0,300.0,3.0,-10.0,-19.4,46.1,1028.0,7.0,0.5,2.0,cma,13.0,122.37,43.6
202202200600,54135.0,1.0,9.0,4.0,80.0,270.0,3.0,-8.1,-18.2,44.0,1026.2,7.0,1.8,2.0,cma,12.0,122.37,43.6
202202200900,54135.0,1.0,9.0,4.0,76.0,270.0,2.0,-8.2,-19.1,41.1,1026.1,7.0,0.1,2.0,cma,52.0,122.37,43.6
202202201200,54135.0,1.0,9.0,4.0,58.0,190.0,1.0,-10.3,-18.0,53.2,1027.0,2.0,0.7,2.0,cma,19.0,122.37,43.6
202202201500,54135.0,1.0,9.0,4.0,80.0,280.0,3.0,-10.9,-21.3,42.0,1028.1,2.0,1.3,2.0,cma,18.0,122.37,43.6
202202201800,54135.0,1.0,9.0,4.0,80.0,260.0,2.0,-12.4,-21.6,46.2,1028.4,2.0,0.3,2.0,cma,25.0,122.37,43.6
202202202100,54135.0,1.0,9.0,4.0,80.0,260.0,2.0,-13.9,-21.2,54.0,1028.1,7.0,0.3,2.0,cma,79.0,122.37,43.6
202202210300,54135.0,1.0,9.0,4.0,80.0,280.0,4.0,-9.2,-19.8,41.8,1030.2,2.0,0.8,2.0,cma,19.0,122.37,43.6
202202210600,54135.0,1.0,9.0,4.0,80.0,280.0,4.0,-8.5,-20.0,38.9,1029.9,7.0,0.3,2.0,cma,22.0,122.37,43.6
202202210900,54135.0,1.0,9.0,4.0,80.0,290.0,3.0,-8.5,-22.3,31.9,1030.7,2.0,0.7,2.0,cma,25.0,122.37,43.6
202202211200,54135.0,1.0,9.0,4.0,80.0,280.0,4.0,-11.5,-22.4,40.0,1032.3,2.0,1.5,2.0,cma,16.0,122.37,43.6
202202211500,54135.0,1.0,9.0,4.0,80.0,280.0,2.0,-13.4,-22.8,45.1,1033.1,2.0,0.8,2.0,cma,13.0,122.37,43.6
202202211800,54135.0,1.0,9.0,4.0,80.0,270.0,2.0,-14.1,-23.0,46.9,1033.0,7.0,0.1,2.0,cma,22.0,122.37,43.6
202202212100,54135.0,1.0,9.0,4.0,80.0,290.0,2.0,-14.1,-21.6,53.0,1033.3,2.0,0.3,2.0,cma,27.0,122.37,43.6
202202220000,54135.0,1.0,9.0,4.0,80.0,330.0,3.0,-13.6,-21.4,51.8,1035.1,2.0,1.7,2.0,cma,16.0,122.37,43.6
202202220300,54135.0,1.0,9.0,4.0,80.0,330.0,2.0,-11.7,-20.0,50.2,1036.8,2.0,1.6,2.0,cma,9.0,122.37,43.6
202202220600,54135.0,1.0,9.0,4.0,80.0,320.0,2.0,-9.8,-21.5,37.9,1036.7,4.0,0.0,2.0,cma,24.0,122.37,43.6
202202220900,54135.0,1.0,9.0,4.0,73.0,250.0,1.0,-9.7,-21.7,36.9,1036.1,7.0,0.6,2.0,cma,13.0,122.37,43.6
202202221200,54135.0,1.0,9.0,4.0,59.0,160.0,1.0,-13.1,-20.9,51.9,1036.6,2.0,0.4,2.0,cma,17.0,122.37,43.6
202202221500,54135.0,1.0,9.0,4.0,67.0,170.0,1.0,-13.7,-20.4,57.0,1036.3,7.0,0.3,2.0,cma,9.0,122.37,43.6
202202221800,54135.0,1.0,9.0,4.0,79.0,250.0,2.0,-15.6,-21.0,63.2,1036.2,7.0,0.1,2.0,cma,18.0,122.37,43.6
202202222100,54135.0,1.0,9.0,4.0,75.0,250.0,2.0,-15.5,-21.7,59.0,1035.9,7.0,0.3,2.0,cma,98.0,122.37,43.6
202202230000,54135.0,1.0,9.0,4.0,63.0,260.0,2.0,-14.9,-22.4,52.8,1036.4,2.0,0.4,2.0,cma,39.0,122.37,43.6
202202230300,54135.0,1.0,9.0,4.0,63.0,260.0,3.0,-8.5,-17.8,47.0,1035.6,7.0,0.5,2.0,cma,52.0,122.37,43.6
202202230600,54135.0,1.0,9.0,4.0,79.0,240.0,3.0,-4.7,-14.0,48.1,1033.1,7.0,2.4,2.0,cma,23.0,122.37,43.6
202202230900,54135.0,1.0,9.0,4.0,67.0,230.0,2.0,-3.5,-15.2,39.9,1031.6,7.0,1.4,2.0,cma,57.0,122.37,43.6
202202231200,54135.0,1.0,9.0,4.0,66.0,240.0,2.0,-6.0,-17.1,41.1,1030.7,7.0,0.9,2.0,cma,83.0,122.37,43.6
202202231500,54135.0,1.0,9.0,4.0,80.0,240.0,2.0,-8.4,-18.0,45.8,1029.7,7.0,0.8,2.0,cma,34.0,122.37,43.6
202202231800,54135.0,1.0,9.0,4.0,80.0,250.0,2.0,-10.4,-18.8,50.1,1028.4,7.0,1.2,2.0,cma,26.0,122.37,43.6
202202232100,54135.0,1.0,9.0,4.0,80.0,260.0,2.0,-12.1,-18.5,58.9,1027.6,7.0,0.8,2.0,cma,75.0,122.37,43.6
202202240000,54135.0,1.0,9.0,4.0,68.0,260.0,2.0,-10.4,-17.3,56.9,1027.7,4.0,0.0,2.0,cma,28.0,122.37,43.6
202202240300,54135.0,1.0,9.0,4.0,75.0,230.0,2.0,-2.0,-11.8,47.0,1026.9,7.0,0.5,2.0,cma,27.0,122.37,43.6
202202240600,54135.0,1.0,9.0,4.0,80.0,250.0,3.0,2.1,-10.7,38.1,1025.0,7.0,1.7,2.0,cma,26.0,122.37,43.6
202202240900,54135.0,1.0,9.0,4.0,71.0,230.0,2.0,2.6,-11.0,35.9,1024.1,7.0,1.0,2.0,cma,31.0,122.37,43.6
202202241200,54135.0,1.0,9.0,4.0,66.0,180.0,2.0,-0.2,-11.9,40.9,1023.4,7.0,0.7,2.0,cma,39.0,122.37,43.6
202202241500,54135.0,1.0,9.0,4.0,76.0,250.0,2.0,-3.1,-12.6,47.8,1022.1,7.0,1.0,2.0,cma,23.0,122.37,43.6
202202241800,54135.0,1.0,9.0,4.0,80.0,240.0,2.0,-5.7,-13.8,52.8,1021.3,7.0,0.8,2.0,cma,18.0,122.37,43.6
202202242100,54135.0,1.0,9.0,4.0,78.0,240.0,2.0,-6.7,-14.9,52.1,1019.8,7.0,1.4,2.0,cma,50.0,122.37,43.6
202202250000,54135.0,1.0,9.0,4.0,61.0,230.0,2.0,-5.4,-14.9,47.1,1019.2,7.0,0.7,2.0,cma,31.0,122.37,43.6
202202250300,54135.0,1.0,9.0,4.0,73.0,250.0,4.0,0.7,-10.2,43.9,1017.1,7.0,1.9,2.0,cma,24.0,122.37,43.6
202202250600,54135.0,1.0,9.0,4.0,80.0,250.0,4.0,5.3,-9.3,34.0,1013.9,7.0,3.1,2.0,cma,14.0,122.37,43.6
202202250900,54135.0,1.0,9.0,4.0,65.0,250.0,2.0,5.6,-7.3,38.9,1013.1,7.0,0.8,2.0,cma,73.0,122.37,43.6
202202251200,54135.0,1.0,9.0,4.0,80.0,300.0,4.0,1.1,-9.5,45.0,1015.5,2.0,2.2,2.0,cma,52.0,122.37,43.6
202202251500,54135.0,1.0,9.0,4.0,80.0,270.0,3.0,-1.5,-10.3,51.1,1015.6,2.0,0.3,2.0,cma,46.0,122.37,43.6
202202251800,54135.0,1.0,9.0,4.0,80.0,260.0,3.0,-2.9,-10.2,57.1,1015.5,4.0,0.0,2.0,cma,51.0,122.37,43.6
202202252100,54135.0,1.0,9.0,4.0,80.0,260.0,4.0,-2.8,-11.0,53.2,1015.1,7.0,0.4,2.0,cma,41.0,122.37,43.6
202202260000,54135.0,1.0,9.0,4.0,80.0,270.0,5.0,-3.2,-11.2,53.9,1016.7,2.0,1.4,2.0,cma,22.0,122.37,43.6
202202260300,54135.0,1.0,9.0,4.0,80.0,280.0,3.0,0.7,-9.9,44.9,1016.9,2.0,0.3,2.0,cma,12.0,122.37,43.6
202202260600,54135.0,1.0,9.0,4.0,80.0,310.0,4.0,3.2,-11.9,32.0,1015.6,7.0,1.3,2.0,cma,13.0,122.37,43.6
202202260900,54135.0,1.0,9.0,4.0,78.0,260.0,3.0,2.4,-10.5,37.9,1015.0,7.0,0.6,2.0,cma,22.0,122.37,43.6
202202261200,54135.0,1.0,9.0,4.0,77.0,290.0,2.0,-0.4,-13.3,37.0,1015.6,2.0,0.5,2.0,cma,22.0,122.37,43.6
202202261500,54135.0,1.0,9.0,4.0,80.0,240.0,2.0,-3.4,-12.3,50.1,1015.3,7.0,0.3,2.0,cma,20.0,122.37,43.6
202202261800,54135.0,1.0,9.0,4.0,80.0,260.0,2.0,-4.7,-13.1,51.8,1014.4,7.0,0.8,2.0,cma,28.0,122.37,43.6
202202262100,54135.0,1.0,9.0,4.0,80.0,250.0,2.0,-4.8,-12.9,53.0,1014.4,7.0,0.1,2.0,cma,33.0,122.37,43.6
202202270000,54135.0,1.0,9.0,4.0,71.0,260.0,2.0,-3.8,-12.5,50.8,1016.2,2.0,1.7,2.0,cma,31.0,122.37,43.6
202202270300,54135.0,1.0,9.0,4.0,80.0,260.0,4.0,2.3,-9.3,42.0,1016.7,2.0,0.6,2.0,cma,25.0,122.37,43.6
202202270600,54135.0,1.0,9.0,4.0,80.0,270.0,4.0,4.6,-9.2,36.0,1016.8,2.0,0.2,2.0,cma,15.0,122.37,43.6
202202270900,54135.0,1.0,9.0,4.0,80.0,270.0,3.0,4.6,-11.1,30.9,1017.1,2.0,0.3,2.0,cma,29.0,122.37,43.6
202202271200,54135.0,1.0,9.0,4.0,80.0,310.0,3.0,2.0,-11.5,36.0,1019.5,2.0,2.3,2.0,cma,16.0,122.37,43.6
202202271500,54135.0,1.0,9.0,4.0,80.0,280.0,1.0,0.5,-11.2,41.1,1020.3,2.0,0.9,2.0,cma,7.0,122.37,43.6
202202271800,54135.0,1.0,9.0,4.0,80.0,250.0,2.0,-1.1,-9.9,51.2,1021.2,2.0,0.9,2.0,cma,18.0,122.37,43.6
202202272100,54135.0,1.0,9.0,4.0,80.0,250.0,2.0,-2.4,-9.5,58.1,1020.9,7.0,0.3,2.0,cma,30.0,122.37,43.6
202202280000,54135.0,1.0,9.0,4.0,62.0,360.0,0.0,-1.3,-8.9,56.2,1021.0,4.0,0.0,2.0,cma,17.0,122.37,43.6
202202280300,54135.0,1.0,9.0,4.0,66.0,170.0,1.0,2.6,-10.0,38.9,1019.7,7.0,1.1,2.0,cma,38.0,122.37,43.6
202202280600,54135.0,1.0,9.0,4.0,80.0,110.0,2.0,2.5,-9.4,41.1,1017.6,7.0,2.2,2.0,cma,18.0,122.37,43.6
202202280900,54135.0,1.0,9.0,4.0,64.0,80.0,1.0,-0.2,-4.4,73.3,1018.2,2.0,0.5,2.0,cma,57.0,122.37,43.6
202202281200,54135.0,1.0,9.0,4.0,35.0,290.0,2.0,-1.1,-2.2,92.2,1019.7,2.0,1.4,2.0,cma,89.0,122.37,43.6
202202281500,54135.0,1.0,9.0,4.0,80.0,290.0,2.0,-2.9,-11.4,51.9,1020.4,2.0,0.8,2.0,cma,32.0,122.37,43.6
202202281800,54135.0,1.0,9.0,4.0,80.0,260.0,3.0,-4.6,-11.8,57.1,1020.9,2.0,0.4,2.0,cma,38.0,122.37,43.6
202202282100,54135.0,1.0,9.0,4.0,80.0,260.0,2.0,-7.2,-12.3,66.9,1020.2,7.0,0.9,2.0,cma,52.0,122.37,43.6
202203010000,54135.0,1.0,9.0,4.0,76.0,260.0,2.0,-7.0,-12.5,64.8,1020.1,7.0,0.1,2.0,cma,18.0,122.37,43.6
202203010300,54135.0,1.0,9.0,4.0,80.0,250.0,4.0,-0.7,-9.8,50.1,1018.3,7.0,1.6,2.0,cma,10.0,122.37,43.6
202203010600,54135.0,1.0,9.0,4.0,80.0,240.0,4.0,2.1,-8.3,46.0,1015.7,7.0,2.5,2.0,cma,20.0,122.37,43.6
202203010900,54135.0,1.0,9.0,4.0,71.0,230.0,3.0,3.0,-8.1,43.9,1014.2,7.0,1.5,2.0,cma,12.0,122.37,43.6
202203011200,54135.0,1.0,9.0,4.0,65.0,110.0,1.0,-0.4,-7.9,56.9,1013.6,7.0,0.7,2.0,cma,15.0,122.37,43.6
202203011800,54135.0,1.0,9.0,4.0,79.0,250.0,2.0,-3.0,,63.2,1011.4,7.0,1.4,2.0,cma,20.0,122.37,43.6
202203012100,54135.0,1.0,9.0,4.0,80.0,250.0,1.0,-3.0,-10.1,58.0,1009.2,7.0,2.1,2.0,cma,63.0,122.37,43.6
202203020000,54135.0,1.0,9.0,4.0,68.0,260.0,3.0,-1.4,-8.8,57.1,1009.8,2.0,0.5,2.0,cma,28.0,122.37,43.6
202203020300,54135.0,1.0,9.0,4.0,80.0,280.0,5.0,2.7,-7.5,46.9,1012.0,2.0,2.2,2.0,cma,39.0,122.37,43.6
202203020600,54135.0,1.0,9.0,4.0,79.0,290.0,6.0,3.4,-14.3,26.0,1013.1,2.0,1.1,2.0,cma,25.0,122.37,43.6
202203020900,54135.0,1.0,9.0,4.0,78.0,280.0,6.0,2.0,-13.8,29.9,1015.2,2.0,2.0,2.0,cma,63.0,122.37,43.6
