TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,IX,PM10
202202182000,146.0,5.0,0.6,1019.8,1027.4,3.5,-9.5,38.0,3.0,-,9.0,9.0,-,2000.0,-1.9,3.0,,47.0
202202182100,146.0,11.0,0.8,1019.9,1027.5,3.1,-8.2,43.0,3.3,-,9.0,7.0,AcCi,2000.0,-2.8,3.0,2.0,58.0
202202182200,146.0,11.0,1.5,1019.4,1027.1,1.6,-7.7,50.0,3.4,-,9.0,7.0,-,2000.0,-2.2,3.0,,50.0
202202182300,146.0,18.0,1.0,1018.7,1026.3,1.7,-7.8,49.0,3.4,-,10.0,8.0,-,2000.0,-1.5,3.0,,46.0
202202190000,146.0,0.0,0.0,1018.5,1026.2,1.3,-8.0,50.0,3.3,-,10.0,1.0,ScAs,2000.0,-1.0,3.0,2.0,43.0
202202190100,146.0,11.0,1.3,1018.7,1026.4,1.2,-7.5,52.0,3.5,-,10.0,0.0,-,1972.0,-0.9,3.0,,47.0
202202190200,146.0,14.0,0.9,1018.0,1025.6,1.5,-7.8,50.0,3.4,-,10.0,5.0,-,1998.0,-0.7,3.0,,46.0
202202190300,146.0,0.0,0.3,1017.7,1025.3,1.4,-6.6,55.0,3.7,-,10.0,0.0,As,1881.0,-0.9,3.0,2.0,53.0
202202190400,146.0,27.0,0.5,1017.6,1025.3,1.3,-7.2,53.0,3.6,-,10.0,5.0,ScAs,1553.0,-0.4,3.0,2.0,57.0
202202190500,146.0,27.0,1.9,1017.6,1025.3,0.7,-6.8,57.0,3.7,-,10.0,4.0,ScAs,1507.0,-0.7,3.0,2.0,66.0
202202190600,146.0,20.0,1.1,1017.1,1024.8,0.5,-7.5,55.0,3.5,-,6.0,6.0,Sc,1609.0,-0.9,3.0,2.0,64.0
202202190700,146.0,0.0,0.4,1016.9,1024.6,0.1,-7.8,55.0,3.4,-,6.0,6.0,Sc,1719.0,-2.4,3.0,2.0,67.0
202202190800,146.0,20.0,1.1,1016.4,1024.1,0.1,-5.9,64.0,3.9,-,4.0,4.0,Ac,1445.0,-1.8,3.0,2.0,68.0
202202190900,146.0,25.0,1.6,1017.8,1025.5,0.9,-6.0,60.0,3.9,-,10.0,0.0,As,1323.0,2.0,3.0,2.0,75.0
202202191000,146.0,32.0,2.0,1018.4,1026.0,1.7,-9.2,44.0,3.0,-,10.0,0.0,As,1892.0,6.7,3.0,2.0,71.0
202202191100,146.0,32.0,3.4,1017.9,1025.5,2.6,-10.3,38.0,2.8,-,10.0,0.0,As,2000.0,14.2,3.0,2.0,52.0
202202191200,146.0,5.0,1.1,1017.3,1024.9,4.1,-8.3,40.0,3.3,-,10.0,4.0,ScAs,2000.0,21.1,3.0,2.0,24.0
202202191300,146.0,34.0,2.7,1016.1,1023.6,4.4,-7.7,41.0,3.4,-,6.0,4.0,ScAc,2000.0,22.8,3.0,2.0,29.0
202202191400,146.0,27.0,2.8,1015.5,1023.1,3.9,-6.6,46.0,3.7,-,10.0,8.0,ScAs,1909.0,12.8,3.0,2.0,40.0
202202191500,146.0,27.0,2.7,1015.1,1022.7,3.6,-5.1,53.0,4.2,-,10.0,8.0,ScAs,1827.0,8.4,3.0,2.0,47.0
202202191600,146.0,29.0,2.4,1014.5,1022.0,4.1,-3.6,57.0,4.7,-,10.0,8.0,ScAs,1437.0,8.3,3.0,2.0,35.0
202202191700,146.0,34.0,3.0,1014.3,1021.9,3.5,-5.2,53.0,4.2,-,10.0,6.0,ScAs,1592.0,6.6,3.0,2.0,51.0
202202191800,146.0,27.0,3.9,1014.1,1021.7,2.4,-5.0,58.0,4.2,-,7.0,4.0,ScCi,1593.0,1.7,3.0,2.0,39.0
202202191900,146.0,27.0,4.0,1014.3,1021.9,1.0,-4.0,69.0,4.5,-,4.0,1.0,-,1375.0,-0.8,3.0,,43.0
202202192000,146.0,29.0,4.3,1014.5,1022.2,0.4,-5.2,66.0,4.2,-,9.0,4.0,-,1417.0,-1.7,3.0,,45.0
202202192100,146.0,29.0,4.5,1015.1,1022.8,-0.3,-6.2,64.0,3.8,-,9.0,9.0,Sc,1651.0,-0.4,3.0,2.0,46.0
202202192200,146.0,29.0,3.6,1016.2,1023.9,-1.0,-8.4,57.0,3.2,-,10.0,0.0,-,2000.0,-1.2,3.0,,34.0
202202192300,146.0,29.0,3.4,1017.2,1024.9,-1.9,,58.0,3.1,05,6.0,6.0,Sc,2000.0,-2.5,4.0,1.0,20.0
202202200000,146.0,29.0,2.6,1017.6,1025.4,-2.7,-9.1,61.0,3.1,05,6.0,6.0,Sc,2000.0,-3.4,4.0,1.0,17.0
202202200100,146.0,29.0,3.2,1017.7,1025.5,-2.9,-10.0,58.0,2.9,-,3.0,3.0,-,2000.0,-3.6,3.0,,14.0
202202200200,146.0,32.0,2.3,1017.5,1025.3,-3.5,-9.7,62.0,2.9,-,7.0,7.0,-,2000.0,-3.5,3.0,,21.0
202202200300,146.0,34.0,2.3,1017.2,1025.0,-4.3,-9.7,66.0,2.9,05,2.0,2.0,Sc,2000.0,-5.3,4.0,1.0,25.0
202202200400,146.0,32.0,2.2,1016.9,1024.7,-5.2,-10.1,68.0,2.8,-,0.0,0.0,-,2000.0,-6.4,3.0,2.0,21.0
202202200500,146.0,32.0,1.2,1017.3,1025.1,-5.6,-10.2,70.0,2.8,-,0.0,0.0,-,2000.0,-7.1,3.0,2.0,24.0
202202200600,146.0,32.0,1.5,1017.8,1025.7,-6.0,-10.0,73.0,2.9,-,0.0,0.0,-,1957.0,-7.8,3.0,2.0,22.0
202202200700,146.0,32.0,2.4,1018.3,1026.2,-6.0,-11.5,65.0,2.5,-,0.0,0.0,-,1975.0,-8.0,3.0,2.0,24.0
202202200800,146.0,32.0,1.6,1019.4,1027.3,-5.7,-12.2,60.0,2.4,-,0.0,0.0,-,1994.0,-6.9,3.0,2.0,27.0
202202200900,146.0,32.0,3.0,1020.3,1028.1,-4.2,-13.0,50.0,2.3,-,0.0,0.0,-,2000.0,0.2,3.0,2.0,42.0
202202201000,146.0,32.0,3.5,1020.5,1028.3,-3.6,-15.8,38.0,1.8,-,0.0,0.0,-,2000.0,4.4,3.0,2.0,19.0
202202201100,146.0,32.0,4.7,1021.1,1028.9,-2.1,-17.7,29.0,1.5,-,0.0,0.0,-,2000.0,13.5,3.0,2.0,26.0
202202201200,146.0,29.0,3.7,1020.7,1028.4,-0.4,-17.1,27.0,1.6,-,0.0,0.0,-,2000.0,18.5,3.0,2.0,18.0
202202201300,146.0,32.0,3.7,1019.7,1027.4,0.3,-18.4,23.0,1.4,-,0.0,0.0,-,2000.0,21.8,3.0,2.0,9.0
202202201400,146.0,29.0,4.3,1019.1,1026.8,0.2,-18.5,23.0,1.4,-,0.0,0.0,-,2000.0,21.1,3.0,2.0,10.0
202202201500,146.0,29.0,3.7,1019.0,1026.7,0.5,-16.3,27.0,1.7,-,0.0,0.0,-,2000.0,17.3,3.0,2.0,5.0
202202201600,146.0,27.0,3.5,1019.2,1026.9,0.5,-14.7,31.0,2.0,-,0.0,0.0,-,2000.0,12.2,3.0,2.0,24.0
202202201700,146.0,27.0,5.8,1019.5,1027.2,-0.7,-12.0,42.0,2.4,-,0.0,0.0,-,2000.0,3.9,3.0,2.0,21.0
202202201800,146.0,25.0,4.6,1020.2,1028.0,-2.1,-10.9,51.0,2.7,-,0.0,0.0,-,2000.0,-1.9,3.0,2.0,28.0
202202201900,146.0,27.0,3.7,1020.4,1028.2,-2.8,-10.8,54.0,2.7,-,0.0,0.0,-,2000.0,-4.4,3.0,,25.0
202202202000,146.0,27.0,2.1,1021.0,1028.8,-3.2,-10.3,58.0,2.8,-,0.0,0.0,-,2000.0,-5.1,3.0,,27.0
202202202100,146.0,25.0,1.7,1021.5,1029.3,-3.1,-9.9,59.0,2.9,-,2.0,2.0,Sc,2000.0,-5.0,3.0,2.0,27.0
202202202200,146.0,27.0,1.2,1022.3,1030.1,-2.9,-8.5,65.0,3.2,05,4.0,4.0,Sc,1986.0,-3.2,4.0,1.0,24.0
202202202300,146.0,27.0,0.6,1022.2,1030.0,-3.4,-7.5,73.0,3.5,05,3.0,3.0,Sc,2000.0,-5.8,4.0,1.0,25.0
202202210000,146.0,7.0,0.7,1021.9,1029.7,-4.2,,69.0,3.1,-,0.0,0.0,-,1953.0,-7.0,3.0,2.0,23.0
202202210100,146.0,11.0,1.4,1021.7,1029.5,-4.0,-8.1,73.0,3.3,-,1.0,1.0,-,1997.0,-5.6,3.0,,28.0
202202210200,146.0,18.0,0.7,1021.7,1029.5,-3.9,-6.8,80.0,3.7,05,8.0,8.0,Sc,1226.0,-3.0,4.0,1.0,24.0
202202210300,146.0,14.0,1.2,1021.5,1029.3,-4.3,-6.2,86.0,3.8,05,7.0,7.0,Sc,765.0,-3.2,4.0,1.0,30.0
202202210400,146.0,14.0,1.4,1021.1,1029.0,-5.2,-7.1,86.0,3.6,05,2.0,2.0,Sc,1406.0,-6.1,4.0,1.0,28.0
202202210500,146.0,14.0,1.3,1021.4,1029.3,-5.2,-7.3,85.0,3.5,-,0.0,0.0,-,1404.0,-6.7,3.0,2.0,22.0
202202210600,146.0,14.0,2.2,1021.4,1029.3,-5.4,-7.5,85.0,3.5,-,0.0,0.0,-,1522.0,-6.7,3.0,2.0,17.0
202202210700,146.0,14.0,1.4,1021.9,1029.8,-5.8,-7.6,87.0,3.5,-,0.0,0.0,-,1401.0,-7.3,3.0,2.0,23.0
202202210800,146.0,14.0,1.3,1022.6,1030.5,-4.6,-7.3,81.0,3.5,-,0.0,0.0,-,1913.0,-5.9,3.0,2.0,17.0
202202210900,146.0,14.0,1.6,1023.0,1030.8,-2.6,-7.1,71.0,3.6,-,0.0,0.0,-,2000.0,0.1,3.0,2.0,27.0
202202211000,146.0,11.0,1.2,1022.7,1030.4,0.6,-6.2,60.0,3.8,-,0.0,0.0,-,2000.0,5.6,3.0,2.0,14.0
202202211100,146.0,18.0,1.3,1022.3,1029.9,3.0,-8.0,44.0,3.3,-,0.0,0.0,-,2000.0,15.2,3.0,2.0,14.0
202202211200,146.0,25.0,2.8,1021.6,1029.2,4.3,-8.1,40.0,3.3,-,1.0,1.0,Sc,2000.0,19.9,3.0,2.0,7.0
202202211300,146.0,27.0,4.1,1020.7,1028.3,4.6,-7.8,40.0,3.4,-,8.0,8.0,Sc,2000.0,16.5,3.0,2.0,18.0
202202211400,146.0,27.0,6.5,1020.2,1027.8,5.0,-8.8,36.0,3.1,-,8.0,8.0,Sc,2000.0,14.9,3.0,2.0,20.0
202202211500,146.0,27.0,4.8,1019.8,1027.4,4.9,-8.9,36.0,3.1,-,7.0,7.0,Sc,2000.0,11.3,3.0,2.0,20.0
202202211600,146.0,29.0,3.6,1019.9,1027.5,4.5,-7.3,42.0,3.5,-,8.0,8.0,Sc,2000.0,6.3,3.0,2.0,33.0
202202211700,146.0,27.0,2.7,1020.0,1027.6,4.3,-6.6,45.0,3.7,-,3.0,3.0,Sc,2000.0,4.3,3.0,2.0,33.0
202202211800,146.0,27.0,3.1,1020.5,1028.1,3.3,-5.1,54.0,4.2,-,0.0,0.0,-,2000.0,0.9,3.0,2.0,38.0
202202211900,146.0,29.0,3.9,1020.9,1028.6,1.7,-4.1,65.0,4.5,-,0.0,0.0,-,1682.0,-1.4,3.0,,41.0
202202212000,146.0,29.0,3.7,1021.9,1029.6,0.8,-5.2,64.0,4.2,-,6.0,0.0,-,1882.0,-2.6,3.0,,37.0
202202212100,146.0,27.0,1.7,1022.4,1030.1,-0.3,-6.0,65.0,3.9,-,0.0,0.0,-,1998.0,-4.4,3.0,2.0,36.0
202202212200,146.0,27.0,2.1,1022.7,1030.4,-0.8,-7.3,61.0,3.5,-,0.0,0.0,-,2000.0,-4.0,3.0,,21.0
202202212300,146.0,29.0,1.8,1023.5,1031.3,-1.1,-7.8,60.0,3.4,-,4.0,0.0,-,2000.0,-4.8,3.0,,27.0
202202220000,146.0,27.0,0.9,1023.7,1031.5,-1.3,-7.8,61.0,3.4,-,0.0,0.0,-,2000.0,-5.6,3.0,2.0,24.0
202202220100,146.0,32.0,1.3,1023.8,1031.6,-1.9,-8.2,62.0,3.3,-,2.0,0.0,-,2000.0,-6.0,3.0,,34.0
202202220200,146.0,32.0,1.3,1023.7,1031.5,-2.0,-8.5,61.0,3.2,-,0.0,0.0,-,1902.0,-5.7,3.0,,18.0
202202220300,146.0,32.0,0.8,1024.0,1031.8,-2.6,-8.4,64.0,3.2,-,2.0,2.0,Sc,2000.0,-6.1,3.0,2.0,42.0
202202220400,146.0,34.0,1.5,1023.8,1031.6,-3.6,-8.6,68.0,3.2,-,0.0,0.0,-,2000.0,-7.3,3.0,2.0,26.0
202202220500,146.0,32.0,1.4,1024.1,1032.0,-4.1,-8.7,70.0,3.2,-,0.0,0.0,-,1993.0,-7.9,3.0,2.0,31.0
202202220600,146.0,32.0,1.0,1024.8,1032.7,-4.2,-9.4,67.0,3.0,-,0.0,0.0,-,2000.0,-8.8,3.0,2.0,25.0
202202220700,146.0,34.0,1.8,1024.9,1032.8,-4.7,-9.7,68.0,2.9,-,0.0,0.0,-,1920.0,-8.9,3.0,2.0,20.0
202202220800,146.0,2.0,1.1,1025.5,1033.4,-4.1,-10.9,59.0,2.7,-,0.0,0.0,-,2000.0,-7.5,3.0,2.0,30.0
202202220900,146.0,34.0,1.5,1026.1,1033.9,-2.5,-12.2,47.0,2.4,-,0.0,0.0,-,2000.0,1.1,3.0,2.0,30.0
202202221000,146.0,34.0,1.3,1025.8,1033.6,-1.2,-13.4,39.0,2.2,-,0.0,0.0,-,2000.0,5.5,3.0,2.0,17.0
202202221100,146.0,34.0,1.2,1025.8,1033.6,-0.3,-14.2,34.0,2.0,-,0.0,0.0,-,2000.0,15.7,3.0,2.0,24.0
202202221200,146.0,34.0,2.8,1025.4,1033.1,1.3,-12.8,34.0,2.3,-,0.0,0.0,-,2000.0,21.2,3.0,2.0,14.0
202202221300,146.0,32.0,2.1,1024.7,1032.4,1.6,-11.8,36.0,2.5,-,6.0,6.0,Sc,2000.0,19.8,3.0,2.0,27.0
202202221400,146.0,25.0,4.3,1024.0,1031.7,1.9,-10.6,39.0,2.7,-,7.0,7.0,Sc,2000.0,13.6,3.0,2.0,22.0
202202221500,146.0,27.0,4.7,1023.9,1031.5,3.0,-11.0,35.0,2.6,-,3.0,1.0,ScCi,2000.0,16.6,3.0,2.0,30.0
202202221600,146.0,27.0,5.2,1023.9,1031.6,1.7,-10.1,41.0,2.8,-,3.0,2.0,ScCi,2000.0,11.8,3.0,2.0,27.0
202202221700,146.0,27.0,3.4,1023.7,1031.4,1.4,-10.1,42.0,2.8,-,5.0,0.0,Ci,2000.0,6.7,3.0,2.0,25.0
202202221800,146.0,29.0,2.2,1023.3,1031.0,0.2,-9.2,49.0,3.0,-,5.0,0.0,Ci,2000.0,-0.7,3.0,2.0,30.0
202202221900,146.0,27.0,3.3,1023.6,1031.3,-0.6,-8.5,55.0,3.2,-,4.0,0.0,-,2000.0,-2.8,3.0,,32.0
202202222000,146.0,29.0,2.4,1024.1,1031.9,-1.8,-6.7,69.0,3.7,-,0.0,0.0,-,1678.0,-3.8,3.0,,34.0
202202222100,146.0,29.0,3.7,1024.7,1032.5,-2.3,-6.4,73.0,3.8,-,7.0,7.0,Sc,1348.0,-2.8,3.0,2.0,48.0
202202222200,146.0,29.0,2.1,1025.0,1032.8,-2.7,-6.3,76.0,3.8,05,8.0,8.0,Sc,1613.0,-3.6,4.0,1.0,38.0
202202222300,146.0,32.0,1.8,1025.8,1033.6,-3.0,-7.1,73.0,3.6,-,9.0,4.0,-,1600.0,-4.1,3.0,2.0,34.0
202202230000,146.0,32.0,1.9,1025.4,1033.2,-3.3,-8.3,68.0,3.3,-,8.0,8.0,Sc,1918.0,-3.6,3.0,2.0,29.0
202202230100,146.0,34.0,2.6,1026.1,1034.0,-3.6,-8.6,68.0,3.2,05,10.0,9.0,ScAs,2000.0,-3.3,4.0,1.0,32.0
202202230200,146.0,34.0,4.1,1026.0,1033.9,-4.5,-12.4,54.0,2.4,05,9.0,9.0,Sc,2000.0,-3.8,4.0,1.0,23.0
202202230300,146.0,34.0,3.2,1026.5,1034.4,-5.6,-14.1,51.0,2.1,-,9.0,0.0,Ci,2000.0,-5.7,3.0,2.0,34.0
202202230400,146.0,2.0,1.9,1026.4,1034.3,-5.9,-15.4,47.0,1.8,-,9.0,0.0,Ci,2000.0,-6.3,3.0,2.0,20.0
202202230500,146.0,2.0,0.7,1026.6,1034.5,-6.4,-16.4,45.0,1.7,-,8.0,0.0,Ci,2000.0,-6.8,3.0,2.0,20.0
202202230600,146.0,34.0,1.1,1026.3,1034.2,-6.4,-16.4,45.0,1.7,-,9.0,0.0,Ci,2000.0,-6.6,3.0,2.0,21.0
202202230700,146.0,34.0,0.9,1026.7,1034.6,-6.3,-16.3,45.0,1.7,-,5.0,0.0,Ci,2000.0,-6.8,3.0,2.0,19.0
202202230800,146.0,32.0,0.6,1027.1,1035.0,-6.2,-15.4,48.0,1.8,-,9.0,0.0,Ci,2000.0,-5.0,3.0,2.0,23.0
202202230900,146.0,7.0,0.7,1027.7,1035.6,-4.6,-15.8,41.0,1.8,-,9.0,0.0,Ci,2000.0,0.1,3.0,2.0,48.0
202202231000,146.0,34.0,2.5,1027.3,1035.2,-4.3,-15.0,43.0,1.9,-,9.0,0.0,Ci,2000.0,3.8,3.0,2.0,18.0
202202231100,146.0,36.0,1.3,1027.2,1035.0,-2.9,-14.3,41.0,2.0,-,9.0,0.0,Ci,2000.0,12.4,3.0,2.0,20.0
202202231200,146.0,32.0,2.2,1027.0,1034.8,-1.9,-14.3,38.0,2.0,-,9.0,0.0,Ci,2000.0,12.3,3.0,2.0,21.0
202202231300,146.0,32.0,2.5,1025.6,1033.4,-1.2,-14.0,37.0,2.1,-,7.0,0.0,Ci,2000.0,20.6,3.0,2.0,23.0
202202231400,146.0,32.0,2.4,1024.6,1032.3,-0.4,-14.0,35.0,2.1,-,0.0,0.0,-,2000.0,22.8,3.0,2.0,20.0
202202231500,146.0,34.0,2.4,1023.4,1031.1,1.0,-13.8,32.0,2.1,-,0.0,0.0,-,2000.0,20.3,3.0,2.0,24.0
202202231600,146.0,25.0,4.2,1023.1,1030.8,1.2,-11.5,38.0,2.5,-,0.0,0.0,-,2000.0,12.7,3.0,2.0,19.0
202202231700,146.0,25.0,3.9,1022.9,1030.6,0.5,-10.6,43.0,2.7,-,0.0,0.0,-,2000.0,5.9,3.0,2.0,20.0
202202231800,146.0,27.0,3.6,1023.6,1031.4,-0.7,-10.9,46.0,2.7,-,0.0,0.0,-,2000.0,-0.9,3.0,2.0,19.0
202202231900,146.0,27.0,2.9,1024.5,1032.3,-2.2,-11.2,50.0,2.6,-,0.0,0.0,-,2000.0,-4.2,3.0,,29.0
202202232000,146.0,29.0,2.8,1025.4,1033.2,-2.8,-13.3,44.0,2.2,-,0.0,0.0,-,2000.0,-5.0,3.0,,30.0
202202232100,146.0,32.0,2.2,1025.8,1033.7,-3.7,-15.0,41.0,1.9,-,0.0,0.0,-,2000.0,-6.3,3.0,,26.0
202202232200,146.0,34.0,1.0,1025.9,1033.8,-4.4,-15.1,43.0,1.9,-,0.0,0.0,-,2000.0,-7.9,3.0,,22.0
202202232300,146.0,0.0,0.1,1025.6,1033.5,-4.2,-14.3,45.0,2.0,-,0.0,0.0,-,2000.0,-8.1,3.0,,26.0
202202240000,146.0,25.0,0.7,1025.3,1033.2,-4.3,-13.9,47.0,2.1,-,0.0,0.0,-,2000.0,-8.4,3.0,,14.0
202202240100,146.0,11.0,1.3,1025.1,1033.0,-5.2,-13.7,51.0,2.1,-,0.0,0.0,-,2000.0,-8.3,3.0,,17.0
202202240200,146.0,11.0,1.0,1025.5,1033.4,-5.7,-13.7,53.0,2.1,-,0.0,0.0,-,2000.0,-8.8,3.0,,24.0
202202240300,146.0,11.0,1.4,1025.5,1033.4,-6.4,-13.5,57.0,2.2,-,1.0,1.0,Sc,2000.0,,3.0,2.0,38.0
202202240400,146.0,11.0,1.7,1025.1,1033.1,-7.0,-13.4,60.0,2.2,-,0.0,0.0,-,2000.0,-9.1,3.0,2.0,21.0
202202240500,146.0,14.0,1.3,1025.2,1033.2,-7.3,-13.3,62.0,2.2,-,1.0,1.0,Sc,2000.0,-9.3,3.0,2.0,20.0
202202240600,146.0,11.0,1.0,1025.2,1033.1,-6.7,-12.7,62.0,2.3,-,7.0,7.0,Sc,2000.0,-8.3,3.0,2.0,24.0
202202240700,146.0,14.0,1.4,1025.2,1033.1,-6.3,-12.6,61.0,2.3,-,8.0,8.0,Sc,2000.0,-5.0,3.0,2.0,21.0
202202240800,146.0,11.0,1.1,1025.4,1033.3,-5.0,-12.0,58.0,2.4,-,9.0,9.0,Sc,2000.0,-3.2,3.0,2.0,18.0
202202240900,146.0,9.0,0.7,1025.7,1033.5,-2.4,-11.4,50.0,2.6,-,1.0,1.0,Sc,2000.0,2.1,3.0,2.0,21.0
202202241000,146.0,5.0,0.5,1025.8,1033.6,-0.6,-15.3,32.0,1.9,-,0.0,0.0,-,2000.0,5.6,3.0,2.0,21.0
202202241100,146.0,34.0,1.5,1025.7,1033.4,1.0,-13.1,34.0,2.2,-,0.0,0.0,-,2000.0,17.8,3.0,2.0,24.0
202202241200,146.0,36.0,2.0,1025.3,1033.0,2.0,-10.8,38.0,2.7,-,1.0,1.0,Sc,2000.0,22.5,3.0,2.0,26.0
202202241300,146.0,32.0,1.6,1024.3,1031.9,3.2,-9.4,39.0,3.0,-,3.0,3.0,Sc,2000.0,19.9,3.0,2.0,35.0
202202241400,146.0,27.0,2.4,1023.3,1030.9,3.8,-8.2,41.0,3.3,-,4.0,4.0,Sc,2000.0,21.2,3.0,2.0,38.0
202202241500,146.0,27.0,5.7,1022.4,1030.0,4.5,-8.9,37.0,3.1,-,3.0,3.0,Sc,2000.0,17.2,3.0,2.0,44.0
202202241600,146.0,25.0,4.5,1022.1,1029.7,3.4,-8.0,43.0,3.3,-,1.0,1.0,Sc,2000.0,13.2,3.0,2.0,27.0
202202241700,146.0,27.0,4.3,1022.1,1029.7,2.8,-7.1,48.0,3.6,-,0.0,0.0,-,2000.0,7.0,3.0,2.0,30.0
202202241800,146.0,27.0,4.1,1022.3,1030.0,1.5,-6.1,57.0,3.9,-,0.0,0.0,-,2000.0,0.8,3.0,2.0,28.0
202202241900,146.0,27.0,2.9,1022.4,1030.1,0.5,-6.1,61.0,3.9,-,0.0,0.0,-,1985.0,-2.3,3.0,,41.0
202202242000,146.0,27.0,1.9,1022.8,1030.5,-0.2,-6.4,63.0,3.8,-,0.0,0.0,-,1908.0,-3.9,3.0,,32.0
202202242100,146.0,0.0,0.1,1022.7,1030.4,-0.5,-5.6,68.0,4.0,-,0.0,0.0,-,1672.0,-5.3,3.0,2.0,45.0
202202242200,146.0,0.0,0.0,1022.7,1030.5,-1.1,-5.8,70.0,4.0,-,0.0,0.0,-,1362.0,-6.0,3.0,,58.0
202202242300,146.0,14.0,1.0,1022.6,1030.4,-2.1,-6.8,70.0,3.7,-,0.0,0.0,-,1534.0,-5.9,3.0,,39.0
202202250000,146.0,14.0,1.7,1022.2,1030.0,-2.3,-6.8,71.0,3.7,-,0.0,0.0,-,1438.0,-6.2,3.0,2.0,41.0
202202250100,146.0,14.0,1.5,1022.0,1029.8,-3.0,-7.1,73.0,3.6,-,0.0,0.0,-,1384.0,-6.5,3.0,,36.0
202202250200,146.0,14.0,1.2,1022.0,1029.8,-3.6,-7.3,75.0,3.5,-,0.0,0.0,-,1304.0,-6.9,3.0,,44.0
202202250300,146.0,11.0,1.2,1021.8,1029.6,-3.5,-7.2,75.0,3.6,-,0.0,0.0,-,1246.0,-7.0,3.0,2.0,47.0
202202250400,146.0,14.0,1.6,1021.7,1029.5,-4.1,-7.8,75.0,3.4,-,0.0,0.0,-,1260.0,-7.1,3.0,2.0,38.0
202202250500,146.0,14.0,1.8,1021.9,1029.8,-4.3,-7.9,76.0,3.4,-,0.0,0.0,-,1209.0,-7.1,3.0,2.0,41.0
202202250600,146.0,14.0,1.6,1022.0,1029.9,-4.4,-7.8,77.0,3.4,-,0.0,0.0,-,1204.0,-7.3,3.0,2.0,37.0
202202250700,146.0,14.0,1.7,1022.3,1030.2,-4.4,-7.8,77.0,3.4,-,0.0,0.0,-,1161.0,-7.2,3.0,2.0,38.0
202202250800,146.0,14.0,1.6,1022.6,1030.4,-3.3,-7.1,75.0,3.6,-,0.0,0.0,-,1314.0,-4.8,3.0,2.0,44.0
202202250900,146.0,14.0,1.3,1023.1,1030.9,-0.9,-6.0,68.0,3.9,-,0.0,0.0,-,1353.0,2.2,3.0,2.0,58.0
202202251000,146.0,11.0,0.5,1023.1,1030.7,3.2,-4.9,55.0,4.2,-,0.0,0.0,-,1464.0,6.8,3.0,2.0,50.0
202202251100,146.0,25.0,0.9,1022.6,1030.1,6.4,-2.7,52.0,5.0,-,0.0,0.0,-,1393.0,18.4,3.0,2.0,45.0
202202251200,146.0,29.0,2.4,1021.9,1029.4,7.3,-2.4,50.0,5.1,-,2.0,2.0,Sc,1361.0,23.1,3.0,2.0,59.0
202202251300,146.0,29.0,2.6,1020.8,1028.3,8.2,-3.3,44.0,4.8,-,2.0,2.0,Sc,1275.0,25.8,3.0,2.0,54.0
202202251400,146.0,27.0,2.8,1019.7,1027.1,9.1,-2.8,43.0,5.0,-,3.0,3.0,Sc,1098.0,25.6,3.0,2.0,71.0
202202251500,146.0,29.0,3.0,1019.0,1026.4,8.9,-3.3,42.0,4.8,40,3.0,3.0,Sc,907.0,18.8,3.0,1.0,79.0
202202251600,146.0,27.0,2.4,1018.9,1026.3,9.3,-1.4,47.0,5.5,40,2.0,2.0,Sc,847.0,16.8,3.0,1.0,95.0
202202251700,146.0,27.0,3.5,1018.8,1026.3,8.0,0.0,57.0,6.1,40,0.0,0.0,-,783.0,10.2,3.0,1.0,101.0
202202251800,146.0,27.0,2.7,1018.7,1026.2,7.1,0.0,61.0,6.1,40,2.0,2.0,Sc,760.0,5.0,3.0,1.0,96.0
202202251900,146.0,27.0,2.4,1018.7,1026.2,6.2,0.3,66.0,6.2,40,0.0,0.0,-,696.0,2.0,3.0,,99.0
202202252000,146.0,23.0,1.3,1018.9,1026.4,5.4,0.3,70.0,6.2,40,1.0,1.0,-,572.0,0.2,3.0,,97.0
202202252100,146.0,16.0,0.7,1019.0,1026.6,4.5,-0.1,72.0,6.1,40,0.0,0.0,-,539.0,-2.2,3.0,1.0,102.0
202202252200,146.0,11.0,1.6,1019.3,1026.9,3.3,-0.7,75.0,5.8,4019,9.0,4.0,-,477.0,-2.3,3.0,2.0,105.0
202202252300,146.0,11.0,1.1,1018.8,1026.4,3.2,-0.8,75.0,5.8,19,10.0,9.0,-,487.0,1.5,3.0,,95.0
202202260000,146.0,11.0,1.1,1018.3,1025.9,2.8,-1.0,76.0,5.7,19,0.0,0.0,-,456.0,-1.5,3.0,1.0,98.0
202202260100,146.0,14.0,0.9,1017.9,1025.5,2.8,-0.8,77.0,5.8,19,9.0,9.0,-,448.0,-0.3,3.0,,96.0
202202260200,146.0,14.0,1.2,1017.5,1025.1,2.3,-0.8,80.0,5.8,19,10.0,1.0,-,417.0,-3.3,3.0,,98.0
202202260300,146.0,11.0,1.4,1016.9,1024.5,1.7,-0.8,83.0,5.8,19,0.0,0.0,-,378.0,-3.2,3.0,1.0,101.0
202202260400,146.0,14.0,0.9,1016.6,1024.2,1.3,-0.6,87.0,5.8,19,0.0,0.0,-,337.0,-3.6,3.0,1.0,90.0
202202260500,146.0,14.0,1.7,1016.3,1024.0,0.6,-1.1,88.0,5.6,19,3.0,3.0,Sc,316.0,-3.6,3.0,1.0,84.0
