TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,PM10
201801040700,156.0,5.0,1.6,1020.3,1029.6,-2.3,-7.6,67.0,3.5,-,8.0,0.0,Ci,1920.0,-3.5,3.0,20.0
201801040800,156.0,2.0,1.2,1020.1,1029.4,-2.1,-7.6,66.0,3.5,-,7.0,7.0,Ac,1867.0,-3.2,3.0,26.0
201801040900,156.0,7.0,1.6,1020.2,1029.5,-1.9,-8.4,61.0,3.2,-,9.0,9.0,Ac,1877.0,-2.5,3.0,24.0
201801041000,156.0,5.0,1.0,1020.3,1029.6,-1.4,-8.6,58.0,3.2,-,9.0,9.0,Ac,1884.0,-1.8,3.0,21.0
201801041100,156.0,5.0,1.5,1019.4,1028.6,-0.4,-8.3,55.0,3.3,-,9.0,9.0,Ac,1905.0,-1.4,3.0,30.0
201801041200,156.0,5.0,2.3,1018.2,1027.4,0.4,-8.8,50.0,3.1,-,8.0,8.0,Ac,1722.0,1.3,3.0,23.0
201801041300,156.0,2.0,0.8,1016.9,1026.1,0.6,-8.9,49.0,3.1,-,8.0,8.0,Ac,1633.0,3.9,3.0,31.0
201801041400,156.0,36.0,1.5,1015.9,1025.1,1.1,-8.9,47.0,3.1,-,8.0,8.0,Ac,1789.0,5.4,3.0,32.0
201801041500,156.0,34.0,0.7,1015.8,1024.9,1.5,-9.4,44.0,3.0,-,8.0,8.0,Ac,1825.0,5.2,3.0,31.0
201801041600,156.0,27.0,1.4,1015.9,1025.1,0.9,-10.0,44.0,2.9,-,9.0,9.0,Ac,1970.0,2.6,3.0,29.0
201801041700,156.0,29.0,0.6,1015.6,1024.8,0.6,-9.9,45.0,2.9,-,9.0,9.0,Ac,1962.0,0.5,3.0,20.0
201801041800,156.0,29.0,1.1,1015.7,1024.9,0.1,-9.9,47.0,2.9,-,10.0,10.0,As,1953.0,-1.1,3.0,20.0
201801041900,156.0,29.0,0.9,1015.6,1024.8,-0.3,-9.4,50.0,3.0,-,,10.0,-,1832.0,-1.8,3.0,24.0
201801042000,156.0,27.0,0.5,1016.0,1025.2,-0.3,-9.2,51.0,3.0,-,,9.0,-,1786.0,-2.1,3.0,22.0
201801042100,156.0,0.0,0.4,1015.2,1024.4,-0.5,-9.1,52.0,3.1,-,10.0,10.0,As,1706.0,-1.7,3.0,27.0
201801042200,156.0,29.0,0.5,1015.3,1024.5,-0.5,-8.6,54.0,3.2,-,,10.0,-,1657.0,-1.5,3.0,21.0
201801042300,156.0,0.0,0.1,1014.1,1023.3,-0.5,-9.9,49.0,2.9,-,,,-,1934.0,-1.5,3.0,28.0
201801050000,156.0,34.0,0.5,1013.7,1022.9,-0.6,,53.0,3.1,-,10.0,10.0,As,1662.0,-1.6,3.0,37.0
201801050100,156.0,2.0,0.7,1013.7,1022.9,-0.7,-8.8,54.0,3.1,-,,6.0,-,1695.0,-1.7,3.0,25.0
201801050200,156.0,0.0,0.1,1013.7,1022.9,-0.7,-9.1,53.0,3.1,-,,9.0,-,1744.0,-1.8,3.0,31.0
201801050300,156.0,0.0,0.4,1013.5,1022.7,-0.6,-8.7,54.0,3.2,-,10.0,10.0,As,1731.0,-1.9,3.0,32.0
201801050400,156.0,25.0,1.2,1013.2,1022.4,-0.8,-8.7,55.0,3.2,-,10.0,10.0,As,1603.0,-1.9,3.0,31.0
201801050500,156.0,25.0,1.2,1012.8,1022.0,-1.0,-8.4,57.0,3.2,-,10.0,10.0,As,1391.0,-2.1,3.0,32.0
201801050600,156.0,0.0,0.2,1012.7,1021.9,-1.0,-8.4,57.0,3.2,-,10.0,10.0,As,1394.0,-2.2,3.0,30.0
201801050700,156.0,7.0,1.0,1012.7,1021.9,-1.0,-8.4,57.0,3.2,-,10.0,2.0,ScAs,1471.0,-2.3,3.0,28.0
201801050800,156.0,5.0,1.5,1012.9,1022.1,-0.6,-7.6,59.0,3.5,-,8.0,8.0,Sc,1429.0,-2.3,3.0,32.0
201801050900,156.0,5.0,0.9,1013.3,1022.5,0.3,-6.7,59.0,3.7,-,9.0,9.0,Sc,1423.0,-1.8,3.0,24.0
201801051000,156.0,2.0,0.6,1013.3,1022.4,1.4,-5.7,59.0,4.0,-,8.0,8.0,Sc,1606.0,-1.1,3.0,19.0
201801051100,156.0,2.0,2.2,1013.3,1022.4,1.9,-5.5,58.0,4.1,-,7.0,7.0,Sc,1784.0,2.7,3.0,23.0
201801051200,156.0,36.0,1.9,1012.7,1021.8,2.0,-5.8,56.0,4.0,-,7.0,7.0,Sc,1954.0,3.2,3.0,24.0
201801051300,156.0,36.0,1.6,1011.9,1020.9,3.6,-5.3,52.0,4.1,-,9.0,9.0,Sc,1873.0,7.0,3.0,15.0
201801051400,156.0,2.0,2.9,1011.0,1020.0,4.0,-6.0,48.0,3.9,-,5.0,5.0,Sc,1848.0,8.2,3.0,28.0
201801051500,156.0,2.0,2.0,1011.1,1020.1,4.7,-5.1,49.0,4.2,-,3.0,3.0,Sc,1791.0,8.8,3.0,27.0
201801051600,156.0,2.0,3.4,1011.0,1020.0,3.9,-5.3,51.0,4.1,-,3.0,3.0,Sc,1735.0,5.7,3.0,40.0
201801051700,156.0,2.0,2.9,1011.3,1020.4,2.8,-5.6,54.0,4.0,-,3.0,3.0,Sc,1885.0,1.5,3.0,17.0
201801051800,156.0,2.0,1.8,1011.9,1021.0,2.6,-5.3,56.0,4.1,-,8.0,8.0,Sc,1983.0,0.3,3.0,9.0
201801051900,156.0,36.0,1.7,1012.2,1021.3,2.2,-4.3,62.0,4.4,-,,9.0,-,1824.0,0.1,3.0,17.0
201801052000,156.0,36.0,0.9,1012.0,1021.1,2.0,-4.1,64.0,4.5,-,,9.0,-,1659.0,-0.1,3.0,16.0
201801052100,156.0,32.0,0.7,1012.2,1021.3,1.5,-3.5,69.0,4.7,-,5.0,5.0,Sc,1347.0,-2.4,3.0,20.0
201801052200,156.0,34.0,0.9,1012.4,1021.5,1.5,-3.0,72.0,4.9,-,,7.0,-,1248.0,-2.0,3.0,23.0
201801052300,156.0,27.0,0.5,1012.6,1021.7,1.8,-2.9,71.0,4.9,-,,9.0,-,1255.0,-1.2,3.0,31.0
201801060000,156.0,2.0,0.6,1012.8,1021.9,1.8,-2.9,71.0,4.9,-,9.0,9.0,Sc,1360.0,-1.2,3.0,32.0
201801060100,156.0,32.0,0.8,1013.0,1022.1,1.6,-4.0,66.0,4.5,-,,8.0,-,1562.0,-1.5,3.0,36.0
201801060200,156.0,34.0,0.5,1013.5,1022.6,1.8,-4.9,61.0,4.2,-,,7.0,-,1728.0,-1.6,3.0,23.0
201801060300,156.0,36.0,0.5,1014.0,1023.1,2.0,-4.7,61.0,4.3,-,9.0,9.0,Sc,1977.0,-1.5,3.0,24.0
201801060400,156.0,2.0,2.0,1013.7,1022.8,1.9,-5.0,60.0,4.2,-,9.0,9.0,Sc,2000.0,-1.5,3.0,21.0
201801060500,156.0,2.0,2.3,1013.8,1022.9,1.4,-5.7,59.0,4.0,-,4.0,4.0,Sc,2000.0,-2.2,3.0,15.0
201801060600,156.0,5.0,2.8,1013.9,1023.1,-0.2,-5.4,68.0,4.1,-,1.0,1.0,Sc,2000.0,-3.0,3.0,27.0
201801060700,156.0,5.0,2.1,1014.7,1023.9,-0.9,-5.8,69.0,4.0,-,0.0,0.0,-,1976.0,-3.6,3.0,12.0
201801060800,156.0,2.0,1.1,1014.9,1024.1,-1.0,-6.1,68.0,3.9,-,0.0,0.0,-,1918.0,-4.2,3.0,21.0
201801060900,156.0,7.0,2.0,1015.2,1024.4,0.7,-6.1,60.0,3.9,-,0.0,0.0,-,1845.0,-2.7,3.0,9.0
201801061000,156.0,7.0,0.8,1016.0,1025.1,2.4,-5.9,54.0,3.9,-,0.0,0.0,-,1895.0,-0.9,3.0,28.0
201801061100,156.0,2.0,1.9,1015.8,1024.9,3.6,-5.3,52.0,4.1,-,0.0,0.0,-,1875.0,4.6,3.0,39.0
201801061200,156.0,2.0,1.8,1014.9,1023.9,5.3,-5.6,45.0,4.0,-,0.0,0.0,-,1976.0,10.3,3.0,33.0
201801061300,156.0,32.0,1.2,1013.8,1022.8,6.4,-7.6,36.0,3.5,-,0.0,0.0,-,1951.0,13.0,3.0,20.0
201801061400,156.0,34.0,1.6,1013.5,1022.4,6.8,-8.7,32.0,3.2,-,0.0,0.0,-,1909.0,13.3,3.0,35.0
201801061500,156.0,32.0,1.6,1013.5,1022.5,6.3,-8.8,33.0,3.1,-,0.0,0.0,-,1925.0,12.0,3.0,26.0
201801061600,156.0,36.0,1.7,1013.5,1022.5,6.1,-8.2,35.0,3.3,-,0.0,0.0,-,1986.0,8.9,3.0,15.0
201801061700,156.0,36.0,1.0,1012.4,1021.4,5.1,-9.8,33.0,2.9,-,0.0,0.0,-,2000.0,3.8,3.0,10.0
201801061800,156.0,32.0,1.3,1014.9,1023.9,3.8,-7.9,42.0,3.4,-,3.0,0.0,Ci,2000.0,-0.1,3.0,11.0
201801061900,156.0,27.0,1.4,1015.7,1024.8,2.3,-5.1,58.0,4.2,-,,0.0,-,1814.0,-1.4,3.0,19.0
201801062000,156.0,36.0,1.6,1015.5,1024.6,1.4,-4.6,64.0,4.3,-,,0.0,-,1918.0,-1.8,3.0,18.0
201801062100,156.0,0.0,0.2,1015.9,1025.1,0.9,-4.9,65.0,4.2,-,0.0,0.0,-,1788.0,-2.4,3.0,8.0
201801062200,156.0,5.0,1.2,1015.3,1024.5,0.0,-5.4,67.0,4.1,-,,0.0,-,1812.0,-3.1,3.0,27.0
201801062300,156.0,2.0,0.9,1016.0,1025.2,-0.2,-5.2,69.0,4.2,-,,0.0,-,1641.0,-3.6,3.0,19.0
201801070000,156.0,25.0,0.5,1016.0,1025.2,-0.7,-5.5,70.0,4.1,-,0.0,0.0,-,1373.0,-4.0,3.0,22.0
201801070100,156.0,0.0,0.1,1015.4,1024.6,-0.7,-4.9,73.0,4.2,-,,0.0,-,1372.0,-4.5,3.0,37.0
201801070200,156.0,5.0,1.6,1015.9,1025.1,-1.5,-5.3,75.0,4.1,-,,0.0,-,1354.0,-4.9,3.0,29.0
201801070300,156.0,2.0,2.0,1014.3,1023.5,-1.5,-5.5,74.0,4.1,-,3.0,0.0,Ci,1457.0,-4.9,3.0,26.0
201801070400,156.0,5.0,1.9,1013.8,1023.0,-1.5,-5.5,74.0,4.1,-,1.0,0.0,Ci,1359.0,-5.0,3.0,22.0
201801070500,156.0,5.0,2.5,1013.8,1023.0,-1.6,-5.1,77.0,4.2,-,7.0,7.0,Ac,1239.0,-4.8,3.0,24.0
201801070600,156.0,5.0,2.8,1013.2,1022.4,-1.7,-5.3,76.0,4.1,-,9.0,9.0,Ac,1197.0,-4.4,3.0,30.0
201801070700,156.0,25.0,1.2,1014.0,1023.2,-1.4,-5.0,76.0,4.2,-,9.0,9.0,Ac,1203.0,-3.5,3.0,29.0
201801070800,156.0,0.0,0.4,1014.0,1023.2,-1.3,-4.6,78.0,4.3,-,10.0,5.0,ScAs,1105.0,-3.7,3.0,23.0
201801070900,156.0,0.0,0.0,1014.9,1024.1,-0.4,-4.4,74.0,4.4,-,9.0,9.0,Ac,1091.0,-2.2,3.0,31.0
201801071000,156.0,9.0,0.5,1015.8,1025.0,0.2,-4.6,70.0,4.3,-,10.0,10.0,As,1104.0,-1.8,3.0,32.0
201801071100,156.0,7.0,0.9,1014.6,1023.7,1.4,-4.4,65.0,4.4,-,10.0,10.0,As,1170.0,-1.1,3.0,38.0
201801071200,156.0,2.0,0.7,1013.0,1022.1,2.4,-5.9,54.0,3.9,-,10.0,10.0,As,1524.0,-0.1,3.0,21.0
201801071300,156.0,23.0,0.8,1012.2,1021.2,3.1,-4.6,57.0,4.3,-,10.0,10.0,As,1169.0,0.7,3.0,29.0
