TM,STN_ID,PM10,STN,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
202201090600,143.0,25.0,143,14,0.9,-9,-9.0,-9,1015.6,1022.5,5,-0.2,-1.8,-5.1,78.0,4.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,9,9,10,Sc,0,0,5,768,-9.0,-9.0,-9,-2.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202201090900,143.0,39.0,143,0,0.4,-9,-9.0,-9,1016.0,1022.9,2,0.4,-1.1,-4.6,77.0,4.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,8,3,10,ScCi,2,0,5,608,0.0,0.24,-9,-1.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202201091200,143.0,57.0,143,11,0.8,-9,-9.0,-9,1015.3,1022.0,8,-0.9,5.9,-2.9,53.0,4.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,10,40,4,4,10,Sc,0,0,5,561,1.0,1.58,-9,8.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202201091500,143.0,49.0,143,29,2.2,-9,-9.0,-9,1013.8,1020.5,6,-1.5,8.0,-2.6,47.0,5.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,22,40,7,2,10,ScCi,1,0,5,570,0.9,1.16,-9,11.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202201091800,143.0,46.0,143,32,1.1,-9,-9.0,-9,1014.4,1021.1,3,0.6,6.5,-3.1,50.0,4.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,22,40,6,2,10,ScCi,1,0,5,602,0.0,0.04,-9,2.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202201092100,143.0,61.0,143,7,0.6,-9,-9.0,-9,1015.8,1022.7,2,1.6,1.2,-3.4,71.0,4.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,0,40,0,0,-9,-,-9,-9,-9,903,-9.0,-9.0,-9,-1.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202201100000,143.0,47.0,143,0,0.3,-9,-9.0,-9,1015.8,1022.7,4,0.0,-0.8,-3.8,80.0,4.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,0,0,-9,-,-9,-9,-9,599,-9.0,-9.0,-9,-2.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202201100300,143.0,56.0,143,14,1.0,-9,-9.0,-9,1015.9,1022.9,3,0.2,-2.8,-4.3,89.0,4.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,0,0,-9,-,-9,-9,-9,580,-9.0,-9.0,-9,-3.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202201100600,143.0,49.0,143,14,1.1,-9,-9.0,-9,1016.0,1023.0,3,0.1,-3.6,-4.8,91.0,4.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,0,0,-9,-,-9,-9,-9,409,-9.0,-9.0,-9,-3.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202201100900,143.0,67.0,143,0,0.4,-9,-9.0,-9,1016.4,1023.4,2,0.4,-2.8,-4.8,86.0,4.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,22,19,7,2,14,ScCi,1,0,5,430,0.0,0.26,-9,-2.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202201101200,143.0,94.0,143,25,1.4,-9,-9.0,-9,1014.1,1020.8,7,-2.6,5.2,-2.4,58.0,5.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,10,4019,2,0,-9,Ci,1,0,0,571,1.0,1.61,-9,7.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202201101500,143.0,72.0,143,29,2.0,-9,-9.0,-9,1010.9,1017.5,7,-3.3,9.3,-2.6,43.0,5.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,10,40,5,0,-9,Ci,1,0,0,740,1.0,1.35,-9,12.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202201101800,143.0,48.0,143,32,2.2,-9,-9.0,-9,1010.5,1017.2,5,-0.3,7.6,-3.5,45.0,4.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,21,40,8,0,-9,Ci,2,0,0,703,0.0,0.04,-9,4.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202201102100,143.0,47.0,143,29,2.2,-9,-9.0,-9,1009.6,1016.3,7,-0.9,6.6,-5.7,41.0,4.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,22,40,9,6,30,AcCi,2,3,0,694,-9.0,-9.0,-9,3.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
