TM,STN_ID,PM10,STN,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
202111051500,108.0,25.0,108,14,2.2,-9,-9.0,-9,1009.1,1019.1,7,-2.1,20.2,1.5,29.0,6.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,1.0,1.66,-9,21.1,15.0,13.8,13.2,13.7,-9,-9.0,-9,3,-9
202111051800,108.0,54.0,108,0,0.1,-9,-9.0,-9,1009.4,1019.6,2,0.5,16.2,4.5,46.0,8.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,0.0,0.03,-9,11.6,15.2,14.5,14.1,14.1,-9,-9.0,-9,3,-9
202111052100,108.0,82.0,108,2,0.9,-9,-9.0,-9,1010.3,1020.6,2,1.0,13.4,5.7,60.0,9.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1507,-9.0,-9.0,-9,9.4,14.1,14.0,14.2,14.5,-9,-9.0,-9,3,-9
202111060000,108.0,81.0,108,5,1.4,-9,-9.0,-9,1010.6,1021.0,1,0.4,11.5,6.8,73.0,9.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1034,-9.0,-9.0,-9,8.3,13.3,13.3,13.9,14.5,-9,-9.0,-9,3,2
202111060300,108.0,76.0,108,5,1.6,-9,-9.0,-9,1010.5,1020.9,6,-0.1,9.9,6.4,79.0,9.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,0,0,-9,-,-9,-9,-9,918,-9.0,-9.0,-9,7.6,12.6,12.7,13.5,14.4,-9,-9.0,-9,3,1
202111060600,108.0,73.0,108,2,2.2,-9,-9.0,-9,1010.4,1020.8,5,-0.1,9.0,6.0,82.0,9.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,0,0,-9,-,-9,-9,-9,930,-9.0,-9.0,-9,6.8,12.1,12.2,13.1,14.2,-9,-9.0,-9,3,1
202111060900,108.0,55.0,108,5,1.2,-9,-9.0,-9,1011.4,1021.8,2,1.0,10.8,7.2,79.0,10.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,0,0,-9,-,-9,-9,-9,971,1.0,0.61,-9,11.3,11.8,11.8,12.7,13.9,-9,-9.0,-9,3,1
202111061200,108.0,38.0,108,9,1.8,-9,-9.0,-9,1010.6,1020.7,7,-1.1,18.2,6.6,47.0,9.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,3,0,-9,Ci,1,0,0,2000,1.0,2.08,-9,24.5,13.5,12.6,12.6,13.7,-9,-9.0,-9,3,2
202111061500,108.0,50.0,108,7,2.1,-9,-9.0,-9,1009.1,1019.1,7,-1.6,21.1,5.0,35.0,8.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,7,0,-9,Ci,2,0,0,2000,0.9,1.56,-9,21.8,15.5,14.2,13.3,13.8,-9,-9.0,-9,3,2
202111061800,108.0,60.0,108,32,1.6,-9,-9.0,-9,1009.8,1019.9,2,0.8,17.4,6.2,48.0,9.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,0.0,0.03,-9,12.6,15.7,15.0,14.3,14.2,-9,-9.0,-9,3,-9
